,names,dates,scores,reviews
40,miningmario101,"Jan  1, 2017",9,"Overwatch is a ton of fun, I've spent so many hours on just my free weekend, then I bought the game after. I was having fun in no time. I play on Xbox, almost no problems. There is a internet problem sometimes, and when I play with friends I never win competive. But, that's just me. The heroes are:
Wall-E
Harambe
Thor
Grandma
Bots o' Balls
and more."
41,parkjhjm_,"Jan  1, 2017",0,"이 작품은 진짜 블리자드 게임 중에서 가장 과대평가 받은 작품이다

이 게임이 좋지 않다는 뜻은 아니다 당연히 좋은 점도 존재한다 하지만 국내외 블빠들이 이 게임 빠는거 보면 진짜 토가 나올 것 같다

가격도 창렬에 밸런스는 ㅈ망에 유료 게임 주제에 왠 도박하는 상자 50개를 판매하는 파렴치한 게임이다

분명 이 아이디어가 다른 회사에서 탄생했다면 이 보다 몇배는 좋은 운영을 보여줄수 있었을 것이다

블빠들아

이 작품은 절대 90점 100점짜리 게임이 아니다

롤이나 서든하던 새끼들이 오버워치 출시되니까 갑자기 겜잘알 하면서 빼애액 갓리자드 만세 고급 시계 만세 하면서 블리자드 똥꼬빠는 거 진짜 치가 떨린다

나랑 니들은 소비자다 우리 소비자들은 좋은 상품을 적절한이 작품은 진짜 블리자드 게임 중에서 가장 과대평가 받은 작품이다

이 게임이 좋지 않다는 뜻은 아니다 당연히 좋은 점도 존재한다 하지만 국내외 블빠들이 이 게임 빠는거 보면 진짜 토가 나올 것 같다

가격도 창렬에 밸런스는 ㅈ망에 유료 게임 주제에 왠 도박하는 상자 50개를 판매하는 파렴치한 게임이다

분명 이 아이디어가 다른 회사에서 탄생했다면 이 보다 몇배는 좋은 운영을 보여줄수 있었을 것이다

블빠들아

이 작품은 절대 90점 100점짜리 게임이 아니다

롤이나 서든하던 새끼들이 오버워치 출시되니까 갑자기 겜잘알 하면서 빼애액 갓리자드 만세 고급 시계 만세 하면서 블리자드 똥꼬빠는 거 진짜 치가 떨린다

나랑 니들은 소비자다 우리 소비자들은 좋은 상품을 적절한 가격에 구매할 권리가 있다

이 작품을 너무 빨아대면서 오냐오냐하지 말고 이 게임의 단점도 봐주길바란다

마지막으로 할 말은

믿거블… Expand"
42,Fortifier,"Dec 31, 2016",5,"There's a reason why this game has earned the rightful nick-name, ""Overpriced"".

For the $40+ price point of a multiplayer-only game, this game has little to no content. Blizzard is focusing more on making this game the next big eSport than making this an actually good game. Very few maps and game-modes, unbalanced heroes and game strategies, and worst of all the competitive system is aThere's a reason why this game has earned the rightful nick-name, ""Overpriced"".

For the $40+ price point of a multiplayer-only game, this game has little to no content. Blizzard is focusing more on making this game the next big eSport than making this an actually good game. Very few maps and game-modes, unbalanced heroes and game strategies, and worst of all the competitive system is a disaster.

For a AAA-Grade company, they had an abysmal Competitive Mode start. Whose idea was it to make over-time a coin-flip and have you pair up with people of absolutely ALL skill levels in each and every qualifier game?… Expand"
43,Nyakuya,"Dec 31, 2016",4,"- Sale 60 dolares y el contenido que tiene vale 20 o como mucho 30.
- Los personajes estan muy disparejos en cuanto a poder. Hay algunos personajes que te matan de un soplido y otros que no te hacen ni cosquillas. Hay personajes que tienen mucha defensa y otros que son muy blanditos.
- No han agregado prácticamente nada desde que salió el juego.
- Tras jugar un par de partidas, se- Sale 60 dolares y el contenido que tiene vale 20 o como mucho 30.
- Los personajes estan muy disparejos en cuanto a poder. Hay algunos personajes que te matan de un soplido y otros que no te hacen ni cosquillas. Hay personajes que tienen mucha defensa y otros que son muy blanditos.
- No han agregado prácticamente nada desde que salió el juego.
- Tras jugar un par de partidas, se vuelve monótono y repetitivo, pues los modos de juego son pocos, y los personajes limitados en cuanto a estilo de juego.… Expand"
44,Recon_John,"Dec 31, 2016",10,"Overwatch is a brilliant first person shooter, the first from Blizzard, and I'd have to say they nailed it. The characters are unique and all have different abilities which are useful in certain situations, the gameplay is fun and addicting, being easy to learn but hard to master. Blizzard are actively giving the game new features, skins for different heroes, not to mention entirely newOverwatch is a brilliant first person shooter, the first from Blizzard, and I'd have to say they nailed it. The characters are unique and all have different abilities which are useful in certain situations, the gameplay is fun and addicting, being easy to learn but hard to master. Blizzard are actively giving the game new features, skins for different heroes, not to mention entirely new heroes, maps and gamemodes to play on. The community is a little toxic but if you can get over 'the internet' then you'll have a great time.… Expand"
45,Jalamba,"Dec 29, 2016",9,"Some fresh air for FPS with new standards for a different kind of experience. Wonderful character design, great artistic direction and a very funny gameplay."
46,likevin96,"Dec 28, 2016",9,"True Rating: 9.0

Pros:
- Something for everybody
- Regular content updates and patches
- Just about every character is fun and interesting
- Lovable characters
- Emphasis on teamplay over individual performance

Cons:
- Some characters are straight up un-fun to play against (Bastion/Mei/Junkrat in particular)
- Strength as a competitive game is questionable
- Loot box systemTrue Rating: 9.0

Pros:
- Something for everybody
- Regular content updates and patches
- Just about every character is fun and interesting
- Lovable characters
- Emphasis on teamplay over individual performance

Cons:
- Some characters are straight up un-fun to play against (Bastion/Mei/Junkrat in particular)
- Strength as a competitive game is questionable
- Loot box system is ****
- Matchmaking is not the greatest… Expand"
47,TechnoTuup,"Dec 22, 2016",10,"The layers in the gameplay are phenomenal. I played a lot of different shooters but this one is top notch. The balance is great and the gameplay is butter smooth. At first, I doubted the amount of content but after I while when I started to notice the layers in the gameplay of each character, I realized that to master this game I have to play a lot. People who say the content is notThe layers in the gameplay are phenomenal. I played a lot of different shooters but this one is top notch. The balance is great and the gameplay is butter smooth. At first, I doubted the amount of content but after I while when I started to notice the layers in the gameplay of each character, I realized that to master this game I have to play a lot. People who say the content is not sufficient are blind for the depth of the gameplay Overwatch offers. Job well done, Blizzard!… Expand"
48,Keitom,"Dec 21, 2016",4,Its a good game with some bugs but what i hate of this game is that the servers are ruined and the game its so so so so so so so so so so so so so overrated they only like ass and ****
49,sclark13,"Dec 21, 2016",0,"The game is marketed as a game possessing personality, interesting mechanics, and story. It has none of these things, being just another mindless team death match esports cash in. If you've played any team deathmatch game before, you've played them all. Video games do not exist to simply serve as a way to monetize how people spend their free time. Video games should push new experiences,The game is marketed as a game possessing personality, interesting mechanics, and story. It has none of these things, being just another mindless team death match esports cash in. If you've played any team deathmatch game before, you've played them all. Video games do not exist to simply serve as a way to monetize how people spend their free time. Video games should push new experiences, and this is one that fails to do so.

I gave the game an hour of my time to try some different characters and play a few matches during a free weekend event. I immediately uninstalled. No one should have to pay money for mindless entertainment; there is plenty of that around already.… Expand"
50,Materic,"Dec 21, 2016",0,"Worst game Blizzard has ever made. Absolute trash, I wish this game didn't exist.    fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff"
51,Lask1235,"Dec 20, 2016",5,"I have played 200 hours on this game. One should not have to beg, plead, hope, pray (etc...) that complete randoms will at least make an ATTEMPT to play this game the way it's creators meant it to be played. This game takes an INSANE amount of coordination to play, and it's simply not possible to expect that on any consistent basis. this game is full of great highs, and terrible lows.I have played 200 hours on this game. One should not have to beg, plead, hope, pray (etc...) that complete randoms will at least make an ATTEMPT to play this game the way it's creators meant it to be played. This game takes an INSANE amount of coordination to play, and it's simply not possible to expect that on any consistent basis. this game is full of great highs, and terrible lows. Nothing is more frustrating, when you try to communicate, everyone just does what they please, and you can just feel the match is over, just as it starts. Don't get me wrong, I am not the best player ever, in fact I am pretty pedestrian, but i think its reasonable to expect some type of competent play from others. Quick play mode seems like place to just mess around (that is what VS AI, or the practice range is for), and you would think that this would not be the case in ranked play, but it is. the current ranking system does not seem (in my opinion) to accurately reflect and or adjust for skill gap disparities, so its really hard to judge how good x player really is. My question is how can you expect to climb the ladder in solo que? I am a bronze player, (Silver season 2), and its like your stuck in SR heck. Its seems that all the levels are like this to an extent. It's also very misleading when you find a group that seems to play well, and you all group up together, and then get crushed because teams are so much more coordinated than what you thought your team was. Its seems that sometimes the only way you win is because the opposing team is just way worse than your already terrible team; its like a challenge of who can be the worst, instead of who can be the best. If you had 6 people that you know and trust that can play this game with any type of regularity, will not get salty when things go bad, and play for fun, and work as team win or loose, then i would say this game is for you. Otherwise, it will make you want to pull your hair out. I am such a blizzard fan, but the game is just so madding to play. Its so fun, but so stressful at the same time. I am just torn on weather i want to uninstall or not. The game's logic is flawed because people are flawed, and almost seems the game is doomed by it's own design.… Expand"
52,GribbyGuy,"Dec 20, 2016",1,"Game has potential for a variety of reasons, but it ends up being a really frustrating experience due to the poor matchmaking system that often sets up lopsided matches. Competitive play is a bit better on that end, but still leaves a lot to be desired. There's more flaws, like the game's insistence on wasting your time with long wind-up and wind-down times and a dull ""play of the gameGame has potential for a variety of reasons, but it ends up being a really frustrating experience due to the poor matchmaking system that often sets up lopsided matches. Competitive play is a bit better on that end, but still leaves a lot to be desired. There's more flaws, like the game's insistence on wasting your time with long wind-up and wind-down times and a dull ""play of the game system"". Often times the match making will throw away a match after 60 seconds of waiting because it couldn't find a single player. Just one player it could not find despite a fanbase of 60k+ active players... Map balance issues and other issues plague this game. It's a work in progress.… Expand"
53,Van_Spoutnik,"Dec 15, 2016",6,"Let me get this straight, Overwatch is not a bad game. But having 2000 hours in TF2, with some of it in the competitive scene, I bought the game with very high expectations, of course it wouldn't meet all of them.

Yet, at first, everything was better. High polish! More gameplay, more ways to enjoy! Awesome looks! High skill cap! And for a while, I enjoyed the game hard enough to giveLet me get this straight, Overwatch is not a bad game. But having 2000 hours in TF2, with some of it in the competitive scene, I bought the game with very high expectations, of course it wouldn't meet all of them.

Yet, at first, everything was better. High polish! More gameplay, more ways to enjoy! Awesome looks! High skill cap! And for a while, I enjoyed the game hard enough to give this game a 10.

I had a blast learning every corner of the maps. I had a blast learning most of the heroes. I had a blast experiencing the full circle of human emotions, from joy after a hard win, anger and sadness after losing. It really is an investing game, .... or so I thought until I hit a problem TF2 never had.

TF2 could switch up the ways one could enjoy the game. You could play the way Valve meant it to be played, but not only. If you wanted to go for a more casual experience, you could. If you wanted to be really competitive, more than intended, you could. If you wanted to improve some skills while still having fun, jump maps or sniper only maps were there for you. The list goes on and on....

Overwatch doesn't have that. Meaning that no matter how great the game might be, if you're looking for more than the simple package given by Blizzard you'll have to pass.

But the real problem I had after 300 levels in Overwatch was the skill ceiling. After they removed edge dashing with Genji, there are no more tricks you can learn to get any kind of advantage in the game (they are legion in TF2)
These kind of tricks, while giving you slight advantages, used to make me feel like I was progressing, that I was getting better at that game. Having no such thing in Overwatch means that you will feel powerless, like you're not progressing at all. The fact that you depend so much on your team doesn't help that feeling neither.

In short,if like me you've REALLY liked TF2 and its diversity, you will be left disappointed in Overwatch. If you were looking at TF2 for a competitive experience, you found your game.
If you never played TF2 and have no clue what I am talking about, go for it anyway!… Expand"
54,Theblackhawk658,"Dec 14, 2016",8,"PRO:-Addictive gameplay
-Diverse Cast of character that plays really differently
-Greatly optimized
-Good graphics
-Cool and diverse maps
-REALLY,REALLY,REALLY ADDICTIVE,SO GOOD
CON:-Not enough content at release
-Competitive sucks balls,Blizzard just copy competitive from CS:GO it's pretty good just with smurf
and cheaters it's not as good but if you can fix the competitive thatPRO:-Addictive gameplay
-Diverse Cast of character that plays really differently
-Greatly optimized
-Good graphics
-Cool and diverse maps
-REALLY,REALLY,REALLY ADDICTIVE,SO GOOD
CON:-Not enough content at release
-Competitive sucks balls,Blizzard just copy competitive from CS:GO it's pretty good just with smurf
and cheaters it's not as good but if you can fix the competitive that would be fantastic
-THE PRICE,its really pricey dispite not having singleplayer,like $40? Really blizzard?
BUT despite the cons its a great game for anyone who like shooters and multiplayer and if you dont like multiplayer just try it don't buy it and maybe you will like it and buy it… Expand"
55,tiagoyukio12,"Dec 13, 2016",0,"The ranked mode isn't worth playing, even when you win 2 games and lose 2, you still lose points. Not only that, but if one of your teammates leaves, you are allowed to leave the match without a ban, but still, you lose points. Sometimes when changing sides in a map, the game freezes and both teams have to leave the match (there is a 5 pages forum thread about it, but no solution orThe ranked mode isn't worth playing, even when you win 2 games and lose 2, you still lose points. Not only that, but if one of your teammates leaves, you are allowed to leave the match without a ban, but still, you lose points. Sometimes when changing sides in a map, the game freezes and both teams have to leave the match (there is a 5 pages forum thread about it, but no solution or response yet).
Blizzard adds a lot of content every new event update, but with many free games with the same concept, I don't think it's worth the price.… Expand"
56,AngryUser,"Dec 13, 2016",0,"Overhyped game of the year.
Pros:
1. Blizzard
2. hahahaha funny (no)
Cons:
1. 50% winrate
2. 3 tanks meta
3. Community
4. Community
5. Community
6. Community
7. Community
8. Community"
57,tomchee,"Dec 11, 2016",1,"Brainless GoAndDie Arena shooter for $60. Low budget game for high price, with great cinematics, and loveable character tho.
Was a good choice if it was F2P, but this way its just a waste of money.
Even buying No Man's Sky is  a better choice."
58,Peter_Weetsa,"Dec 11, 2016",0,"This review contains spoilers, click expand to view.
        
This game was one of the worst parts of the year 2016. It is thoroughly un-fun in every way imaginable. The characters are unbalanced and uncreative. The whole premise of the game is basically a Team Fortress 2 clone. It is based entirely on team play, but there is no incentive for working together as a team, and no way to punish players who troll or do not work with their team. Overall, I have had a highly negative experience playing this game, which I have been playing since release. And I haven't even gotten to the worst feature yet: competitive play. I realize Blizzard changed competitive placements in Season 3 because Gold and Platinum were overpopulated, and they wanted to fix this. That said, the fixes they implemented were the worst possible. In Season 2, I placed silver and stayed about the same throughout the season. However, I played a lot of quick play and other modes between Season 2 and Season 3 and improved quite a bit. When I played my Season 3 placements, I won 7 out of my 10 placements, earning 3 or more gold medals in every game except for one. Obviously, this means I not only won games, but significantly contributed to the success of my team. Additionally, I was matched in every game against people who had already placed in gold or in platinum. The fact that I did well against these players shows that I deserve to be placed in a similar skill level to them. However, I was placed in bronze. I feel the changes that Blizzard made to competitive essentially just places every player lower than they deserve to be because they could not think of an actual solution to the problem. This removes all motivation to play competitive, because good players are going to be placed lower than they should be, which feels bad and is not a reward for playing well. Additionally, it is going to be much harder to climb to where you really deserve to be because you will be placed with people who are not as skilled as you are. This also creates much more unbalanced matchmaking. Overall, I feel this game is not very creative or fun, and the little potential it did have was completely ruined by the utter stupidity of Blizzard as a company. I would NEVER recommend this game to anyone, and it has certainly been a waste of my time and money.… Expand"
59,Deems,"Dec  9, 2016",10,"I'm not a big fan of competitive games, but Overwatch stands out. The creative characters, abilities and maps make it different from all the other team based competitive games.

I was looking for a game to put many hours into, and i have definitely found it!"
60,gematric,"Dec  8, 2016",0,"if there were a possibility to rate this under 0 I would really chose the lowest. Nothing compares to this bullsh.it  game. No logical rules, OP heroes, everything is just wrong with this crap. If you have the intention to buy this **** just go and buy something else like a bunch of ice creams or anything else, I assure you is way more enjoyable."
61,cookthesauce,"Dec  4, 2016",0,"Aside from being one of the biggest wastes of time video games you could possibly play, Overwatch is anything but fun. With horribly balanced heroes and maps that share the same make up, the game is basically boring. Say you wish to try your hand at competitive; maybe test your skills with people of similar talent? Well good luck. Overwatch  has a nasty habit of pairing you with otherAside from being one of the biggest wastes of time video games you could possibly play, Overwatch is anything but fun. With horribly balanced heroes and maps that share the same make up, the game is basically boring. Say you wish to try your hand at competitive; maybe test your skills with people of similar talent? Well good luck. Overwatch  has a nasty habit of pairing you with other players that are multiple levels of prestige higher than you. Additionally, since the newest update, winning your ten games is equivalent to not even playing the game. Someone who wins 7 or 8 out of their games has the same chance of being ranked with players who have only won one. All-in-all, Overwatch is a poor excuse for an FPS with Blizzard once again trying to hop on the band wagon of popular game genres (I'm looking at you Heroes of the Storm) with basically what you could call a poor man's Team Fortress 2. Thanks Blizzard for once again setting the bar so low, we knock our heads on the way out of uninstalling the game.… Expand"
62,Grenodeur,"Dec  3, 2016",3,"All praise is that the game has a perfect balance, but it is a myth, the game has a major flaw, it is Genji, the hero is a completely unbalanced, the most powerful and disgusting sobershenno gaming community all scum constantly choose Genji. Blizzard should worsen this character or completely remove it. It's pathetic. Everyone who plays this piece of **** very real creature worthy of a ban."
63,RyseGaming,"Dec  3, 2016",0,"This game is fun for the most part. However, you will have one good game and then get in a game with a bunch of raging children complaining that their team is bad because they cant hold a capture point on their own. Ive just been in a game where the whole team were Russian and began to rage and moan and insult each other because no one could work together. Every game is like this. You haveThis game is fun for the most part. However, you will have one good game and then get in a game with a bunch of raging children complaining that their team is bad because they cant hold a capture point on their own. Ive just been in a game where the whole team were Russian and began to rage and moan and insult each other because no one could work together. Every game is like this. You have one really good game with a group and then have high hopes for the next game and then get in a game like that. Gaming isnt fun anymore. Its all full of these obnoxious children thinking they're a god and can rule over everyone in the lobby. The game its self is good but the community behind it is awful. If you're thinking about getting this game. I would highly avoid it as you will be disappointed.… Expand"
64,eironthenoob,"Dec  2, 2016",0,"This game is absolute **** , so sad blizzard.
If you have played tf2 you will realize the great plagiarism they have done and above not only that game also the graphics engine: /"
65,Axtwa,"Dec  2, 2016",10,"Es lo mejor que se ha inventado desde la rueda,  después de haber jugado a esto puedo morir tranquilo sabiendo que he disfrutado la 8º maravilla del mundo, bien inmaterial de la humanidad por Unesco y ya nada podrá ser superado."
66,Petethepig123,"Nov 30, 2016",9,"I bought this game during the black Friday sale and I love it! It is super fun. It has some cool lore (I recommend watching the shorts on the PlayOverwatch YouTube channel). If you like team class based shooters with a little bit of customization, you will like this game."
67,NaanFreezer,"Nov 28, 2016",0,"I really am clueless as to how this game is so popular, and also it got such a high metascore. Like seriously, how do people manage to enjoy this garbage? Because it's a Blizzard game? Really? Unbelievable.

To summarize, Overwatch is a hot steaming crappy liquid garbage mess of a game. It steals mechanics and features from a bunch of places such as: The gameplay of TF2, the MoBAI really am clueless as to how this game is so popular, and also it got such a high metascore. Like seriously, how do people manage to enjoy this garbage? Because it's a Blizzard game? Really? Unbelievable.

To summarize, Overwatch is a hot steaming crappy liquid garbage mess of a game. It steals mechanics and features from a bunch of places such as: The gameplay of TF2, the MoBA mechanics of League of Legends, and the graphics of Disney Studios (?!).

TF2 is easily one of my favorite games. It is amazing and I simply love it to bits. However, Overwatch is just a poorly made ripoff of TF2, and not nearly as good.

I have so many complaints about this garbage game, I don't know where to start. First off, it has practically NO CONTENT. 3 gamemodes, and like 4 maps. That is simply pathetic. It tries to be funny or humorous by having a goofy stereotypical British character that says cringe stuff like, ""CHEERS LOVE! THE CAVALRY'S HERE!"" Absolute fail.

And the price?! REALLY?! $60?! What a load of bullcrap. I actually thought that was a joke at first, but apparently Blizzard DOES want to overprice this stupid trash game.

So overall, Overwatch is simply a disgrace to both the FPS genre and the otherwise awesome array of Blizzard games, which is strange, since they're the one who made it.

Just do yourself a favor, go play TF2 for free instead of wasting $60 on this obsolete garbage.… Expand"
68,Ramiro1992,"Nov 26, 2016",2,"This game is one of the most overhyped piece of **** ever made, come on, I have more fun playing 90's fps.
This game is just a poor copy of Team Fortress 2, there's no strategy involved, just mindless shooting and shooting without any tactic whatsoever, call of duty style.

Bad Things:
- No good single player mode (poor AI bots only)
- Bad and REPETITIVE gameplay overall
-This game is one of the most overhyped piece of **** ever made, come on, I have more fun playing 90's fps.
This game is just a poor copy of Team Fortress 2, there's no strategy involved, just mindless shooting and shooting without any tactic whatsoever, call of duty style.

Bad Things:
- No good single player mode (poor AI bots only)
- Bad and REPETITIVE gameplay overall
- Microtransactions (pay to win)
- Very high pc requirements
- Very expensive launch price
- Uninspired characters
- Weak weapons
- Extrene overhype
- Lag

Good Things:
None

Veredict: This game is one of the main reasons that I lose faith in modern videogames, I rather play classic videogames instead this expensive garbage.
Blizzard tried so hard to make more money after the fall of wow, and they failed miserably.
2/10… Expand"
69,SaeedZer0,"Nov 25, 2016",10,"This review contains spoilers, click expand to view.
        
nice game
gameplay : 10/10
Technical Graphics : 10/10
Art Graphic : 10/10
Music : 10/10
Sound : 10/10

Gameplay is very balanced and balanced
Adhere to the primary mission of the fun of a game
Very beautiful artistic designs
Excellent technical graphics and a fixed rate of 60 frames
Beloved heroes
Excellent servers… Expand"
70,zekromgames,"Nov 24, 2016",10,"eu acompanho noticias desse jogo desde que ele foi anunciado, estive ansioso pra jogar desde aquela época então quando o jogo foi lançado comprei cerca de 1 semana depois e tenho jogado (quase) todos os dias desde então me divirto muito jogando com meus amigos admito que o jogo tem algumas falhas como o matchmaking das partidas ranqueadas que as vezes me coloca contra um diamante sendo queeu acompanho noticias desse jogo desde que ele foi anunciado, estive ansioso pra jogar desde aquela época então quando o jogo foi lançado comprei cerca de 1 semana depois e tenho jogado (quase) todos os dias desde então me divirto muito jogando com meus amigos admito que o jogo tem algumas falhas como o matchmaking das partidas ranqueadas que as vezes me coloca contra um diamante sendo que sou ouro mas no geral e muito divertido gosto muito dos personagens e o esquema das dlcs também e muito bom, então só posso dizer se você ja viu videos do jogo e gostou do estilo e quiser comprar compre, pq o jogo é fantástico… Expand"
71,StarmanDX,"Nov 23, 2016",0,"Waiting for five minutes to get paired with a bunch of idiots who couldn't collectively solve the ""square peg - round hole"" puzzle has never been so much fun! Meanwhile, the other team is invariably an elite strike force with perfect team comp and coordination, and every game ends up a steamroll. Seriously, **** you and your **** matchmaking, Blizzard."
72,Burkzy,"Nov 21, 2016",10,"Might be terribly expensive, but after playing this like 16 hours in 2 days, I must say that this game is a Must-have PC game.

Lose your social life.
Go buy it."
73,GAGMR,"Nov 21, 2016",5,"It's basically Call of Duty, but with Porn Stars.

Just get prepared to die every 3 seconds because everyone has to be all L33T, so **** balance!  Make everyone kill everything super quick!  Then get ready to die every time you use your ultimate because all ultimates suck.

Go play Paladins instead.  It's free & is just a better game."
74,foxerpain,"Nov 20, 2016",0,if u want to play this game competitively don't cause blizzard will **** u over but the gameplays pretty fun and the characters are cool just comp is the worst cancer u will experience
75,Cleglaw,"Nov 20, 2016",6,"in first look its a very fluid, well paced good game with unique characters... but as you explore it more, you just realise it has big flaws in it.

1- some characters are so easy to play.

its super annoying that you know you just got killed by some random clicks. for example, there is a bomber and all he does is randomly spamming infinite granades across the map. no aim, no wellin first look its a very fluid, well paced good game with unique characters... but as you explore it more, you just realise it has big flaws in it.

1- some characters are so easy to play.

its super annoying that you know you just got killed by some random clicks. for example, there is a bomber and all he does is randomly spamming infinite granades across the map. no aim, no well spend ammo and fairly low cooldown of reloading. this isnt only character does this kind of things, many characters, in fact, requires no real thought or skill to play good. blizzard apperantly wanted a easy to play, casual game but i think they did way too over the top. if you can walk and click you will for sure, get kills eventually. its that much easy.

2- it too dependant of teamplay, and game doesnt help you to have a good multiplayer experience.

there are roles such as like tank, support etc etc, and people can pick anything they want and actually this is a huge problem. why? if you value teamplay like me, half of your games will be about filling empty role spots in team. noone picked tank? you know you should pick a tank.. irresponsible players wont be sharing duty and you will sacrifice your fun more times then you can guess.

also, you can encounter players who insist on playing characters they are bad at till forever, and its annoying that you know there is nothing preventing it. you see this guy, picking hanzo and playing terrible with, but still insisting on playing it for hours and hours, game doesnt provide any options for you to handle this frustration... it just lets it... because well blizzard wants it casual as much as it can be.

3- some hitboxes for abilities, or attacks, are ridicilously large... its too casual. at first i had great respect for some hanzo & roadhog players but later i found it was just too easy to make headshots with those caharaters. hanzo, the character which is supposedly a sniper, hits your head just by aiming your upper body.

4-it doesnt matter if you spend your coins carefully on legendary skins and content alike.

they sometimes give free and absoloutly super looking skins that makes your legendary skin look thrash compared to it. for my genji, i purchased most expensive skin but blizzard recently decided to give away a brand new better skin for everyone who plays a few games in Heroes of the Storm. why did i even tried to collect all that gold then???

casualness of blizzard destroys a brliiant potential... if you are similar to other recent blizzard games its a common thing now. daiblo 3 suffered same things.

my final score: 6/10. blizzard builds it and destroys it all by themselves. i dont reccomend spending money for this game, its allready overpriced and its not good enough to keep you playing if you look for replay values.… Expand"
76,Alex_Sleppyhead,"Nov 19, 2016",4,"This review contains spoilers, click expand to view.
        
El juego es muy  repetitivo te cansas fácil de el, si tenemos en cuenta los 40 o 45 dolares  que te cuesta el jugo. para mi el juego no lo vale por lo menos  no a ese precio.… Expand"
77,TheSalianRaider,"Nov 18, 2016",1,"While the game may be fun and polished, the fun falls flat after a few hours of game play. Playing it feels just like TF2. The only difference is the presence of cyber sex appeal and some skills which hardly stand out when compared to multitude of weapons in other FPS games. Matchmaking balance is not good, repetitivity gets you early, melee is pretty much non-existent. Critics must haveWhile the game may be fun and polished, the fun falls flat after a few hours of game play. Playing it feels just like TF2. The only difference is the presence of cyber sex appeal and some skills which hardly stand out when compared to multitude of weapons in other FPS games. Matchmaking balance is not good, repetitivity gets you early, melee is pretty much non-existent. Critics must have been paid a lot to sugarcoat such a flat game.… Expand"
78,miketava,"Nov 16, 2016",9,"Light on modes and content, but it's an outstanding Blizzard production. They've got some questionable balancing on their loot boxes, but other than that the gameplay has me hooked with over 150 hours of game time - an unprecedented feat. I'm so involved in reviewing the meta and pouring over every release note and balancing tweak. I adore this game and it helped get my wife in to FPSLight on modes and content, but it's an outstanding Blizzard production. They've got some questionable balancing on their loot boxes, but other than that the gameplay has me hooked with over 150 hours of game time - an unprecedented feat. I'm so involved in reviewing the meta and pouring over every release note and balancing tweak. I adore this game and it helped get my wife in to FPS gaming to boot!… Expand"
79,Bardia1381,"Nov 15, 2016",10,"One of the best shooter game ever. Good design for characters,maps and a hyper game.
At least you can have fun time with this game.
Recommend for teenagers who love online and shooter games."
80,Squidwok,"Nov 12, 2016",10,"Overwatch is an FPS game with a difference. Whilst most FPS games can feel boring after several hours, Overwatch can be played for 100's of hours without losing interested.
There is 23 heroes in the game at the moment (soon to be more) and this is one of Overwatch's big selling points. Not only does each hero have there own personalities, looks and abilities, it also offer a completelyOverwatch is an FPS game with a difference. Whilst most FPS games can feel boring after several hours, Overwatch can be played for 100's of hours without losing interested.
There is 23 heroes in the game at the moment (soon to be more) and this is one of Overwatch's big selling points. Not only does each hero have there own personalities, looks and abilities, it also offer a completely different way to play the game.

Whether you have a good PC or not, this game looks beautiful. Every map is polished and has great theming. In most FPS games the maps are dark and boring because it is a war zone, but in Overwatch all of the maps are colourful and vibrant and this makes gameplay way more interesting.

Overall I cannot recommend Overwatch enough. Whilst the £30 price tag might put some off it is well worth it for the fun, exciting gameplay. Everything about this game is right: the maps, the music, the heroes.

Overwatch is definitely my Game of the Year.… Expand"
81,AngryBanana,"Nov 11, 2016",7,"This is a great game, It has great characters and is relatively balanced. There may be only 4 modes, but they are so damn fun. It's gorgeous, it plays well, but there's micro transactions (which is always bad) you have to have battle.net to play it, which is basically the blizzard version of Uplay (also bad). You have to go through some boring ass tutorial (still bad), but the gameplay isThis is a great game, It has great characters and is relatively balanced. There may be only 4 modes, but they are so damn fun. It's gorgeous, it plays well, but there's micro transactions (which is always bad) you have to have battle.net to play it, which is basically the blizzard version of Uplay (also bad). You have to go through some boring ass tutorial (still bad), but the gameplay is so fast paced, the screen is never too cluttered and you're always on your toes looking out for a Tracer or Genji trying to flank around you. Spend $40 get the game, its not repetitive, I'm telling you! IT IS NOT REPETITIVE, the game has lots of replayability. I've already sunk 60 hours into this game and I feel like I haven't even scratched the surface.… Expand"
82,vinger,"Nov  6, 2016",10,"Overwatch  шикарен во всем , начиная с того что он p2p а не как Heartstone f2p  т.е новый контент  будет для нас бесплатен.
Сам геймплей очень радует и не надоедает из за разнообразия героев и карт .
Радует развитие киберспорта и лора игры . Однозначно 10/10 .Overwatch  шикарен во всем , начиная с того что он p2p а не как Heartstone f2p  т.е новый контент  будет для нас бесплатен.
Сам геймплей очень радует и не надоедает из за разнообразия героев и карт .
Радует развитие киберспорта и лора игры . Однозначно 10/10 ."
83,giohji,"Nov  6, 2016",10,"With a 9k hour experience in TF2 I am certain that this game is bad. The lack of hats and microtransactions ruined this game for me, praise lord gaben and may his fatness purge all other games from earth."
