,names,dates,scores,reviews
39,lapse,"Jun 26, 2016",2,its been a while and im going to make this as short as possible its a fun and polished game but its slow the updates are slow and i dont see them getting faster the team does not know who to nerf and not the matchmade system isint that great even tho  they anounce most of the stuff i have random disconects from the server that just closes my game and does not give me any xp and overal forits been a while and im going to make this as short as possible its a fun and polished game but its slow the updates are slow and i dont see them getting faster the team does not know who to nerf and not the matchmade system isint that great even tho  they anounce most of the stuff i have random disconects from the server that just closes my game and does not give me any xp and overal for a 40$ base game its just not enough and right now the biggest mistake ive made is made my friends quit other games for this game some of them dont even follow me around in games anymore since this turned out to be a huge dissapointment for them and slowly im starting to view it from their point of view on the good side the developers post every update and plans in videos on their youtube channel and they seem to listen to their fans but how long till they stop ?… Expand
40,Himmel,"Jun 25, 2016",0,"Fun characters and nice graphical polish don't make a game.

I've played fps for thousands of hours and not once had to suffer such a bad netcode / hit detection.

Bad matchmaking, no server list, no private servers, only 3 game modes and no custom maps
only add onto overwatch's shortcomings."
41,Shadow1,"Jun 24, 2016",9,"Many good characters eg Mercy, Torjorn, Roadhog, Winston and other . This game compare with Team Fortress, but in OverWatch graphics is very awesome, in Team Fortress graphics is average, even for 2008 and in Team Fortress there isn't story, in OverWatch there is story and multiplayer, in OverWatch very awesome multiplayer and I think this is one of the best multiplayer shooter andMany good characters eg Mercy, Torjorn, Roadhog, Winston and other . This game compare with Team Fortress, but in OverWatch graphics is very awesome, in Team Fortress graphics is average, even for 2008 and in Team Fortress there isn't story, in OverWatch there is story and multiplayer, in OverWatch very awesome multiplayer and I think this is one of the best multiplayer shooter and gameplay in OverWatch is wonderful as and characters and graphics .… Expand"
42,Master25,"Jun 24, 2016",0,"Hola esta es una critica en español y mi opinión de OW es de que es un fiasco y un total intento fallido de hacer un juego como el TF2 solo que los de Blizzard le agregan los poderes secundarios tipo moba y ya con eso según ellos tiene un juego la pura verdad este juego va dirigido al publico masculino y a niños por el echo de que trata del típico escuadrón de HÉROES y en TF2 no solo son 9Hola esta es una critica en español y mi opinión de OW es de que es un fiasco y un total intento fallido de hacer un juego como el TF2 solo que los de Blizzard le agregan los poderes secundarios tipo moba y ya con eso según ellos tiene un juego la pura verdad este juego va dirigido al publico masculino y a niños por el echo de que trata del típico escuadrón de HÉROES y en TF2 no solo son 9 mercenarios con mucho carisma, la gente que consocio el OW conoció primero al personaje femenino Tracer y luego ala WindowMaker gracias a paginas de arte o vídeos para adultos si saben de los que dijo y para mi es la primera ves que veo mucho de ese contenido para adultos y así ha pasado con todas las Mujeres del OW y hasta ahora la única que les interesa es la D´va por su estilo como chica Otaku Gamer.

Y otro punto es de que el juego es puro OLINE y tiene los mismos modos de juego como captura la bandera, captura el punto de control, y la que mas me llamo la atención fue la de Carga explosiva como se dice en TF2 (que consiste de llevar por unas vías de tren un un carreta una bomba y llevarla su destino) pero a qui en ves de ser una bomba es una limusina blindada, la verdad es los mismos  TF2 sin excepción solo con mujeres muy sexualizadas y el publico no ve las criticas reales que son las de los jugadores a mi en lo personal no me interesa una critica de un critico de Ahora por razones de corrupción, lo malo que el juego esta incompleto solo ONLINE en serio a pero eso si puedes comprar skins que para mi es como si el juego lo hubieran echo hace 6 meses no loan terminado por falta de dinero y como se lo gastaron mas en propaganda de todo tipo si hasta contenido para adultos por que esos artistas no cobran barato y debió ser un buen trato, pero volviendo al tema del Gaming es igualito al TF2 y el TF2 es gratis y la comunidad genial pero esto que esto no es un juego real esto es un juego reciclado y pagar como 999.00 pesos mexicanos no lo vale y creo que sera de esos juegos como TF2 que antes fue de paga y después Gratis y como deje antes ami se me hace un juego incompleto y que aparte sera terminada después de recaudar dinero con los skins .

Personajes:
Los personajes de OW para mi y en verdad 2 o mas hacen a uno del TF2 como un ejemplo: WindoWmaker+Hanzo=Sniper del TF2 pero por que miren para los que no han jugado TF2 el sniper tiene varias arnas pero se dividen en 2 Sniper y arco y tiene la misma jugabilidad hasta las dos armas de Window que son el sniper y rifle de asalto eso los tiene el mismos Sniper pero del TFClassic y así con todos Tracer+Lúcio=Scout, Spy=Genji+Reaper+McCree(El spy tambien depende de los disparos ala cabeza), Ingeniero=Torbjörn+Symmetra, este he visto en el juego de OW 4 Heavy=Roadhog+BASTION+WINSTON+Zarya, Medic=MERCY+Zenyatta, Pyro=Mei, Saldado=Soldado: 76+Pharah,  y al final mi perosnaje favorito del TF2 que es DEMOMAN que se comforma 2 uno repetido que son: Demoman:REINHARDT+PHARAH(de nuevo)+JUNKRAT ere fianl es el mas copiado por si lanza bombas lapa y su famoso sticky jump, mismas mecánicas en todos los personajes y por favor antes de critica mal o bien un juego comparen los 2 tanto como OW y el TF2 que tiene suerte de ser gratis y no pierden nada

Motivos por que su éxito:
1.- Mucha publicidad de cual quier tipo sin perdonar.
2.- Gaming reciclado de un FPS real que es el TF2 que lleva mas de 9 años apenas en este año.
3.-Personajes femeninos muy sexualizadas tanto como en FanArt como en el Juego.
4.-Mucha prensa Corrupta.
5.-Una jugabilidad muy fácil como en PC y en consolas que la verdad lo puede jugar un niño que juega COD o Splatoon sin tanta experiencia.
6.-El juego esta dirigido al publico masculino de 12 a 25 años.
7.-Texturas muy infantiles y no tiene Gore.
8.-Y personas que compran jugos pro moda.

Gracia por ver este comentario y piensa lo 2 veces por que como dicen en steam no hay devoluciones Saludos :D!

PD: Estes es un mensaje para todos los jugadores de OW o fanboys que dicen a los de TF22: juégalo antes de criticar al OW pues mira yo te dijo los mismo con TF2 juega primero TF2 compáralo con el OW y tu dime cuales mejor por que eso de decir que por que tu juegas al OW y muchos estén de acuerdo con eso argumento no se me hace una excusa ni aceptable por que el TF2 ya cumple en este 2016 sus 9 años desde su entrega y se me hace una tontería de decir eso pro que el OW es de paga y por que uno que no le gusta ese juego lo va comprar para hacer una critica buena pero en cambio los de OW puedes criticar al TF2 en total por que es un juego F2P y muchos jugadores le dan de User Score 9.1 t los críticos 9.2 en cambio el OW tiene miren que es raro decir esto un juego reciclado de un juego de VALVE que por los críticos: 9.1 en pc 9.1 en Xbox one y en Play Station 4 es de 9.0 he pero esperate esa son de los críticos pero la que en verdad importa es del consumidor osease el publico y mira que hay un cambio drástico: PC:7.0, y las mas fatales XboxOne:5.7 y Playe Station 4:6.2… Expand"
43,FauxEden,"Jun 24, 2016",0,"Right.

The game has terrible maps, 2 game modes, immensely stupid characters with one button combos which in most instances are impossible to counter. The rock paper scissor balancing is the biggest nuisance in the game, but that is to be expected from Blizzard who are known for atrocious player vs player experiences.

The game runs on 20 ticks servers, which is something that shouldRight.

The game has terrible maps, 2 game modes, immensely stupid characters with one button combos which in most instances are impossible to counter. The rock paper scissor balancing is the biggest nuisance in the game, but that is to be expected from Blizzard who are known for atrocious player vs player experiences.

The game runs on 20 ticks servers, which is something that should be a thing of the past, basically it is like playing BF2 all over again. You will get shot through walls and behind cover constantly. If you have ever played an FPS before, you will get annoyed with this game almost instantly once you realize that there is no difference between people who are absolutely garbage and people who know what they are doing.

Some of the ultimates are literal aimbots, meaning that even if you're the worst player with parkinsons and brittle bone disease you will get easy kills. The skill ceiling of this game is reached within the first few matches. The only competitive thing being the pre-match sitting-around-in-spawn arguing with people trying to make a coherrent team. Not that it matters, as one button ultimates will demolish good or bad alike.

I've played CS 1.6, CS:GO and BF2-4 on a very high level and I can without the shadow of a doubt say that this is the worst FPS game I have ever seen. There's no recoil, you don't need to aim as the hitboxes and abilities will do all the work for you, the servers are atrocious 20tick compared to 128 in games like CS, the graphics look like TF2 but use resources like it's the Witcher with hair physics on with useless garbage cluttering the screen at any given time, maps are boring and horribly made with chokepoints.

The custom game option is probably the only enjoyable thing about it to play with friends, as you can change the recharge and spawntimes of abilities, but even that gets old quickly due to the lack of content and the AI being absolutely garbage and it only being able to use about a 4th of the heroes in the game.

It's overpriced, overhyped and a terrible FPS game. People will tell you that you're ""hating on it because it's popular"" but these people have no reference as to what a competitive game should offer.

TL;DR

**** maps, terrible balancing, boring visuals, no progression, no learning or improving one self except for map layout, atrocious matchmaking, terrible voice acting, dumb abilities and ****ty attitudes.

Avoid at all cost, until it goes Free-to-Play.… Expand"
44,KamKant,"Jun 24, 2016",4,"The game lacks alot of depth and game modes, developers have promised they will add ranked but they shouldn't have to add it over a month after initial release when the game is 59.99€ that's just ridiculous.
Also one of the most toxic communities in a game that iv'e ever played."
45,Braquiador55,"Jun 23, 2016",9,"Overwatch is a great game.
It may be lacking content, it may not be the best looking game out there, and yes, it is a fusion between TF2 and MOBAs, but nothing of this really matters, when the game itself is of such high quality.
Please, trust me when i say that you will have the best game experience of this year playing this game."
46,Captain_Chaos,"Jun 22, 2016",0,"Overwatch is a fundamentally flawed team shooter with uninspired character design, laughable balance, and over seven million players who once again assumed that just because Blizzard made a game, it must therefore automatically be good. I've never liked multiplayer in Blizzard games. And Overwatch is no exception. People like to say that Overwatch is the “new” or will “replace” TeamOverwatch is a fundamentally flawed team shooter with uninspired character design, laughable balance, and over seven million players who once again assumed that just because Blizzard made a game, it must therefore automatically be good. I've never liked multiplayer in Blizzard games. And Overwatch is no exception. People like to say that Overwatch is the “new” or will “replace” Team Fortress 2. This is completely untrue for a number of reasons. Really, this game should be compared to the equally poorly-designed Dirty Bomb. They share a colorful aesthetic and a quasi-militaristic character design, but also, and this is Overwatch's fatal flaw, an unbelievably awful damage model. The balance issues have been called out by the playerbase, and there do seem to be efforts made in that regard. But that ignores the deeper issue: Overwatch is, at its core, not fun to play, for the same reason most “modern” shooters are.
Let me refer here to a game I refer to often, and will continue to refer to, an icon of the golden age of PC Gaming: Unreal Tournament, better known today as UT99, after the year of its release. Among the first entirely multiplayer-focused FPSs, Unreal Tournament required players to hone not only their ability to draw an initial bead on a target, but also their team coordination, knowledge of the map, locations of weapon and item spawns, and, ultimately, their ability to maintain your aim on a target and sustain an engagement until your opponent was dead, which in some cases could last for several continuous seconds. Can you even imagine? A gunfight in a team shooter that lasts longer then it takes to hit the like button on a picture of Tracer's ass?

Overwatch has no “sustained engagements.” What it has, like what Dirty Bomb has, what Call of Duty has, what Planetside 2 has, what nearly every “modern” shooter has, is a glorified game of rock, paper, scissors, or perhaps a cell phone “clicking” game. The two teams crash together,  whoever picked the right weapon, or in this case, characters and mashed their ability buttons fast enough bowls over the other team, leaving them scrambling to group together and try to reengage successfully. It even manages to build on the “blink and your dead” gameplay by providing its characters with, in many cases, instant-kill abilities that, unlike Call of Duty, they don't even have to “earn” by “killstreaks”, they simply recharge on their own, over time. You won't believe how much time you can spend dead in a game with a 5 second respawn timer. Because it's a hell of a lot.

It's surprising considering they've never made an FPS before, but Blizzard has created one so dependent on mere reaction time that you'll scarcely believe that every player but you isn't hacking. They've pushed the “modern” shooter to the pinnacle of its horrific genetic degradation,  successfully dumbing down FPS gameplay into a mathematical equation with only one acceptable answer. No time to look for health pickups or run to your healer. No time to turn around and counter-fire. No time to look for an alternate route to try and flank. No time for anything. If you do the slightest thing wrong, you're not only dead, you probably just cost your team the win.

Sure, you could try some medium bot games to cool off, but they're some of the dumbest bots around and while they might be good for a laugh, they certainly won't give you good practice. Or you could play on hard bots and watch them mob up flawlessly and play murderball with your team and your mood. Or you could play some custom games with your friends and not earn any XP towards the game's paltry rewards.

Overwatch attracts a certain subset of players that have no shortage of hate, especially where Battleborn is concerned. As someone with not only a lot of vitriol to dispense about multiplayer games but also the capacity to be aware of that fact, and as someone who is generally unpleasant when salty, I generally try to avoid games l  like this one. I bought it only because it seems to be the “in thing” with people I know and I'd rather be sociable then not. But really, the game just makes me sad, not only because it's a sorry excuse for an FPS, but because the vast majority of people seem to be blissfully unaware of that fact. I'm not saying I'm smarter then them or even a better player. I just think they've been lied to. I don't think any less of people for playing the games they want to play, because I do that every day of my life. But I can and will think less of people who willfully put down the games that I like because they're not Overwatch, or something equally formulaic. I give it a 1 here because it at least didn't crash.

I am damn glad that I have alternatives. I urge everyone here to go give Unreal Tournament 4 a try- It's free, after all.… Expand"
47,guyverz,"Jun 22, 2016",5,O how I wanted to like this game but for me it felt really average. Something about this game just lacks a soul. The designs looks nice but when playing it I just didn't like how it felt at all. I played most of the cast and there wasn't any character I liked. I thought i would like genji but he has a very high skill ceiling when compared to the rest of the cast which seems unfair. I wasO how I wanted to like this game but for me it felt really average. Something about this game just lacks a soul. The designs looks nice but when playing it I just didn't like how it felt at all. I played most of the cast and there wasn't any character I liked. I thought i would like genji but he has a very high skill ceiling when compared to the rest of the cast which seems unfair. I was wreckin scrubs with bastion and hiding behind turrets with torbjörn. Everytime i would see a scrub genji i would just bait him to use deflect and then unload on him. The characters dont seem to be balance very well and it all turns into a game of who can counterpick the best. The map designs seem uninspired. This game was built more for team play so its hard for anyone to carry. You will always need a healer just to get anywhere. There was nothing in this game that blew my mind. Maybe it might appeal to people who never played TF2 when it first came out. It currently feels like a f2p game. I don't know why the loot boxes are random when they should only give you loot for the characters you are playing. This game wasn't fun to me. I had more fun with battlefront and titanfall. I guess this is not a game for me.… Expand
48,rogerxman,"Jun 22, 2016",1,"It's on the same level of a free-to-play game.
I mean, the mechanism is so simple and it is not pro-friendly.

I can beat you with the left mouse button.
When you play Genji, I wait during your reflection.
When you play Reaper, I move when you Lshift.
When you play Pharah, I can f****** put you down before your rocket reaches me.
And I have two more teammates, mercy and Reinhardt.It's on the same level of a free-to-play game.
I mean, the mechanism is so simple and it is not pro-friendly.

I can beat you with the left mouse button.
When you play Genji, I wait during your reflection.
When you play Reaper, I move when you Lshift.
When you play Pharah, I can f****** put you down before your rocket reaches me.
And I have two more teammates, mercy and Reinhardt. (Seriously, this freaking combo is so powerful)

You don't want a game which makes you get beaten by noobs.
You don't even want a game with so little balance (See Dota2, League, CounterStike and TF2. How much time did they spend on the balance. It's not about player feedback. It's about science and mathematical analysis)
You don't want a f******* game which does not worth to spend time onto.

Shame on you Blizzard, shame on you.
Artists will not save the world, but engineers will.
Fancy appearance, rotten in the heart.

How dare you name your game ""overwatch""… Expand"
49,Clinnger,"Jun 20, 2016",4,"Overwatch is overhyped, but it's a fine game. If it wasn't for the low 20hz server refresh rate, terrible servers at 140+ ms ping, surprising Roadhog doing a Hook on you while you're behind a wall or corner and getting pulled only to see yourself die.

Not to mention; the player base is toxic as it could get, if you're a positive player, and have a nice attitude, good luck, as you'll beOverwatch is overhyped, but it's a fine game. If it wasn't for the low 20hz server refresh rate, terrible servers at 140+ ms ping, surprising Roadhog doing a Hook on you while you're behind a wall or corner and getting pulled only to see yourself die.

Not to mention; the player base is toxic as it could get, if you're a positive player, and have a nice attitude, good luck, as you'll be offending those brats that you're friendly with.

There are just too many annoyances from characters; they're diverse, fantastic! Are some well-balanced? Yes! But some... are just too **** overpowered and beyond annoying!

Widowmaker has no sway on sniper-mode, deals too much damage still and you can't even hear her ultimate which is seeing through walls.

Tracer; the most annoying **** character you can play as, being way too **** mobile and obnoxious while dealing a **** of damage in a short manner of time.

If these things were fixed, Overwatch would good. But as it stands, it's just a **** cheap Team Fortress 2 with craptastic servers. I'm not even joking around here, this is a horrible mess of server management, and even for a first-person shooter, where you need high reflex, you're only gret with ""Favor the shooter"", where you die by hiding behind a wall, only to see that you got shot by another player who lagged his **** out.

Got to stop these ""Favor the shooter"" too, this is just beyond dumb and unforgiving.… Expand"
50,drunken_Corso,"Jun 20, 2016",3,"I didnt like the game so i have tryed to get a refund, butbecause I bought it online I can't.
Now I'm stuck with a game that i didnt like and I can't resell (its liked to the accound). Thanks a lot blizzard, hope you enjoy the score by users on metacritic."
51,Vakmix,"Jun 20, 2016",10,"Im all over Blizzard games, i love each one of them, and this game is not an exception! I love this game!
Though the game can be repetative i didnt feel like i wanted to stop playing it."
52,Kurushi,"Jun 20, 2016",6,"Overwatch has the makings of a great multiplayer shooter, but in its current state, overrated. It's lacking in content, has a large portion of imbalanced characters, which are spread across the roster too thin, making some of them feel useless if you're the 'wrong' class, with illogical strengths and weaknesses in some cases.

The most interesting mode, Escort (where you push or defendOverwatch has the makings of a great multiplayer shooter, but in its current state, overrated. It's lacking in content, has a large portion of imbalanced characters, which are spread across the roster too thin, making some of them feel useless if you're the 'wrong' class, with illogical strengths and weaknesses in some cases.

The most interesting mode, Escort (where you push or defend the cart TF2 style) doesn't have enough maps, where the other modes rely on lazily made symmetrical/mirrored maps with not much scope.

Overwatch aims to be casual fun with your friends as well competitive if you want to be, but the skill floor is so high it doesn't take much skill to use certain abilities that you can't do much about unless you're a specifically  hard counter character - which is a poor excuse for balance if you ask me (whatever anyone says)

Overwatch WILL be a great game eventually, when it's balanced properly and gets more content. All future content will be free, and with over 10 million players already, it's worth being part of the movement if you have the money burning a hole in your pocket. If you don't, wait a year or so until it's fixed I will probably be giving it a much high score, we'll see.… Expand"
53,planetside2suck,"Jun 20, 2016",1,"If this game had competent people playing it I would give it a higher rating, but almost everyone is stupid and worthless. They can't figure out basic strategies against combos, they don't understand the mechanics of capturing, they don't know how to synergize multiple ultimates. OMG a guy with a shield with a turret behind him, oh no what do we do, let's just throw ourselves at themIf this game had competent people playing it I would give it a higher rating, but almost everyone is stupid and worthless. They can't figure out basic strategies against combos, they don't understand the mechanics of capturing, they don't know how to synergize multiple ultimates. OMG a guy with a shield with a turret behind him, oh no what do we do, let's just throw ourselves at them single file for the entire match. The game itself is excellent, but the people are awful retards who only know how to shoot from years of the mindlessness of call of doody and I can't carry 5 other people no matter how good I am. This is an indictment of you, frothy idiots of the world, not the game. Humanity: 1/10.… Expand"
54,BOXTiger,"Jun 20, 2016",0,"I played it 5 minutes and it's..... personally I don't like this one. I've enjoyed Team fortress 2 for 1,200 hours though, it's not mine. Too fast game plays and complete idiot about design"
55,BioTofu,"Jun 20, 2016",9,"I am giving this a 9/10 after 17hrs of play because of the innovative combination of moba and fps.  The fluidity of gameplay reminds me of the classic unreal tournament.  Colorful cast of characters filled with blasting personality (how often do you remember characters and their lines from an FPS?).  Enjoyable teamwork plays with friends for wins.  It is astonishing to read all theseI am giving this a 9/10 after 17hrs of play because of the innovative combination of moba and fps.  The fluidity of gameplay reminds me of the classic unreal tournament.  Colorful cast of characters filled with blasting personality (how often do you remember characters and their lines from an FPS?).  Enjoyable teamwork plays with friends for wins.  It is astonishing to read all these haters on the user review section who just blurt BS out of their behinds...

I havent played a competitive FPS for a few years and I am having a blast with this new IP from Blizz.  It is pretty BS to see people giving this the worst score possible of 0 because that score should be reserved for games which are broken to the point of being unplayable...  I havent suffered from any crash or bug in my play time.  It has a pretty good voice chat system.  the characters were well polished and balanced enough at launch.  The match making is quick.

My only complaint is the lack of competitive match making at launch.… Expand"
56,night4,"Jun 19, 2016",2,"Micro transactions after you pay for it?  How lame.

Blizzard should be ashamed.

I'm giving it a 2, though, because it's the first time in over a decade they've come up with something that isn't directly from their Starcraft/Warcraft/Diablo universes."
57,Baluberda,"Jun 18, 2016",0,"Empty game, 4 small maps,3 modes, 10 unfinished champions. Let's add its incomplete also and cost 60 Euros.
The worst comes about the ranked part, will make everything worst as all MOBAs"
58,bigbangbol,"Jun 18, 2016",10,"Juegazo de 10.

Las ampliaciones de contenido serán gratuitas

los micropagos son solo para cosas estéticas que no afectan al juego, y que de todas formas consigues jugando sin pagar.

Diversión, jugabilidad y adicción al máximo nivel."
59,Twixar,"Jun 18, 2016",4,"It's essentially HotS in shooter form
the matchmaking is awful, one bozo on your team will ruin the next 30 minutes of your gameplay, the only difference being this game isn't free and instead of either spending hours grinding  to unlock characters or paying a ridiculous fee
you can do the same with cosmetics
if a game cost 40$ cosmetics should be unlock-able in the base game withoutIt's essentially HotS in shooter form
the matchmaking is awful, one bozo on your team will ruin the next 30 minutes of your gameplay, the only difference being this game isn't free and instead of either spending hours grinding  to unlock characters or paying a ridiculous fee
you can do the same with cosmetics
if a game cost 40$ cosmetics should be unlock-able in the base game without spending hundreds of hours playing the base game for one cosmetic item
its a below average shooter and thats why im giving it a 4… Expand"
60,Riba9495,"Jun 17, 2016",6,I better wait for a Overwatch clone that is more balanced and f2p that follows the footsteps of DOTA2 so that Blizzard could realized that they missed a bigger portion of the Market today
61,jdotjdot7,"Jun 17, 2016",4,"Overwatch, the video game disappointment of 2016.

The game is clunky, hitboxes are terrible, there is video evidence shown how the hitboxes count literal misses as ""headshots.""

The hero design is terrible, every hero has what amounts to an instakill. This is put in the game to help make the game accessible to every skill level. Some heroes have literal aim assist to help them (youOverwatch, the video game disappointment of 2016.

The game is clunky, hitboxes are terrible, there is video evidence shown how the hitboxes count literal misses as ""headshots.""

The hero design is terrible, every hero has what amounts to an instakill. This is put in the game to help make the game accessible to every skill level. Some heroes have literal aim assist to help them (you can watch ""arrows"" curve towards their target. Numerous characters barely even have to aim. The game is ""accessible.""  In addition to that, 4 (yes... 4) heroes have the ability to completely deny damage (as in remove it entirely), and all of the abilities to do so are on a ~6 second cooldown. That's absolutely ludicrous design for an FPS, it punishes good aim!

Map design is bad... Many maps have small choke points some with only a single entrance, all of them are easily locked down, this turns the game into a meatgrinder until either the attacking side manages to eventually break through or the game ends (TONS OF FUN!)

Matchmaking is forced 50-50. You can cheese the system by leaving games you're losing but despite being an incredible player, your W/L will tend to 50/50 regardless unless you're in an organized team, this is because it tries to even you out by putting you against far better teams if you're above 50-50.

Dev response time is slow, this is Blizzard we are talking about...

20 Tick servers because ""E-Sports"" (Blizzard will never understand that concept)

Content is limited, 2 game modes and a small handful of maps, all revolving around high stress objective based gameplay and it's highly unlikely any more will ever be added.

Overall an ""okay game"" that was hyped up way too much and is definitely not worthy of a ""skill based"" disclaimer.… Expand"
62,OpenMindedMan,"Jun 17, 2016",9,"Overwatch is a beautiful game and a sure classic by Bethesda. Everything is mostly there that you'd want from an arena shooter.

I have some particular criticisms that I want to levy here, though.
1. There are wild variations in TTK that are a little inexplicable. The primary attack on many Heroes weapons seem to have a TTK from around 5-10 seconds. Yet other abilities will 1 or 2Overwatch is a beautiful game and a sure classic by Bethesda. Everything is mostly there that you'd want from an arena shooter.

I have some particular criticisms that I want to levy here, though.
1. There are wild variations in TTK that are a little inexplicable. The primary attack on many Heroes weapons seem to have a TTK from around 5-10 seconds. Yet other abilities will 1 or 2 second gib enemies. Some weapons are 1HK! There seems a lack of consistency here, and the power of attacks isn't telegraphed (you'll have to learn all of this by playing many hours).
2. The game doesn't communicate to you which weapons are hitscan and which are projectiles. Furthermore, the projectiles and hit boxes are much larger than they appear. It can be confusing for new players who don't understand the hitbox sizes.
3. There's little incentive to master more than a couple of characters. they are all very different and you'll find that playing a character you aren't good at can make your team lose the match.
4. Lack of competitive mode. It's a shame the game didn't launch with competitive. It's hugely important and will possibly effect the score of the game.

The positives:
1. Good voice acting. Every character has a good unique voice.
2. Well optimized graphics.
3. Interesting weapons and abilities. There's something for everyone.
4. Good cosmetic purchase options. For people who like that sort of thing.
5. Robust and quick matchmaking and friend/grouping options.
6. Feature-complete out of the box. This isn't some WIP-Steam-greenlight-BS. You get something for your money instantly.… Expand"
63,retrocu,"Jun 17, 2016",0,"blizzard ın yaptığı en berbat oyun olarak tarihe geçicek.
Hatta bu oyun blizzard ın sonunun geldiğinin kanıtıdır.
Bu oyuna yüksek puan vermiş herkez ya blizzarddan para almıştır yada katıksız bir gerizekalıdır."
64,vreynauld,"Jun 17, 2016",4,"- Minimal content for the price tag - 12 maps, 21 characters (many with a lot of skill overlap), 2 game modes.

- Low skill ceiling, boring after a couple dozen hours once you've learned all the characters' tricks.

- Built in wallhacks and aimbots engineered as ""abilities"" and marketed as ""gameplay mechanics"".

- Loot box lottery; gambling style mechanics designed to push sales of- Minimal content for the price tag - 12 maps, 21 characters (many with a lot of skill overlap), 2 game modes.

- Low skill ceiling, boring after a couple dozen hours once you've learned all the characters' tricks.

- Built in wallhacks and aimbots engineered as ""abilities"" and marketed as ""gameplay mechanics"".

- Loot box lottery; gambling style mechanics designed to push sales of loot box microtransactions.

- Terrible character balance leading to mandatory picks and/or mandatory stacking in games, especially in higher level play once people have learned how to avoid the lesser balanced characters.

- Horrible map design which favors defending teams allowing them to hold choke points directly outside of their base easily while attacking teams have to run 10+ seconds back from a spawn point after waiting 6 seconds to respawn. Additionally, defending teams get a 60 second head start which allows them to easily camp the initial attacking team's base with impunity.

- 20Hz tick rate and predictive ""favor the shooter"" netcode that leads to lots of cheap deaths and kills. Turn off your kill cam unless you like to rage.

I scoff at the very notion that this will ever be a competitive shooter. We're already watching competitive outlets outright ban maps like 2 Control Point and community map voting rules have effectively banned King of the Hill maps. No custom servers, no server browser... this is a casual game through and through, designed solely for people to pick up and play a few matches then put down. If ever anyone needed proof of this, just look at how Blizzard was quick to address an animation cancel for Widowmaker that promoted skill. (Third post time is a charm, I guess.)… Expand"
65,mijxero,"Jun 16, 2016",7,"I have enjoyed playing overwatch in small bursts in between my other games.  I feel that Blizzard will try to balance all the characters out as best as possible and in a game like this has got to be very difficult.  I don't think this is the greatest thing ever, but again for the 40 dollars I spent I am getting my money's worth.  It can be frustrating to get with a bad team that just hurlsI have enjoyed playing overwatch in small bursts in between my other games.  I feel that Blizzard will try to balance all the characters out as best as possible and in a game like this has got to be very difficult.  I don't think this is the greatest thing ever, but again for the 40 dollars I spent I am getting my money's worth.  It can be frustrating to get with a bad team that just hurls their corpses at the enemy team one by one, but in games like this sometimes it just happens.  You win some and you lose some.  Minus one point for BS microtransactions on a system that is designed to purposely slow down your loot box earnings.… Expand"
66,JohnTheHUnter,"Jun 16, 2016",5,"Game is fun for the first few hours (8+ stars).
Then its a boring piece of **** I simply dont even touch anymore.

No content. No content updates. No options. No game mode selection. No ranked. No map selection etc...

Play game again after a week of not playing. Get queued on my most hated map. Left game - requeue. Same map. Retry. Same Map. Retry. Same map. Get penalty. Alt+F4"
67,Tukka,"Jun 16, 2016",10,"Ultimately, what it comes down to with Overwatch is that almost everyone who plays it has a ton of fun with it, and ends up playing the game a lot. The game looks good, sounds good, and feels great to play. It's accessible but rewards mastery.

I give Overwatch a 10/10 rating not because I believe it is perfect, or because it has everything that I could possibly want it to have. I giveUltimately, what it comes down to with Overwatch is that almost everyone who plays it has a ton of fun with it, and ends up playing the game a lot. The game looks good, sounds good, and feels great to play. It's accessible but rewards mastery.

I give Overwatch a 10/10 rating not because I believe it is perfect, or because it has everything that I could possibly want it to have. I give it that rating because I give it my highest recommendation. I think if you enjoy arena shooters, it's virtually guaranteed that you will enjoy and get your money's worth out of playing  Overwatch. And if you don't enjoy arena shooters... you might still love Overwatch. It's a game of superlative quality, and any criticisms you can level at it simply will not change that brute fact.

Although I see where a lot of the criticisms of the game are coming from, I think they're mostly off-base.

People say the game is ""incomplete."" This is true in the sense that it is in active development. I do not feel that it is true in the sense that the game lacks sufficient features or content to provide a full, satisfactory experience for the majority of players who try it.

People say that the game is derivative -- most commonly, they say that it is derivative of TF2. This is true to a limited extent, but does not constitute a substantive criticism. Team Fortress 2 is about a decade old now -- it is high time we've seen a modern iteration on the concept. Further, Overwatch is highly distinct from TF2 in the way it plays, not to mention the way it looks.

People criticize the game on its business model -- saying that it should be F2P, or that it should be less expensive, or that it should not feature microtransactions. While I have some quibbles myself with the microtransaction system (I refuse to pay real money to gamble for digital goods), I think the business model is generally a healthy, pro-consumer one that will facilitate active development of the game without bleeding customers dry.

Ultimately, you're paying $40 for a multiplayer game that is tons of fun for 100+ hours or easily more, and which is in active development. You can pay more for cosmetic features, but unlocking a fair number of the cosmetics that you want through gameplay is only a moderate grind by, say, F2P standards. Having a progression system that people have some incentive to care about even if they are not serious try-hard players, but which does not affect gameplay is likely good for the long-term health of the game -- as fun as it is, having something to work towards is compelling and satisfying.

The game is not flawless, but criticisms of the game's value proposition strike me as misguided. You can ask for a perfectly polished $40 game with 30+ heroes, 20+ maps, a single player campaign, tons of great cosmetics out of the box, no microtransactions, ongoing support and a robust competitive scene... or you could live in reality and appreciate that as far as value for your money goes, it doesn't get much better than Overwatch.… Expand"
