,names,dates,scores,reviews
71,Blizzaassed,"Jul  8, 2020",0,"Unplayable. So many leavers in competitive. If you are in luck with all players in team, there is a high chance of getting one brain-dead player ending up in your team because of **** matchmaking system.
Devs all care about fixing the MVP's problem about setting up a new Queue system but ignoring the plenty of other problems. Last three days played six game and in Five games, players leftUnplayable. So many leavers in competitive. If you are in luck with all players in team, there is a high chance of getting one brain-dead player ending up in your team because of **** matchmaking system.
Devs all care about fixing the MVP's problem about setting up a new Queue system but ignoring the plenty of other problems. Last three days played six game and in Five games, players left even though my team was either winning or game was  just started. I mean how you expect to win the game where there are none to minimum comms and one player short. I am not gonna spend fking 5to10 mins for nothing. Horrible gaming experience.… Expand"
72,Nainok,"Jul  8, 2020",1,"Bad game with a bad meta game and a bad community, need to add more? i don't think so"
73,RafiGinat,"Jul  8, 2020",0,"TL;DR
You never get evened matches, it's either you win easily or get wiped easily, all depends on the awful matchmaking system that sometimes gets your normal teams and sometimes gets you the worst ones ever.
I never hated a game so much and I'm only playing it because there's absolutely no other game to play at this time.

1. Role Queue
Since it got released I never played dpsTL;DR
You never get evened matches, it's either you win easily or get wiped easily, all depends on the awful matchmaking system that sometimes gets your normal teams and sometimes gets you the worst ones ever.
I never hated a game so much and I'm only playing it because there's absolutely no other game to play at this time.

1. Role Queue
Since it got released I never played dps because waiting 20 minutes for a queue is just a no no so I always play a healer and most times it's just dps moira, because I wanna dps

2. Placements
Playing as a healer to get the best placement possible then on the 10th game someone from your team quits and you get a loss and it counts as a part of the placements and you get 2300 rank matchmaked with horrible noobs forever because the matchmaking system is the worst.

3. Worst matchmaking system
Get an awesome cooperative team then get the worst team or the one player that sabotages the match.
Means you can never really progress through the 3000 barrier even if you carry your team every game.

If the game would'v evaluate the players better it could'v team up better and fair matches and this game could'v been perfect.

But it's the opposite.… Expand"
74,LuckySanta,"Jul  7, 2020",3,"Good game, but.... matchmaking is worse which i know.
10 lose of 10 games? easy
Unbalance team? every battle. Competive.... take gold and lose to bronze

Don't belive mt? Check forum
blizzard break game and don't want fix"
75,chumpwithnoname,"Jul  7, 2020",2,Cartoonish trash for teens and children so they will hook to this game and start buying loot boxes.
76,ZIPPING4M3R,"Jul  6, 2020",0,"This game copied off of Team Fortress 2's work, just changed it up a bit so nobody would notice."
77,ObamosCar,"Jul  4, 2020",0,The roles in the game are very unbalanced. If the other teams dps are better you will lose.
78,JuviWarts,"Jul  4, 2020",10,"My absolute favorite hero shooter.  A lot of companies try, but the completely fail at making their games fun, balanced and looking good.  Still play this from time to time and I always enjoy the challenge."
79,Anima2z,"Jun 28, 2020",9,"i'm addicted to this game, comunity is so toxic but is so fun, love this game as much as I hate how it makes me feel when I lose, satisfacing when you win, really great competitive game, beautifully animated, great music great gameplay, I just wish they didn't bend the knee often to twitter, and do what they want"
80,asael24,"Jun 24, 2020",7,"Después de jugar por 4 años puedo decir que: El juego fue entretenido y en ocasiones lo sigue siendo, de manera casual, los héroes, las mecánicas, etc. muy bueno; el problema fue que ya a los dos años y medio o tres probablemente quedo en evidencia su falta de creatividad, los eventos eran los mismo de años anteriores, no había un cambio en ese sentido. Pero lo que mas no me gusto fueronDespués de jugar por 4 años puedo decir que: El juego fue entretenido y en ocasiones lo sigue siendo, de manera casual, los héroes, las mecánicas, etc. muy bueno; el problema fue que ya a los dos años y medio o tres probablemente quedo en evidencia su falta de creatividad, los eventos eran los mismo de años anteriores, no había un cambio en ese sentido. Pero lo que mas no me gusto fueron los roles en el competitivo, murió el juego para mi en ese momento.… Expand"
81,Silentwalker,"Jun 23, 2020",6,"Since first writing my review they have increased the tick rate and fixed a lot of issues with competitive play so I've increased my score.

I come from a competitive background, I love playing games like CS or Quake, fast paced games but when playing overwatch it feels slow and clunky.

Because in it's current state it's tickrate is locked at 20 and is not fit for any kind of firstSince first writing my review they have increased the tick rate and fixed a lot of issues with competitive play so I've increased my score.

I come from a competitive background, I love playing games like CS or Quake, fast paced games but when playing overwatch it feels slow and clunky.

Because in it's current state it's tickrate is locked at 20 and is not fit for any kind of first person shooter. If you want to buy this game and you're coming from other fps games and expect a smooth game then prepare to be disappointed.

Wait till blizzard patches the game and we get higher tickrate servers.… Expand"
82,TrueKill23,"Jun 21, 2020",0,"have had this game since 2017. It has come to its worse state ever. The competitive system is easily the worst one compared with all other games around. it is incredibly hard to climb out as you are matched very badly with terrible players after a series of wins you get a series of losses where you could have done nothing to prevent it. not even trying to solve the smurfing problem. thehave had this game since 2017. It has come to its worse state ever. The competitive system is easily the worst one compared with all other games around. it is incredibly hard to climb out as you are matched very badly with terrible players after a series of wins you get a series of losses where you could have done nothing to prevent it. not even trying to solve the smurfing problem. the community is terrible if you ever complain that someone is not doing their job you get silenced or suspended. balance changes are always in the wrong direction nerfing heroes that are good instead of buffing heroes that were nerfed into oblivion. But at the beginning of every video released by the dev team, you will get a bunch of excuses so that's nice… Expand"
83,MikeGold,"Jun 20, 2020",8,"It was a great fun in the beginning. I can't give a bad review to the game that I invested over a 1000 hours in (600 hours as D.Va ;]). It's a multiplayer struggling with balance and trying to reinvent iteself over and over again over the years, but the only thing it really succeeded in was losing appeal for fans. But still I guess it's worth a 10 euro that it goes for now."
84,NinjaSpeed,"Jun 19, 2020",1,Game is unbalanced and full of smurfs and blizzard doesn’t do anything about it
85,SirWhy,"Jun 19, 2020",6,"I really LOVE the game, but Blizzard dont know how to balance and keep peaple playing, and beside fix the game, they want to launch a second one, by now, Paladins is more balanced, but is a little dropped by comunity."
86,PaddyFR,"Jun 19, 2020",8,"OW has lots of problems, but all in all it's still an addictive game with great gameplay, and great multiplayer when you don't have AFK or troll in your game. The characters and universe add a lot of depth to the game, it's amazing. Now all we're missing is a PvE mode, which will come with the next PvE expansion, which they've called OW2 for some reason."
87,spirou,"Jun 18, 2020",0,"Not fun to play. I have over 2000h on this game and can not recommend it to anyone. It is a **** piece of **** The devs balance the game by adding ass cancer  beat the ass cancer. They know there is a problem with everyone wanting to play DPS yet the newest hero they add is another DPS. They acknowledge this just creates a new problem, so what do they do? Limit the champs you can choose inNot fun to play. I have over 2000h on this game and can not recommend it to anyone. It is a **** piece of **** The devs balance the game by adding ass cancer  beat the ass cancer. They know there is a problem with everyone wanting to play DPS yet the newest hero they add is another DPS. They acknowledge this just creates a new problem, so what do they do? Limit the champs you can choose in competitive to a handful every week instead of actually balancing their heros. **** THIS. GAME. it is an actual piece of **** I bought an FPS and this game has become a MOBA with all the brain dead cancer they added. The game has become a no aim, no skill game. Every death feels out of your control. I really like hard games. But when you constantly die stunned or by some unbeatable ultimate combo the game does not feel satisfying. The devs are focused on creating an accessible game rather than one that is actually fun to play. They made it so that you can play someone like Reaper, contribute nothing all game, and press Q and get a 6K cause you spotted the moment. When I die in most other FPS at least I can acknowledge I was outsmarted or outplayed. But when you die to stuns and Q pressing, **** that needs zero aim, zero skill, zero hindsight, it just feels bad. The ****tiest thing about this game by far is the hero balance. Instead of balancing all heros to be able to compete with one another, this game became a game of counters. Feels like glorified rock paper scizors. Feels bad popping off and having half the team swap to counter your favorite hero. You can play a counter-swapping **** and do better than most one-tricks and climb the ranks. Which is a shame because I can count the heros that are actually fun to play on one **** hand. On top of all this, you have to wait massive queue times if you want a competitive or qp match as a DPS. 2000h and I am stuck playing QP classic so that I can actually spend time in game.  Tie a noose, Jeff.… Expand"
88,helight59,"Jun 17, 2020",0,game in ruins. SO MANY twinks and boosters. And the blizzard does ABSOLUTELY nothing with this. Don't buy this game
89,fcdm,"Jun 15, 2020",10,"Extremamente viciante, maravilhoso pro que se propõe a ser, ótimo shooter online, pra mim, o melhor do gênero lançado até hoje."
90,WrinklyCastle,"Jun 13, 2020",8,"Casual Gameplay: Quick queue-times, and a workshop mode which allows for basic coding in Custom games, the casual side of Overwatch has lots of variety. (On SEA servers) players are rarely toxic in this mode, and when they are the other players are quick to joke about them, overall a chill atmosphere. 10/10

Competitive Gameplay: Due to role-queue, the queue times are inconsistent, withCasual Gameplay: Quick queue-times, and a workshop mode which allows for basic coding in Custom games, the casual side of Overwatch has lots of variety. (On SEA servers) players are rarely toxic in this mode, and when they are the other players are quick to joke about them, overall a chill atmosphere. 10/10

Competitive Gameplay: Due to role-queue, the queue times are inconsistent, with tanks and supports waiting 2-4 minutes for a match, and DPS waiting anywhere from 7 to 15 minutes for a match, depending on rank. Balancing is usually bad, but at the current time of this review, I think all heroes are viable. The actual gamemode of Competitive itself is functional, with a SR system which does a good job at showing a player's skill, but isn't very deep. I think every match does feel winnable, and matches in Overwatch tend to be more balanced (player-wise) than matches in other competitive games I have played. The devs have also been making changes which makes the future of competitive more hopeful.
6/10

Story: Overwatch has a promising story with many characters that many people want to learn more about. The bad part however, is that the game has been out for 4 years and the story hasn't developed far. It seems that most story that we are given is just backstory for new characters. Many characters have not been fleshed out, and in some cases characters have been downgraded. Ex: In the early days of the game, it was hinted that Mercy caused Reaper's condition because he was a botched experiment of hers, this would have made Mercy much more interesting, but it was retconned when Moira was released, and the animated short that showed her backstory shows that Reaper was a result of her evil experimenting. Another problem with the story is that it is too basic. the members of Overwatch are all saints with no bad qualities, and almost all the members of Talon (the evil organisation) are evil with no redeeming values, the only exception to this is Doomfist, who is evil but has an interesting motivation behind his actions. adding on to the basic story, it feels too 'clean and happy', as the good guys win every situation they're in, and nothing ever has weight.
3/10

Community: From what I've seen online, the community seems welcoming, and does occasionally make some good art based on the game (both drawings and videos). However many forums for the game are filled with the same boring highlights of gameplay, and stupid ideas for designing the game.
The n0rp is stellar tho.
7/10

Small Features: Events were a nice addition to the game, but every year they just repeat with little to no changes. Challenges were a good idea, but every single ""challenge"" is just win 9 games to get a skin.
Skins in the game are very well designed, and interesting. the only problem is that there are much more ""legendary"" skins than ""common"" skins which makes them have less value imo. Emotes and other cosmetics are also neat, and when they have a ""legendary"" status it feels deserved. The U.I is functional and is unique, so that's pretty neat.
6/10

Esports: The game has an Esports scene that will last a long time, but it does have some problems with stability. Many players and teams have left, but new ones always take their place. It will never die, but its identity is uncertain. The game does have nice integrations with the esports scene tho, with lots of skins to rep the teams, and a replay mode for re-watching matches. The Esports scene often sticks with one meta for a few months at a time, so it can get boring at times, but every meta can still be interesting if the players pop-off.
5/10

Overall, with a great casual scene, a competitive scene that has promise, but the drawback of a basic story, the game deserves an 8/10.… Expand"
91,Kangaroos_R_Bad,"Jun 10, 2020",2,"Pharah main, and that's why it is a 2 because of 10 minute wait times and people dropping. I have friends at Blizzard, and I tell them the same"
92,zzz_DeV1L_zzz,"Jun  7, 2020",6,"An interesting idea, but of course there are cons. High ping, bad patches, over time it gets boring, it's hard to play for a long time. 6 points."
93,nitorita,"Jun  5, 2020",8,"Retired healer who has consistently played at a decently high competitive level (Masters) for many years across many seasons, clocking in at least 600 hours overall.

In a nutshell, Overwatch is a competitive team-based shooter that presents you with very compelling and addicting gameplay at first, but then eventually, sooner or later, wears thin and becomes more of a game that's not forRetired healer who has consistently played at a decently high competitive level (Masters) for many years across many seasons, clocking in at least 600 hours overall.

In a nutshell, Overwatch is a competitive team-based shooter that presents you with very compelling and addicting gameplay at first, but then eventually, sooner or later, wears thin and becomes more of a game that's not for fun but to feed your unceasing addition to it. (Or because you fall for the trap of ""I want to climb higher in competitive mode and I refuse to give up."")

Over my experience, Overwatch's potentially rewarding gameplay is weighed down by the consequence of a perpetually increasing casual player population. That is, the number of players who become complacent or do not have the drive to win is continually increasing, and that has resulted in matches of skill being often converted into matches of ""flip a coin to see which team has the most committed players.""

Unlike other competitive games where you could potentially win a match all on your own through a sheer display of skill (aka carrying), Overwatch's carry potential is more or less entrusted to your damage dealers (aka DPS) while the other roles, tanking (defending the team) and healing, simply serve to provide them with a window to do so or to buy time during a defensive play.

As a DPS, you are always stressed with underperforming being the one who makes or breaks the match, and as a tank or healer, you are always stressed with having to do a lot of work for little reward. Since I was focused on healing, I got used to this feeling of ""backseat gaming"" where I could only do my part and then simply watch the rest of the match unfold. (Naturally, as a healer, you don't have as much of an influence on a match's outcome as the DPS does.)

Due to the vast population and variety of players, there is no guarantee whether you will get a team of five others who are actually playing at or above their rank. Moreover, there is always the possibility that a teammate might not have the will to win, is simply killing time, or in the worst case scenario, is joking around and not caring about the match. These frustrations add up over time, and everyone has a breaking point to how much they are willing to tolerate.

What ultimately led to my retirement after investing so much time and effort is primarily enjoyment. Overwatch was fun in the past when I could play with like-minded friends of similar or better skill. They would do their part and I would do mine, and there would be incredible synergy, which led to enthralling gameplay. However, as more and more of them began to quit (for similar reasons), having to team up with random players (who tend to be uncooperative) has made it difficult for me to build an emotional attachment and interest in those matches.

Additionally, I have grown tired of repeating the same actions over and over. It is akin to listening to your favourite songs repeatedly over the years. Perhaps you can enjoy them for one, two, three, maybe even four years. But eventually, you will reach a point where those songs will grow stale and lose its shine, and you will desire something fresh. That was my deciding factor for retiring from Overwatch: It was no longer a new experience.

Overall, Overwatch deserves an 8, simply because it does offer new blood to the competitive gaming spectrum, but only for a certain amount of time. It is relatively enjoyable up until you inevitably grow bored of it. To maximize your enjoyment and minimize your frustration, I highly suggest only playing with friends and not playing competitive on your own.… Expand"
94,Ronacse,"Jun  5, 2020",0,"I remember when i first got this game on ps4 back in season 5, I remember having fun, then the devs buffed and nerfed some stuff at random, and added a bunch of new cancerous tumors into the game. and now I seem to enjoy 1 out of every 100(that's being generous) games because that's usually how many it takes to find a team that actually synergies well and works as a team.

Now theI remember when i first got this game on ps4 back in season 5, I remember having fun, then the devs buffed and nerfed some stuff at random, and added a bunch of new cancerous tumors into the game. and now I seem to enjoy 1 out of every 100(that's being generous) games because that's usually how many it takes to find a team that actually synergies well and works as a team.

Now the matchmatchmaking is so **** it sometimes won't even let you queue for a game… Expand"
95,Innexxess,"Jun  5, 2020",1,"Certainly, a game to avoid paying full price for.

While the map & character design make for an engaging universe the game is lacking in key areas.

Matchmaking for this game is utterly shocking, despite the need to level to 20 before being able to take part in ranked play it's still possible to come up against a ""smurf"" account and while these are common in modern gaming otherCertainly, a game to avoid paying full price for.

While the map & character design make for an engaging universe the game is lacking in key areas.

Matchmaking for this game is utterly shocking, despite the need to level to 20 before being able to take part in ranked play it's still possible to come up against a ""smurf"" account and while these are common in modern gaming other triple-A titles manage to filter these into the appropriate bracket prior to ranked play. In addition, you'll encounter poorly matched teams with skill levels that drastically differ from one players skill to another and in a game that's won and lost on a knife-edge it tends to lead to visible frustration and toxic behavior.

For a game that lives and dies on its replayability and endless grinding this is certainly one to miss and with it's sequal looking to be little more than a map pack at full price, now isn't the time to invest.… Expand"
96,Frank-G-Review,"Jun  5, 2020",9,"If you like playing shooter games, OVERWATCH should be on your list!
It is an addictive game.
It is legit good if you have a busy life. It is fast-paced and fun to find your own favorite hero to prove your skill!"
97,quicknick,"Jun  3, 2020",9,"The game is fun and a lot of effort has been put into it, the main problem is the balance changes. You had the double shield in the meta for ages, you got brig who is so broken I have seen people one-trick her to gm with a 93 winrate. Gold players were able to make it to gm on her. Lots of things have been fixed, but the dev team really cares about the causal players, not the competitive ones."
98,Tychoman,"May 29, 2020",9,"it is amazing extremely good charakter design and great backstories, near perfect gamepay, almost every charachter is perfectly balanced and has a role.The game is also very noob friendly and the lootboxes are easy to get and also non Pay to win **** wich is nice the skins are well made and the only complaint i have is that you nearly depend on your team wich can sometimes result in ait is amazing extremely good charakter design and great backstories, near perfect gamepay, almost every charachter is perfectly balanced and has a role.The game is also very noob friendly and the lootboxes are easy to get and also non Pay to win **** wich is nice the skins are well made and the only complaint i have is that you nearly depend on your team wich can sometimes result in a horrible match but that does not happen too often and the lore has a great story wich the charachters in game sometimes talk about… Expand"
99,Mrcalibration,"May 21, 2020",0,"awful matchmaking, next to zero support from the ""small indie"" dev team in 2 years, awful balance, awful queues for anything that isn't boring to play, awful map design for half of the gamemode available, next to zero pve content, awful"
