,names,dates,scores,reviews
50,blizzardaregay,"Feb  6, 2020",0,"**** game with **** anti cheat they don't care about the game hackers every game you need to wait between 1 to two hours just to join a game and be against  a **** kid who took his parents money to buy hacks **** game, **** tf2 copy paste game OVER**** developers you should just kill this **** game and end your career as a developer and every year the same Christmas,Halloween,lunar year**** game with **** anti cheat they don't care about the game hackers every game you need to wait between 1 to two hours just to join a game and be against  a **** kid who took his parents money to buy hacks **** game, **** tf2 copy paste game OVER**** developers you should just kill this **** game and end your career as a developer and every year the same Christmas,Halloween,lunar year game modes overall a **** game with a **** team.… Expand"
51,Motte,"Feb  6, 2020",0,"Blizzard is nothing doing about there toxic community,  do yourself a favor and dont buy this game"
52,Ana92,"Feb  4, 2020",1,"Была отличная игра, которой равных нет, но к сожалению как всегда, все сойдет на нет. Подбор стал худ, и ты теперь как бы не прокачан был, дадут в напарники тебе уровень в 9, 7 и проиграешь ты. За что, за что? Такое нам, и как теперь играть, когда после каждой игры, кричишь ты тв... м...
Подбор не правильный, почему если я 4-х сотого уровня, мне подбирают в союзники тех, кто толькоБыла отличная игра, которой равных нет, но к сожалению как всегда, все сойдет на нет. Подбор стал худ, и ты теперь как бы не прокачан был, дадут в напарники тебе уровень в 9, 7 и проиграешь ты. За что, за что? Такое нам, и как теперь играть, когда после каждой игры, кричишь ты тв... м...
Подбор не правильный, почему если я 4-х сотого уровня, мне подбирают в союзники тех, кто только начинает, кто вообще не знает игры? А рейтинг, на что? У меня 4, у напарника 1. Один, серьезно? И в итоге нервы, злость, разбитые клавиатуры и слюни в экран. Это по вашему игра? Какой ОВЕР 2, вы в начале здесь все сделайте как надо. Это просто кошмар.
А как хорошо все начиналось...… Expand"
53,Chuggy,"Feb  4, 2020",0,One of my favorite games ever is now turn to complete unplayable trash Blizzard ruined it just like they do with every single IP they own.
54,mike0315,"Feb  2, 2020",1,"This is a game designed to make you fail, feel bad about yourself, try harder, rinse and repeat. The matchmaking system is set up so that you get “stuck” in the same skill rank and you can’t move up without buying another copy of the game because there are no resets. Blizzard knows this and profits from it.

Additionally, in true Blizzard fashion, just like in WoW PVP, they constantlyThis is a game designed to make you fail, feel bad about yourself, try harder, rinse and repeat. The matchmaking system is set up so that you get “stuck” in the same skill rank and you can’t move up without buying another copy of the game because there are no resets. Blizzard knows this and profits from it.

Additionally, in true Blizzard fashion, just like in WoW PVP, they constantly “balance” the game, i.e. change which characters are overpowered and which are weak. You have to learn the powerful characters to have any hope of success.

It can be fun as long as you don’t care about winning or being rewarded for getting incrementally better at the game.… Expand"
55,Lhyyhh,"Feb  2, 2020",0,"This review contains spoilers, click expand to view.
        
They turned what was a amazing game and the best FPS game on the market into a steaming cash grab with severely declining Export viewership, this is important because they sold out the games quality and their fanbase's experience for the overwatch league, role queue, hero pool, the reworking which is in truth the deletion and demolition of despised hero's that the Devs have a bias against or to entertain the bias of the community, have been demolished to the point where many hero's kits literally don't make sense gameplay wise, the games now a complete Trainwreck that isn't worth buying.Dogshxt game development team and company, dogshxt game.Avoid everything blizzard at all cost and don't buy anything from blizzard, ever.… Expand"
56,hoho060,"Feb  2, 2020",5,"I think it was a great game, but now there's not enough mod to play and it's too boring. just enjoy this game only a year if you want to"
57,Reichard,"Feb  1, 2020",0,"Warcraft 3 reforged. Игра сломавшая мнение о метелице всё объясняет""За моего отца"""
58,NeverSm1Le,"Feb  1, 2020",0,"всратое однообразное дерьмо, которое хайпануло у школьниках на попах и порно пародиях. Типичный современный высер от помойных близзард"
59,Gaisericus,"Feb  1, 2020",9,"I'm still playing. Record low amount of cheaters for an FPS. The game isn't really a core fps though, it's like a moba combined with tf2. I really enjoy it despite my distaste for mobas. The structure is fun and very repayable. The game is constantly changing and it's rarely in a bad state for long. I can't review it too low because I play it so often. I have played in tournaments and etcI'm still playing. Record low amount of cheaters for an FPS. The game isn't really a core fps though, it's like a moba combined with tf2. I really enjoy it despite my distaste for mobas. The structure is fun and very repayable. The game is constantly changing and it's rarely in a bad state for long. I can't review it too low because I play it so often. I have played in tournaments and etc so I'm a bit bias… Expand"
60,Pizzil,"Feb  1, 2020",4,"What a great game this was in it's first year, I would have easily rated it 8/10. However they have killed this game slowly but surely. Shame really."
61,Elipsia,"Jan 31, 2020",2,"Absolute garbage. Thank you Blizzard for Stunwatch. I was with you 4 years.
Cant more. Bye. ヾ(`ヘ´)ﾉﾞ"
62,Kpackom,"Jan 30, 2020",10,The best multiplayer arena shooter out there. Very well polished and just plain fun.
63,StarLordy,"Jan 25, 2020",0,"Thx Jeff for die this game!
The ranked game system is probably the worst I have ever played with"
64,Groog,"Jan 13, 2020",0,"I made an account just for this review I am so ph u cking pissed off.
Remember when the game first came out, and it was fun as hell?
And then they added all these BS characters, and nerfed all the fun ones to oblivion.
Now you can't go a single ph u cking match without seeing a Doomfist, Moira, or Baguette.
Quit pandering to the competetive crowd and try to have fun FOR ONCE Blizzard,I made an account just for this review I am so ph u cking pissed off.
Remember when the game first came out, and it was fun as hell?
And then they added all these BS characters, and nerfed all the fun ones to oblivion.
Now you can't go a single ph u cking match without seeing a Doomfist, Moira, or Baguette.
Quit pandering to the competetive crowd and try to have fun FOR ONCE Blizzard, please.

Also I guess metacritic can't handle those nasty curse words, it hurts their feelings :(
(ph u ck you)… Expand"
65,Anatar90,"Jan 12, 2020",0,"Like others blizzard's games it is mobile trash, with no competiteve, no anti-cheat, no matchmaking and proper ranking players. You can easy get in situation when silver noobs play against grand masters... smurfs and altogether bad community"
66,nanoka,"Jan  6, 2020",0,"All the broken things in this game make me consider if this piece of code can be called ""a game"". I struggle finding aspets of game here. Everything hillarious about this one: unballansed set of heroes to play, absense of matchmaking (you can get ~90% loses), a wide range of damage dealers with no any choise in meta tanks/healers and so on. No maps, no heroes, no matchmaking. Nice buttAll the broken things in this game make me consider if this piece of code can be called ""a game"". I struggle finding aspets of game here. Everything hillarious about this one: unballansed set of heroes to play, absense of matchmaking (you can get ~90% loses), a wide range of damage dealers with no any choise in meta tanks/healers and so on. No maps, no heroes, no matchmaking. Nice butt design though.… Expand"
67,Cakper,"Dec 31, 2019",4,"game is ok, good but not very good. Its decent good, but not the goodest.! xD y"
68,Panthers123,"Nov 28, 2019",0,Blizzard is telling everyone they deal with hackers but overwatch is the most easiest gaming platform to hack on. Worst of all people are making hackers that are better then blizzard's anit-cheating system meaning the anti-cheating software cant tell. Blizzard is doing nothing to improve the anti-cheating software and hackers are ruining everyone's experience in overwatch
69,JPK,"Dec 15, 2019",10,"Breathtaking
Even though Blizzard did something extremely bad this year, I still love this game."
70,fishflew,"Dec 13, 2019",0,"Я специально создал аккаунт здесь что-би написать этот отзыв. НИКОГДА СЛИШИТЕ НИКОГДА НЕ ПОКУПАЙТЕ ЭТО ДЕРЬМО. Нервов не останьте уже через 2-3 месяца. Эта игра выводи из себя как никая другая, из-за очень токсичного комюнити. Токсичной сравнима с дотой, и то в дота комюнити будет лучше чем в этом куске дерьма.Я специально создал аккаунт здесь что-би написать этот отзыв. НИКОГДА СЛИШИТЕ НИКОГДА НЕ ПОКУПАЙТЕ ЭТО ДЕРЬМО. Нервов не останьте уже через 2-3 месяца. Эта игра выводи из себя как никая другая, из-за очень токсичного комюнити. Токсичной сравнима с дотой, и то в дота комюнити будет лучше чем в этом куске дерьма."
71,ZetaJiffils,"Dec 12, 2019",6,"Game of payment, with micropayments.
Repetitive content
Years with repetitive events.
Overwatch 2: Expansion of payment in a payment game with micropayments.
Blizzard is only interested in MONEY."
72,Demiiudex,"Dec  9, 2019",8,"2000+ hours into the game, I'd wish I could rate it 10/10.
There are two major flaws, though.

First and foremost the community is the most toxic one I have ever experienced in a multiplayer game.
Racism, toxicity and trolls are in almost every game.

The second big bumper is that Blizzard - as good as their intentions might be - mess up patches a lot.
They need months to fix broken2000+ hours into the game, I'd wish I could rate it 10/10.
There are two major flaws, though.

First and foremost the community is the most toxic one I have ever experienced in a multiplayer game.
Racism, toxicity and trolls are in almost every game.

The second big bumper is that Blizzard - as good as their intentions might be - mess up patches a lot.
They need months to fix broken balancing - even if it is just 1 variable they have to change in the code.
It's been like that ever since the game got released.

If you manage to queue for matches with 5 friends, so you can avoid toxic teammates and overcome the (sometimes) strange balancing, this game can be a lot of fun.
In Overwatch Blizzard has created one of the best foundation for a multiplayer FPS.

Game mechanics: 8/10
Lore / World building: 9/10
Community: 4/10… Expand"
73,AriMaso,"Dec  8, 2019",0,I want to like this game so bad and it has some great design sadly the rank system and que system are utter trash. I was around gold bracket as dps//healer after role que i was placed as low bronze dps and high bronze healer..... I always get throwers or brain dead teammates that might as well be throwing. That takes a way from being able to enjoy the game since you go on a 10 game losingI want to like this game so bad and it has some great design sadly the rank system and que system are utter trash. I was around gold bracket as dps//healer after role que i was placed as low bronze dps and high bronze healer..... I always get throwers or brain dead teammates that might as well be throwing. That takes a way from being able to enjoy the game since you go on a 10 game losing streak because your team are a bunch of morons. Don't waste your time on this game you'll just end up frustrated and tilted not to mention there really isn't a whole lot to do. After Activision took over Blizzard their games have steadily declined with Diablo 4 looking like the only decent game/expansion to come out in recent years that might warrant spending the money on. Couple that with their recent controversial decision making and i'd say you have a gaming company that thinks about it's wallet before its products and customers.… Expand
74,Ender7887,"Nov 30, 2019",8,"One of the best multiplayer games I’ve played in a while. With new patches coming out to balance hero’s and the introduction of role cue, the game honestly feels great. Ranked matches are fun and generally pretty quick, most of the toxicity in the community has died down completely and I generally enjoy talking to people in game."
75,Dead_1nside,"Nov 21, 2019",0,"Right.

The game has terrible maps, 2 game modes, immensely stupid characters with one button combos which in most instances are impossible to counter. The rock paper scissor balancing is the biggest nuisance in the game, but that is to be expected from Blizzard who are known for atrocious player vs player experiences.

The game runs on 20 ticks servers, which is something that shouldRight.

The game has terrible maps, 2 game modes, immensely stupid characters with one button combos which in most instances are impossible to counter. The rock paper scissor balancing is the biggest nuisance in the game, but that is to be expected from Blizzard who are known for atrocious player vs player experiences.

The game runs on 20 ticks servers, which is something that should be a thing of the past, basically it is like playing BF2 all over again. You will get shot through walls and behind cover constantly. If you have ever played an FPS before, you will get annoyed with this game almost instantly once you realize that there is no difference between people who are absolutely garbage and people who know what they are doing.… Expand"
76,WestHeimer_,"Nov 16, 2019",0,Крч хуйня дизбалансная и этим всё сказано (хуняяяяяяяяяяяяяяяяяяяяяяяяяяя)..
77,xaron123,"Nov 16, 2019",0,"в OVERWATCH БАЛАНСА нету от слова совсем,два щита,фарра+ангел,бастион+ангел,короче ангел+любой персонаж=имба.Ещё и это мультяшная стилистика сделаная для школьников у которых комп говно вот они и играют в этот калл,и нету разнообразия.Мой вывод:игра честно говоря говнов OVERWATCH БАЛАНСА нету от слова совсем,два щита,фарра+ангел,бастион+ангел,короче ангел+любой персонаж=имба.Ещё и это мультяшная стилистика сделаная для школьников у которых комп говно вот они и играют в этот калл,и нету разнообразия.Мой вывод:игра честно говоря говно"
78,Fated83,"Nov 15, 2019",9,"I honestly love this game. The characters, the maps, the lore, the merch, the ESPORT. They're all fantastic. The game does have its problems, as they all do, and this game seems to get hit really hard from its growing pains. its community that seems impossible to please, but the balance does seem to be very hard to get tuned to a place where the majority of people can be happy. I have notI honestly love this game. The characters, the maps, the lore, the merch, the ESPORT. They're all fantastic. The game does have its problems, as they all do, and this game seems to get hit really hard from its growing pains. its community that seems impossible to please, but the balance does seem to be very hard to get tuned to a place where the majority of people can be happy. I have not found a game that has given me the incentive to keep grinding to improve, and to grow myself as a player. I've also met a lot of great friends here.

Pros
-good community, was once super toxic but has now really cleaned up
-fun to play heroes
-lots of depth, hidden under an easy to digest game that can be just as much fun for casuals as it is for the more competitive scene
-family friendly
-good esport scene
-lots of great content creators
-lots of positivity
-a constant stream of free content
-balance (both a pro and a con)

Cons
-slow updates, I would be happier with maybe one or two more hero a year and a few more maps.
-balance
-some cheese heroes can seem incredibly strong, especially at lower ranks
-people will pick on you for playing a ""dead game"" filled with an obviously massive amount of players.
-queue times because of the MMR system at higher ranks late at night can be pretty brutal, especially if you like to play damage heroes. I'm in diamond and usually find a game in less than a minute in solo queue regardless of time of day.

I would recommend this game, its lots of fun, and if you're willing to put in the time to become good at competitive and really learn the depth of the game; I think that's where it's at it's strongest. Oh, and there is no ""ELO Hell"" you absolutely can grind out of a rank. I started at 2300 and am now 3400, my wife started at 1600 and is now 3100. It isn't your team, you're the reason you climb, this game is all about making yourself a better player and abetter teammate.… Expand"
79,Poochingus,"Nov 14, 2019",4,"Probably one of the biggest let downs I have personally endured. I played since launch, and it became clear that the developers didn't care much about the game. I look at other games with a purely multiplayer aspect and wonder where all the money is going from lootboxes. TO start, most games like this are at least free. LoL, TF2, DOTA2, SMITE, and more. Then on top of that you can't justProbably one of the biggest let downs I have personally endured. I played since launch, and it became clear that the developers didn't care much about the game. I look at other games with a purely multiplayer aspect and wonder where all the money is going from lootboxes. TO start, most games like this are at least free. LoL, TF2, DOTA2, SMITE, and more. Then on top of that you can't just outright buy cosmetics which isn't a good feeling.

But the real letdown comes from the utter dearth of content. For $40-$60 you'd think they would add new characters, maps and gametypes on the regular, but no. In the 3 years this game has released, they finally have over 30 characters to choose from. LoL, an indie game(at the time) released for free with 50 unique characters.

Again, lootboxes are a cash cow for this game. They make millions on this game. Yet somehow on the regular that money disappears into thin air. The servers often glitch out and do odd things like boot you from the game, while still being able to chat with everyone in the game, or randomly swap you to the other team 3 seconds before you were about to win.

Another big gripe is the moderation. I have encountered dozens of people who just belittle you for no reason even in the non-competitive mode, but people get banned on the regular for saying ""GG WP"".

Events are the same every year. Halloween event in particular is one that was fun for a while the first year, but 3 years in a row and you unintentionally memorize the exact spawns of enemies.

Blizzard is known for their ability to tell grand stories and flesh them out with amazing cinematic sequences and character interaction to progress the story. In 3 years this game has had the most underwhelming cinematics(that you have to hunt down on youtube because they aren't even in the game anywhere to watch). The stories are often non-canon just for things like Christmas and Halloween too. In the end the world is very sparse and almost no progress has been made in telling it. Hell, half the characters have yet to have any story told.

From a gameplay stance, it is a decently entertaining casual level of competitive combat. If you want to go MLG pro, there are a couple characters for that, and some easy mode characters if you aren't super good at aiming which is nice.

Balance in the game is a joke. They have reworked one of the characters like 3 times at this point, and it makes you wonder why they can't get it right with just tweaking numbers.

In the end, this game is not worth the money no matter how you look at it. I'd just suggest playing Paladins, or find another game.… Expand"
80,Nekohd,"Nov 14, 2019",10,"Play it, love it, feel it, get some gold weapons and kill the virginity noobs.."
81,LIFE4DEATHMETAL,"Nov 10, 2019",8,"Adictivo , personajes entrañables en jugabilidad , pero a la larga se extraña variedad , sufre de power creep debido a actualizaciones que hacen que muchos héroes se mantengan en el olvido o en las sombras de otros , lo cual hace no viable jugar con parte del rooster"
82,Jonmeme,"Nov  9, 2019",2,"They stun you to stop shooting their shields, that's overwatch. Very fun huh? Bulls**t"
83,hououink,"Nov  6, 2019",0,"Не игра, а сплошной фан-сервис.Комьюнити игры - школьники в период полового созревания и взрослые неудачники. Игра не несёт  в себе никакой ценности, а живет лишь благодаря своим женским персонажам и правилу «34»Blizzard - end.Не игра, а сплошной фан-сервис.Комьюнити игры - школьники в период полового созревания и взрослые неудачники. Игра не несёт  в себе никакой ценности, а живет лишь благодаря своим женским персонажам и правилу «34»Blizzard - end."
84,Pablon59,"Nov  5, 2019",8,"English:For me this is the clear example of a game with a lot of potential but because of blizzard that potential could not be exploited.
Overwatch when it came out seemed to me a game of a round 8 without more preambulos brought a very good gameplay system by teams, characters with some lore and charisma and a map design quite good and according to their needs being for me Hanamura theEnglish:For me this is the clear example of a game with a lot of potential but because of blizzard that potential could not be exploited.
Overwatch when it came out seemed to me a game of a round 8 without more preambulos brought a very good gameplay system by teams, characters with some lore and charisma and a map design quite good and according to their needs being for me Hanamura the perfect map in this game.
The problem that has been bringing overwatch since its inception has been the balancing of heroes and the goal in the competitive scene, because in the 3 years of life that has had the game we have been able to presence 4 different solid goals (there have been many more goals, but those that have been important and have defined the game have been 4), without more than adding overwatch currently seems to me a game of a tight 8 and could be a 7 perfectly.… Expand"
85,turitz,"Nov  2, 2019",3,"The Game is a Masterpiece, or it could be if

the game gets more balance patches.
does something against some rly just anoying bad designed heroes

And most importantly the game has the worst matchmaking I have ever seen ruining just everything the Game suceeds. Everytime I try the Game again I get some Rounds where the Teams are equally strong and this Games are a lot of fun, butThe Game is a Masterpiece, or it could be if

the game gets more balance patches.
does something against some rly just anoying bad designed heroes

And most importantly the game has the worst matchmaking I have ever seen ruining just everything the Game suceeds. Everytime I try the Game again I get some Rounds where the Teams are equally strong and this Games are a lot of fun, but most of the Time its either destroying the enemy team or just getting destroyed, It feels like every 5th Game is a good one and the Rest is Garbage where ur just bored by getting a ez win or frustrated by getting stomped, and what me annoys most is that Blizzard never adressed th9is Problem it seems like they don't notice but a lot of people say that the matchmaking needs a fix

At this state the Game is at least for me nearly no fun anymore

But overwtach can still be a lot of fun so try it yourself… Expand"
86,Invize,"Nov  1, 2019",1,Спасибо за Овервотч 2. Оценка первой части равна 1. За такое отношение.
87,chaeronn,"Oct 31, 2019",3,"Game looks and sounds great, and feels very polished. That's where the good stuff ends. Almost all heroes that have been added post-launch have power crept the game to a point where it's just not fun to play. Blizzard's balance philosophy is to make the least effort, easiest to play characters as effective as the skill and aim-intensive heroes. Basically they're balancing around casualsGame looks and sounds great, and feels very polished. That's where the good stuff ends. Almost all heroes that have been added post-launch have power crept the game to a point where it's just not fun to play. Blizzard's balance philosophy is to make the least effort, easiest to play characters as effective as the skill and aim-intensive heroes. Basically they're balancing around casuals instead of pros. Aim-in-the-general-direction-projectile-spam and shooting at shields, that's Overwatch in 2019, and it's not getting better. Matchmaking in competitive play in atrocious and  the role queue system has made the queue times awfully long in the high elo ranks, and depending on your region the game may be unplayable completely. Overall? Don't bother. There are much better multiplayer games than Overwatch. If you're looking for a fun shooter game, this is not it.… Expand"
88,xxx___xxx,"Oct 24, 2019",0,"used to be a good game.
Now a terrible game.
genuinely upsetting to play."
89,Climb,"Oct 23, 2019",0,"All those critic reviews with an average score of 91/100 are from when the game was released. Don't let them fool you.

In the present day, Overwatch is dead. 20 minutes to find a game. Ludicrously imbalanced matches because of groups being forcibly put into matches with solo players. You're forced to play the same overpowered heroes every match or else you automatically lose. NoAll those critic reviews with an average score of 91/100 are from when the game was released. Don't let them fool you.

In the present day, Overwatch is dead. 20 minutes to find a game. Ludicrously imbalanced matches because of groups being forcibly put into matches with solo players. You're forced to play the same overpowered heroes every match or else you automatically lose. No updates, no balance patches, no new content, nothing. Cheating is rampant and Acti-Blizz no longer care. The game's not just dead but it's in an advanced stage of decomposition.

Do NOT buy this garbage.… Expand"
90,Ninja-Puffs,"Oct 19, 2019",0,"Update from Year 2016. Over the years, Overwatch has been worsening being unbalance leading to making selected Heros to be weak picks for comps.  Fast forwarding to now 2019, with various changes in the game makes it not enjoyable like before.

With all the problems with overwatch, there will be a overwatch 2 ditches all current players in the dust and make a new overwatch from scratch.Update from Year 2016. Over the years, Overwatch has been worsening being unbalance leading to making selected Heros to be weak picks for comps.  Fast forwarding to now 2019, with various changes in the game makes it not enjoyable like before.

With all the problems with overwatch, there will be a overwatch 2 ditches all current players in the dust and make a new overwatch from scratch. Knowing this new overwatch 2, I feel being scammed for my time and money.… Expand"
91,pancholr,"Sep 30, 2019",1,"Juego casi abandonado, hereos rotos. más de 5 minutos para jugar y cuando encuentra partida, el equipo contrario son todos de level 90 y tu equipo de level 10 a 20. Totalmente desbalanceado y no se disfruta para nuevos jugadores. Solo lo recomiendo a los que juegan hace tiempo y se saben todos los héroes y habilitades, para nuevos mejor evitarlo."
92,methodsx,"Sep 25, 2019",0,Honestly the worst so called FPS i played in a while. Blizzard doesnt know how to match a working matchmaking system in any of their games it truely shows here. they are incompentent at everything they do the last 5-10 years. The only thing this company is good at anymore is deceiving its users and microtransactions. they literally have no idea what gamers want because none of them areHonestly the worst so called FPS i played in a while. Blizzard doesnt know how to match a working matchmaking system in any of their games it truely shows here. they are incompentent at everything they do the last 5-10 years. The only thing this company is good at anymore is deceiving its users and microtransactions. they literally have no idea what gamers want because none of them are gamers. they are a pathetic company… Expand
93,AdaptiveTech,"Sep  9, 2019",1,"Update 9/2019

Blizzard is *trying* to fix the game with role queue, which *is* a step in the right direction.

However, the loot box incentive just leads to players announcing ""I don't play tank / support, I'm just here for the reward, so expect a loss"". This makes it all too common to have players just AFK or run around in spawn and throw *in competitive mode*.

So, unless you haveUpdate 9/2019

Blizzard is *trying* to fix the game with role queue, which *is* a step in the right direction.

However, the loot box incentive just leads to players announcing ""I don't play tank / support, I'm just here for the reward, so expect a loss"". This makes it all too common to have players just AFK or run around in spawn and throw *in competitive mode*.

So, unless you have a full 6 players on your team that you *know* won't sabotage the match, you're going to have a miserable time.

--------------------------

Okay.

I love the little movie vignettes... the concept art and character design... the level layout... and I love WATCHING this game as an E-sport.

But PLAYING the game is strangely awful. Only about 1 out of 10 games are close matches -- the other 9 are just steamrolls, or exercises in teeth-gnashing frustration.

I understand the IDEA of encouraging players to cooperate through complementary character roles and all that. But people just DON'T.

Regardless of how visually beautiful the levels are, you're trapped with essentially one very tired game mode -- capture the point. It's been done *to death* over the last several decades. Please, please, please continue to experiment with other options.

This tears me apart, but I have to be honest. This still feels too much like a TF2 clone; with a ton of charm and finesse, but a TF2 clone nonetheless.… Expand"
94,ningky,"Sep  2, 2019",9,"This game is totally awesome!!!! Graphics, Story, Cut scenes and Game play are great."
95,AnsonT1,"Aug 31, 2019",0,"Overwatch is one of my favorite first-person shooter video games. There are a lot of different game modes to choose from and many unique heroes that you can play as. There is so much variety in the game that will keep you entertained for hours. The developers always make constant updates to the game to keep it balanced. They also add new features to the game pretty often, such as newOverwatch is one of my favorite first-person shooter video games. There are a lot of different game modes to choose from and many unique heroes that you can play as. There is so much variety in the game that will keep you entertained for hours. The developers always make constant updates to the game to keep it balanced. They also add new features to the game pretty often, such as new characters, maps, or game modes so you will never get bored or tired of playing the same thing. The only downside to the game is the toxic community, if you make a mistake in the game, people will yell at you and “flame” you for your mistakes. Overall, Overwatch is a great game and I definitely recommend it if you like first-person shooter games and don’t mind the toxic community.… Expand"
96,BulgarianCritic,"Aug 31, 2019",4,"At the start overwatch was really fun and had a  interesting gameplay but year after year with barely any updates or new heroes  and even if they updated the game it usually broke the balance of the game and made it ****  i can say that Jeff Kaplan butchered this game and everything great that it had was destroyed by the decisions of the top.Long queue role time, bad matchmakingAt the start overwatch was really fun and had a  interesting gameplay but year after year with barely any updates or new heroes  and even if they updated the game it usually broke the balance of the game and made it ****  i can say that Jeff Kaplan butchered this game and everything great that it had was destroyed by the decisions of the top.Long queue role time, bad matchmaking ,unbalanced heroes and  for 1 year we only had 2 new heroes released and there is barely any lore that u can stick to.From a pretty ok game it became a pretty meh game  you will find it better to buy some other mp game than this… Expand"
97,mortizauge,"Aug 30, 2019",8,"Honestly, this is the best multiplayer experience I've ever had. The game promotes team-play in a way that it feels almost automatic. It's gorgeous, fast-paced and brilliantly executed. One of the most polished games ever produced. I can't recommend it enough."
98,Lizarino,"Aug 22, 2019",4,"A great game but is ruined by the toxic playerbase.
The game heavily lacks content, events are the same every time, temporary and boring."
99,bjim,"Aug 20, 2019",0,"Just a handful of things that make Overwatch a 0/10 game, in no particular order:

- queue times are crazy (15+ minutes to find a game is the norm in most popular modes; in less popular ones it can go beyond 60 minutes)
- it's extremely repetitive, and not in a fun way: you shoot at endless shields for 2 minutes then all 12 players use their ultimate abilities all at once and one teamJust a handful of things that make Overwatch a 0/10 game, in no particular order:

- queue times are crazy (15+ minutes to find a game is the norm in most popular modes; in less popular ones it can go beyond 60 minutes)
- it's extremely repetitive, and not in a fun way: you shoot at endless shields for 2 minutes then all 12 players use their ultimate abilities all at once and one team dies, rinse and repeat; Overwatch is as uninteractive as a game can be
- most maps are garbage and there is no map vote
- most maps are basically the same long tunnel-like structure except reskinned
- your weapon covers up half the screen and you can't hide it
- the matchmaker forces a 50% winrate (the more you win, the worse teammates you get); in practice, this means that all matches are one-sided stomps with only one team having a fighting chance (you know a game's bad when even winning doesn't feel good because you can clearly tell your win was forced by the matchmaker and you just pressed some buttons to achieve the inevitable outcome, losing's even worse but only slightly)
- the power level of heroes is out of balance; less than half of the 30-hero roster is playable
- the game has a report system that punishes players automatically based on just the number of reports submitted against them; what this basically means is that there is a neverending global kickvote against you that only stops when you get kickbanned and resumes as soon as you come back (!!!); because the system is fully automated, false/excessive reporting doesn't get punished resulting in people submitting reports on a whim meaning if you play the game a lot, you WILL eventually get suspended just because (this sounds like a sad joke but it's the truth; I suspect they introduced this asinine system to ""encourage"" you to purchase additional copies of the product)
- the competitive mode is an absolute joke; solo and group queues are combined (not joking!!!) and it's common to see people from three different skill tiers in the same match (a byproduct of the game having very few players left I guess, but still: this shouldn't ever be allowed to happen)
- the game is pretty much in maintenance mode; new content is sparse and typically makes the game even worse than it was before (for example, new maps they add are typically just reskinned old maps that nobody liked and new heroes are just a combination of several existing heroes which makes these old heroes largely obsolete)

The time to get into and play Overwatch was at release and ~6 months thereafter. That's when the game had a healthy playerbase and was actually fun to play. Now it's dead. $19.99 (its current price) isn't much but why flush that money down the toilet? It'll probably go free-to-play soon anyway. Plus, mobile-focused loot box peddlers like Activision-Blizzard don't deserve your money.… Expand"
