,names,dates,scores,reviews
36,GordoBlue,"May 26, 2016",9,"Some people who are giving negative reviews either don't understand what the game is or are just being ignant.

1. Blizzard never marketed this game to have a campaign. If you saw any article pre-release, which was pretty hard to avoid, as advertisements were (and are) everywhere, you'd know that Overwatch is a multiplayer-only game. No one EVER said that this game was going to have aSome people who are giving negative reviews either don't understand what the game is or are just being ignant.

1. Blizzard never marketed this game to have a campaign. If you saw any article pre-release, which was pretty hard to avoid, as advertisements were (and are) everywhere, you'd know that Overwatch is a multiplayer-only game. No one EVER said that this game was going to have a single player campaign.

2. People are complaining about the game having no competitive mode at launch. This is a valid point, although the strategy Blizzard went with isn't horrible. Many people gave feedback during the beta about how to improve the ranked and spectator systems, and Blizzard are still working on it. As a personal opinion, I don't mind that they launched the game without competitive ONLY because it is launching so soon after release; competitive's release is slated for the end of June. I've been having fun in quick play learning how the game works and how the characters play. Even if Overwatch did come with ranked at launch, I wouldn't have jumped into it without being adept at the game anyway.

3.  People are saying that the game should be F2P (free to play) but they must not know what that actually entails. F2P games give you a few free characters, with other characters on a rotation that shifts every so often, and the rest (often the best ones) are locked behind a paywall. Also behind this paywall are downloadable content and everything else. Blizzard has promised all upcoming DLC (characters, maps, etc) will be free. In the end, a one-time payment with all content included in the purchase is better than a F2P model.

4. I've read several reviews about the game being aimed at casual players and/or lacking content. These arguments are misguided. First off, this game has a lot of depth and a high skill ceiling. In the coming months, people are going to start finding new tech and new ways to use characters that will only push the ceiling higher. Like Rocket League or Super Smash Bros Melee, Overwatch can be a sort of party game that low-level players can enjoy, but also a game with huge esports potential. If Blizzard can listen to the community and get the ranked/spectator systems right, Overwatch could gain a large esports following. Second, the game has one unranked mode, training, custom games, and an ""arcade"" mode, which some suggest constitutes a lack of content. I agree that the game is lacking content, but what people fail to understand is that a ton of content =/= a ton of replayability. The core game mechanics of this game make every match feel fresh. The objectives are the same, but the way I've been approaching them is different every time. There are so many different viable team compositions and ways to play that Overwatch's replayability is massive. I'll use Rocket League again as an example, and this counts for all sports games as well: The maps are the same, the objectives are the same, but every match feels different because the games' mechanics allow the player to be creative in how they approach them, and it's past-paced and just plain fun.

This is my unbiased opinion (I've never played a Blizzard game before and therefore have no company loyalty) and I hope this helps people to understand why this game is so good.… Expand"
37,Steamrider86,"May 26, 2016",1,"Game is fun! Love the characters, design, and often best to play with teams and friends. The downside, although minor, is the lack of content. Just run and shoot. If you play TF2, try out Overwatch. Its a hella fun. And lol, Its not flawless as how gameinformer puts it, but it holds its own as a new IP from Blizzard.."
38,StarScream2092,"May 26, 2016",6,"It all depends on what you are expecting from a game. Overwatch is a solid FPS based on spells and objectives. However it gets repetitive and it does not have any Single player story mode. If you are a person that can play same thing over and over with great character design this is for you. People still play League of legends but there is item variations so that can be different everyIt all depends on what you are expecting from a game. Overwatch is a solid FPS based on spells and objectives. However it gets repetitive and it does not have any Single player story mode. If you are a person that can play same thing over and over with great character design this is for you. People still play League of legends but there is item variations so that can be different every match. Cs:Go also have repetitive gameplay but i think people are driven by learning skill and mastering shooting. In overwatch you cant swap weapons and skins are not that great too. Most of them are just recolors. Blizzard knew this game have shallow game mechanics but well polished, they even wanted to put it as free to play. But then they saw hype is building up, and understood they can charge people for that. Usually people who played 4 - 6 hours (total gameplay) say it is awesome. They are expecting that there is a lot more content they did not discovered yet. But in reality that is all.… Expand"
39,FrapRoast,"May 26, 2016",10,"PC version review. Runs perfectly with my mid range PC on high. I can't say enough good things about this game. Every match is fun and feels like either side could win. Almost all the characters feel balanced and when I feel that I'm being countered by someone I can just switch to someone new. having no campaign isn't a downside for me as the game never pretended it was going to have one.PC version review. Runs perfectly with my mid range PC on high. I can't say enough good things about this game. Every match is fun and feels like either side could win. Almost all the characters feel balanced and when I feel that I'm being countered by someone I can just switch to someone new. having no campaign isn't a downside for me as the game never pretended it was going to have one. lack of content at first seems like a shortcoming but the promise of free characters, maps, and game types makes up for that.

Pros
- Runs silky smooth
- Always fun and never frustrating
- Characters are diverse, fun, and balanced
- Free updates in the future (only microtransactions are cosmetic)
- Great to play solo and even better with friends

Cons
- lack of single player may be a con for some… Expand"
40,crnppscls,"May 26, 2016",9,"I'll keep it short.

It's a team shooter that uses the trinity ethic. If you play healers in mmo's etc then you'll feel right at home playing a character like Mercy. Buffing,tanking and healing are fundamental to the success of the team and points are awarded for performance, not just kills.

The stylized character models and settings may not appeal to some but underneath there is aI'll keep it short.

It's a team shooter that uses the trinity ethic. If you play healers in mmo's etc then you'll feel right at home playing a character like Mercy. Buffing,tanking and healing are fundamental to the success of the team and points are awarded for performance, not just kills.

The stylized character models and settings may not appeal to some but underneath there is a simple, professionally made game and engine that you want to get to know better.

It's not going to win any prizes for innovation, although the characters require diverse playstyles and the maps are outstanding. There is stuff that looks like it's been directly lifted from Tf2.

You can play vs bots to hone your skills or test out characters so there is no fear of underachievement while finding your niche.

It's just a good fun game that you can pick up instantly and be successful with a little forethought to your objective… Expand"
41,Reckless39,"May 26, 2016",6,"WARNING! A LOT OF TEXT! MOVE TO THE END OF THE REVIEW TO GET A SHORTER VERSION OF IT!
1. Yet another online shooter that doesnt include blood, gore etc. for only reason: more ages are allowed to play - more money. It is way too happy and sunny game for such jenre - it is about freakin war so blizzard decided to sell to kids a game about smth as horrible as war.
2. Gameplay was veryWARNING! A LOT OF TEXT! MOVE TO THE END OF THE REVIEW TO GET A SHORTER VERSION OF IT!
1. Yet another online shooter that doesnt include blood, gore etc. for only reason: more ages are allowed to play - more money. It is way too happy and sunny game for such jenre - it is about freakin war so blizzard decided to sell to kids a game about smth as horrible as war.
2. Gameplay was very repetitive for me. So I couldn't take more than an hour a day of this ... shooter. I was trying like 5 heroes a day but in the end you will have to choose the hero that your team need to win. So I always must play heroes with extremly boring gameplay for me in order to get a win.
4. It was also surprising for me that a game with small maps and little players number has such system requirements. I can only hope this was and intended feature of the game's engine so that it will develop more efficient or smth like that.
3. They were making a free to play game, but when the main development was over they made a f2p game cost 40$! So basically it is a worse quality game because it was meant to be free, but they unlocked donation content so you have to pay for it a lot.
After all, I can say that this game wasn't innovative or addictively fun to play. I gave a 6 to this game, cause it also has quite intresting story for each character, but it is completely ignored in the game, when everybody is killing each other with no lore reason and there can be 2 and more same heroes at the same time on the batlleground, so it was the same mistake like in heroes of the storm. I wonder how the game could've be if there were 2 opposite alliances of heroes like in wow, and the battlegrounds were actually some sort of scenarios and had at least some kind of intro for them on the loading screens.
Simple version of the review: meh.… Expand"
42,OctavioJS,"May 26, 2016",9,"No se dejen llevar por las malas críticas, el juego irá creciendo con el tiempo y junto con su comunidad para ir entregando mejor contenido.
Pros
-Adictivo y fácil de aprender
-customización de los héroes
-variedad de estrategias de cada héroe y en conjunto
-requiere trabajo en equipo
-gráficas simplistas pero a la vez detalladas y caricaturescas al estilo Pixar
-el soundtrack esNo se dejen llevar por las malas críticas, el juego irá creciendo con el tiempo y junto con su comunidad para ir entregando mejor contenido.
Pros
-Adictivo y fácil de aprender
-customización de los héroes
-variedad de estrategias de cada héroe y en conjunto
-requiere trabajo en equipo
-gráficas simplistas pero a la vez detalladas y caricaturescas al estilo Pixar
-el soundtrack es muy bueno

Contras:
-Puede que al principio no sientas que tiene mucho contenido, se recomienda jugar con amigos
-difícil adaptarte a héroes o dinámicas del juego si no conoces nada acerca de arena shooters o trabajo en equipo… Expand"
43,macharius39,"May 26, 2016",6,"A decent team-based shooter crippled by some serious problems. A short list:

-20 tick rate servers (20 refreshes per second). Modern FPS games used 60 tick or higher. This means that Blizzard cheaped out and is using a netcode model that was popular back when dial-up was still a thing. It also leads to a lot of unnecessary and frustrating deaths as the low update rate and their serverA decent team-based shooter crippled by some serious problems. A short list:

-20 tick rate servers (20 refreshes per second). Modern FPS games used 60 tick or higher. This means that Blizzard cheaped out and is using a netcode model that was popular back when dial-up was still a thing. It also leads to a lot of unnecessary and frustrating deaths as the low update rate and their server prediction algorithms kill you because your own reactions to situations fail to register in time. Considering the fast-paced nature of the game, this money-grubbing decision by Blizzard makes the game frustrating for anyone with any kind of FPS experience and skill. It is currently one of the most hotly debated topics on their message boards, which they are ignoring. This issue, if not addressed makes the idea of Overwatch becoming an e-sport a complete joke.

-Poor matchmaking (hopefully this sorts itself out as people supposedly have ratings that help them adjust their matchmaking accordingly) and accusations that they are using the same kind of matchmaking as Heroes of the Storm which forces people into games where they get stomped repeatedly if they win rate goes too high over 50%.

-RNG crackboxes for cosmetics. This is a pretty blatant cash grab and preys on the psychology behind gambling addition, which some people are susceptible to. They should have kept random loot boxes for leveling but allowed you to buy whatever skins/emotes/sprays you want like they do in Heroes of the Storm and World of Warcraft. This decision was probably forced upon them by Activision who aren't afraid to do anything to maximize profits.

-Hero stacking and poor hero balance. Some heroes are quite powerful while others are just meh. ""Pro"" teams stack the powerful ones. Some heroes are extremely cheesy when stacked, like Bastion and Torbjorn, to name two. There is currently no limit on how many of one specific hero can be used.

-Missing features at launch e.g. no Competitive Mode. Yet the cash shop works perfectly.

-Two-faced policy when it comes to banning cheaters. 2 ""pro"" players were busted for using aimbots in Overwatch competitive play. They were not banned and are still making streams, playing competitively and making bank from the game. Yet Blizzard states a zero-tolerance policy for cheating and claims to have banned people caught. So it seems like if you're a ""pro"" player and bring visibility to the game from an e-sports perspective and help Blizzard make more inroads into the e-sports scene, you are treated differently from everyone else.

The graphics, animations and sound are all excellent. The game looks good and runs well. If they can address the gameplay issues outlined above, the game is definitely one of the best shooters on the market but if they don't, it's going to sour the community fast.… Expand"
44,peneconsida,"May 26, 2016",0,"Me parece indignante que este juege tenga esta puntuación tan alta, osea es realmente abusivo. Un juego que no ofrece ningún modo de juego solamente online, con unos gráficos muy normalitos..Y encima tiene el semejante precio de 40 € en pc y 60 en consolas. Absolutamente los maletines vuelvan por aqui y despues los fanboys de blizzard son incapaces de dar una nota real a este juego. EsteMe parece indignante que este juege tenga esta puntuación tan alta, osea es realmente abusivo. Un juego que no ofrece ningún modo de juego solamente online, con unos gráficos muy normalitos..Y encima tiene el semejante precio de 40 € en pc y 60 en consolas. Absolutamente los maletines vuelvan por aqui y despues los fanboys de blizzard son incapaces de dar una nota real a este juego. Este juego no merece un 0 de nota, de acuerdo yo le daria un 5 pero no quiero que tenga una media tan alta.… Expand"
45,bwort007,"May 26, 2016",10,"Simple the best team shooter outside., Easy to get in , hard to master. dont beleave the haters, this game is a blast with friends. Blizzard did it again."
46,Frigidman,"May 26, 2016",8,"Overwatch is Blizzard's first new IP in quite a long time, and boy did they succeed. As a shooter, Overwatch has a little bit for everyone. I almost guarantee that anyone who plays it will enjoy at least one of the many different characters it has to offer. Whether you enjoy soaring through the skies as Pharah, healing and reviving teammates as Mercy, playing a more typical FPS characterOverwatch is Blizzard's first new IP in quite a long time, and boy did they succeed. As a shooter, Overwatch has a little bit for everyone. I almost guarantee that anyone who plays it will enjoy at least one of the many different characters it has to offer. Whether you enjoy soaring through the skies as Pharah, healing and reviving teammates as Mercy, playing a more typical FPS character like Soldier 76, or just sitting in place as a robotic turret holding down your mouse button for hours... You will find one at least.

In terms of content, Overwatch has four gamemodes in its standard quick play (Capture the point, King of the hill, Payload, and a Point-Payload hybrid), a vs. AI mode, custom lobbies, and a mode that changes each week which features crazy or fun rules on standard gameplay. And Blizzard has stated to expect a ranked mode sometime in mid-late June.

In terms of microtransactions, those are purely for cosmetics, so they hinder the game in no way. You'll never be disadvantaged against someone who bought 50 loot boxes... unless you get distracted by their pretty skins... Plus Blizzard has stated all future maps and characters will be free upon release.

I would definitely recommend Overwatch to anyone in the market for a good FPS, or even just a fun as hell game to play with your friends. With the standard edition only being $40, the pricing isn't that bad. If you fear there is too little content, I would say the game's replayability more than makes up for it as I have yet to be bored at all while playing.… Expand"
47,Orudomonki,"May 26, 2016",9,"Yoo guys it won't fcking help you guys all keep playing attack? WHO'S GOING TO GO SUPPORT? Or even tank? Yall think this some halo or call of duty type of sht and try to play fast, fck off mehn, play some support!

9/10"
48,Corey117,"May 26, 2016",9,"Positives:A fantastic example of how a team fps should be done. Everything in the game from the starting menu to the post-game report is polished to the point of perfection. I particularly love how Blizzard was able to use ideas from MOBA style games and flawlessly blend them into a regular team fps. All of the characters are unique in both their appearance and their play style makingPositives:A fantastic example of how a team fps should be done. Everything in the game from the starting menu to the post-game report is polished to the point of perfection. I particularly love how Blizzard was able to use ideas from MOBA style games and flawlessly blend them into a regular team fps. All of the characters are unique in both their appearance and their play style making every game you play a different experience (in a good way).

Negatives: Now with (almost) every game there is at least one negative and despite how crazy fun the multiplayer madness may be, it's still just multiplayer with not much of a backstory. Now i'm not just complaining about the fact that there is no story mode to play through I am referring to a lack of overall backstory in the game in general. Now of course you can always use sources like wiki and polygon's timeline (definitely recommend the timeline) to get the story but that is unfortunately the only way. Now don't let this discourage you to much because the game is still super fun to play and the gameplay does not get hurt by this but it is a feature that a lot of people wish were there.

Verdict: 9/10. A must buy for any fan of fps multiplayer. The lack of story content is not enough to make this game not worth the price of admission and you will certainly agree after you hit your 100th hour of gameplay with no sign of slowing down.… Expand"
49,dikiyKOPEK,"May 26, 2016",10,"This review contains spoilers, click expand to view.
        
I've put over 50 hours into this game. Many people have put in more - because they've had fun playing it. Got hooked on the beta. If you haven't played the beta, that's probably the only reason you don't already have the full game. In all seriousness, it does something that no other shooter on console has done successfully - created a fun, truly team based, engaging, competitive game that has a high skill ceiling with a low barrier to entry and lovable characters. On the surface it is simple, but play it for a while and you'll understand why Overwatch exceeds the hype.… Expand"
50,J-dam,"May 26, 2016",10,This game is absolutely phenomenal . Hands down amazing. The game play feels smooth and very well polished. It's also quite well balanced. Stop reading this review and go buy it!
51,Goncas2,"May 26, 2016",4,Will get boring in the first week. Almost no content. You are paying 40$ for a F2P game. Seem to like overwatch? go play tf2 instead. It has much more content and it's free.
52,Rollb,"May 26, 2016",10,"Overwtach has it all, it's simple enough to have fun as soon as you jump into the field, unique character design and playstyles, very nice maps, they are simple enough to understand them, but make no mistake, every map has a lot of secret paths, and places to be taken advantage depending who you playing. I give this game 11/10"
53,roofTip,"May 26, 2016",9,Game is already solid with quick matches and a variety of characters for all styles of gameplay. More things like competitive gameplay being added to put it inline with other Blizzard games.
54,rmatthendrick,"May 26, 2016",9,"This game is damn near perfect. The 21 characters are very well balanced and every match feels epic. My favorite aspect of the game is it's focus on team play instead of individual Kill/Death ratios and the like. The only issue I have is the ""Play of the Game"" at the end of every match goes to the one with best multi-kills, it goes against the spirit of the game and there are severalThis game is damn near perfect. The 21 characters are very well balanced and every match feels epic. My favorite aspect of the game is it's focus on team play instead of individual Kill/Death ratios and the like. The only issue I have is the ""Play of the Game"" at the end of every match goes to the one with best multi-kills, it goes against the spirit of the game and there are several tactics that deserve a much, if not more attention.… Expand"
55,PeJo10,"May 26, 2016",10,"I haven't had this much fun with a shooter since q3 or Unreal Tournament. Old-School but modern, I love it!

You also get all future characters, maps and game modes when buying, and a TON of loot boxes through leveling, which you do forever, meaning you don't have to spend a cent more after buying it, which is VERY refreshing in Today's pay2win game world"
56,Opecman,"May 26, 2016",2,absolute joke that this game is scoring as high as it is. made the mistake of playing the beta and then buying it not realizing i was getting nothing more with it. they essentially released an incomplete game with the lack of the competitive mode that they are releasing next month. the fact they put in micro-transactions for the loot boxes which are literally the only unlocks is a realabsolute joke that this game is scoring as high as it is. made the mistake of playing the beta and then buying it not realizing i was getting nothing more with it. they essentially released an incomplete game with the lack of the competitive mode that they are releasing next month. the fact they put in micro-transactions for the loot boxes which are literally the only unlocks is a real slap in the face too.  it is a sad world we live in that we as consumers continue to buy trash allowing these companies to keep putting out more.… Expand
57,Sevvy88,"May 26, 2016",9,"Blizzard still has it. When the studio puts their mind to it you can see the passion. Overwatch is lovely, fun, fast paced, addictive, challenging, and full of character.

People have been talking about the FPS genre becoming stale and on life support and we've watched even Battlefield devolve into a CoD clone to rake in easier dollars, but Overwatch stands on its own and apart. It hasBlizzard still has it. When the studio puts their mind to it you can see the passion. Overwatch is lovely, fun, fast paced, addictive, challenging, and full of character.

People have been talking about the FPS genre becoming stale and on life support and we've watched even Battlefield devolve into a CoD clone to rake in easier dollars, but Overwatch stands on its own and apart. It has an identity, and is original enough that the ""Team Fortress 2 clone"" accusations really have no basis.

Definitely pick this one up.… Expand"
58,Alexspier,"May 26, 2016",2,"It does have fun characters to play, but the game itself has absolutely no replay ability. There is no balance on maps and some characters are too powerful in the game that needs nerfs.  All the game modes are stolen from TF2, no clue why people are calling it a ""fresh"" FPS game. Pure waifu bait and amazing marketing strategy by masterminds at Blizzard."
59,GenericBlueToad,"May 26, 2016",9,"Okay, I don't usually write reviews but the people who are rating this 0 because its not free to play are annoying me. Why should this game be free to play? Its EXTREMELY polished. It's pretty clear that a lot of work went into this game. Do you want to work for free? People quote Team Fortress 2 being free to play, but what most people seem to forget is that Team Fortress 2 was originallyOkay, I don't usually write reviews but the people who are rating this 0 because its not free to play are annoying me. Why should this game be free to play? Its EXTREMELY polished. It's pretty clear that a lot of work went into this game. Do you want to work for free? People quote Team Fortress 2 being free to play, but what most people seem to forget is that Team Fortress 2 was originally not free to play.  Team Fortress 2 also had just as many single player options as Overwatch does.

I have a lot of fun playing this game. The characters are diverse and the maps are generally well designed. The only complaints I have is that a few characters/maps need to be balanced a little. Sometimes when you're attacking a point that has a big chokepoint, it's almost impossible to get through when there's 2 turrets and 2 bastions Guarding the entrance. It's still a lot of fun trying to push through it though, so I can't even truly complain about that.

Overall the game is well made and a lot of fun. Definitely worth the money i paid for it.… Expand"
60,RodZoron,"May 26, 2016",9,"I don't give this game a 10/10 simply because there is much more content that will be added in the near future, and surely make this game even better. Gameplay, art-work, level design, heroes, lore... Everything in this game is great. It's a very well polished game with great gameplay and story, which evidently shows with how much passion this game was created by the Blizzard folks.I don't give this game a 10/10 simply because there is much more content that will be added in the near future, and surely make this game even better. Gameplay, art-work, level design, heroes, lore... Everything in this game is great. It's a very well polished game with great gameplay and story, which evidently shows with how much passion this game was created by the Blizzard folks. Recommended for sure.… Expand"
61,FunkyExige,"May 26, 2016",9,"Played the beta and was worried i would not enjoy as i am very wary of games without campaign mode. However i was completely hooked. If you give this game a couple of days you can be sure you will be hooked for months to come! The only thing that is missing for me is a story mode, especially as blizzard has created amazing characters which you can really identify with. Get this game, itPlayed the beta and was worried i would not enjoy as i am very wary of games without campaign mode. However i was completely hooked. If you give this game a couple of days you can be sure you will be hooked for months to come! The only thing that is missing for me is a story mode, especially as blizzard has created amazing characters which you can really identify with. Get this game, it will not disappoint!… Expand"
62,Indrigis,"May 26, 2016",9,"To paraphrase three most common complaints from people giving negative reviews:

* Opened the menu on the ""Grill"" page, ordered a steak. Got a steak. But I wanted sushi and pancakes with a side of raspberry jam. 0/10.
* This steak brings nothing new to the table. It's just a mix of meat, spices and vegetables. I've eaten all of those before. 2/10.
* If I want my steak on an authenticTo paraphrase three most common complaints from people giving negative reviews:

* Opened the menu on the ""Grill"" page, ordered a steak. Got a steak. But I wanted sushi and pancakes with a side of raspberry jam. 0/10.
* This steak brings nothing new to the table. It's just a mix of meat, spices and vegetables. I've eaten all of those before. 2/10.
* If I want my steak on an authentic Ming dynasty dish or want gold-plated utensils, I have to pay extra, on top of paying for the steak. 4/10.

As far as reasonable expectations go, Overwatch is a damn fine steak, though.

The hero roster is great, the maps are well designed, the gameplay is very fluid and satisfying. Although there could be more game modes or some extra dynamic events on the maps, the package is quite solid as it is.

While cosmetic offerings do not come fast by leveling, you hardly need more than one (favorite) skin/voice line/spray for any character.… Expand"
63,Finalexp,"May 26, 2016",10,"One word: AMAZING! Overwatch really did this for me, and it's hands down the best game I've been playing in my entire 26 years of life.

Everything with Overwatch is just brilliant for me. The fast-phased environment, all the different playstyle characters, the FPS-view of the game and the fact that you have to be good as a team to succeed.

All other games that I thought I enjoyedOne word: AMAZING! Overwatch really did this for me, and it's hands down the best game I've been playing in my entire 26 years of life.

Everything with Overwatch is just brilliant for me. The fast-phased environment, all the different playstyle characters, the FPS-view of the game and the fact that you have to be good as a team to succeed.

All other games that I thought I enjoyed just became kinda dull and boring after the release of Overwatch. And the funniest part of it is that I didn't think much of it when I first saw it on streaming, but I have it a go at the beta - and I was stuck. Thinking of buying it? Just do it, purchase the best game ever released.

10/10, thank you Blizzard.… Expand"
64,archanjo,"May 26, 2016",10,most fun i had in years    .
65,Hupples,"May 26, 2016",6,"Presentation: 7
Gameplay: 5
Story: 5
Total: 5.7/10

Overhyped
Overpriced
Overrated
Overwatch by $Blizzard$
Hurry up and buy it before the next hype train arrives at the station."
66,ExpositionFairy,"May 26, 2016",8,"A surprisingly great take on FPS by Blizzard which, in my opinion, lives up to the hype. Here's why:

Pros:
- The game is easy to get into, yet hard to master. There are characters suited to all kinds and levels of playstyles - which I think is great! Each character feels unique to play, offering a diversity of experiences.
- To win in Overwatch, you need to have a good understandingA surprisingly great take on FPS by Blizzard which, in my opinion, lives up to the hype. Here's why:

Pros:
- The game is easy to get into, yet hard to master. There are characters suited to all kinds and levels of playstyles - which I think is great! Each character feels unique to play, offering a diversity of experiences.
- To win in Overwatch, you need to have a good understanding of how characters work together or against each other tactically, and how team comps compare to each other, as well as how you can strategically use the map to your advantage. However, your reflexes also make a contribution - for example, if you're good at aiming AND strategy, you can really shine with a hero like Tracer. Overwatch has just the right balance between these two contributing factors - it's not like a MOBA where almost everything is decided by tactics; and it's not CS:GO where aim is the largest influence.
- Because games are quite short, losses generally don't feel punishing, yet winning can be very exciting.
- When compared to a MOBA or a game like CS:GO, where your previous success has an influence on your future success (e.g. whether you have enough money to buy the items you need), in Overwatch this factor is eliminated completely, making last-minute comebacks possible and extremely satisfying.
- Overwatch's pay-to-play model guarantees that there will be no game-breaking factors in the future, as well as free content updates in the future as stated by the developers. It also ensures that people will be less prone to purchase new accounts in the future and break the game for newcomers. Finally, the P2P model holds a promise of a better community.

Cons:
- Netcode. In my opinion, this is the game's biggest issue at the moment. Currently, issues where you receive damage after you are already in cover or have used an escape ability are quite frequent. Blizzard will certainly have to do something about this when it comes to ranked play.
- Ranked play. It has not been released as of yet, so it is not fair to judge on this yet; however, if ranked is anything like the closed beta was, it will certainly need revisions if Overwatch wants to see a future in e-sports.

Neutral:
- The game is very fast-paced, which to some will feel very fun, yet to others may feel overwhelming.… Expand"
67,Rickswan,"May 26, 2016",5,"Overwatch is popular, and it scores highly. Is this because it's a mind-bendingly great game? I don't think so. I think it's average at best, shallow and flawed at worst. I think the reason it's scoring so highly across the board boils down to three factors:
1) it's different - it's been years since a fundamentally original FPS with a large base of players has come out.
2) Blizzard has aOverwatch is popular, and it scores highly. Is this because it's a mind-bendingly great game? I don't think so. I think it's average at best, shallow and flawed at worst. I think the reason it's scoring so highly across the board boils down to three factors:
1) it's different - it's been years since a fundamentally original FPS with a large base of players has come out.
2) Blizzard has a fantastic marketing team. I think the shorts are better than the actual game. They've really created a world that is exciting and interesting.
3) Blizzard has some pretty devoted fanboys/girls. Many companies have blindly devoted and un-objective fans, and Blizzard is no different. It helps that this is their first new IP in ages, as well as Blizzard's first foray into the FPS market.

The actual gameplay? It's alright. I was never a fan of asymmetric competitive shooters, so that doesn't help. In general I find the game to be just... decent. Not bad at all, but not great either. I played every character in the beta for a few hours, and I can tell this will be another game that I play for a few weeks and then slowly stop once the buzz wears off. It is fun to play with friends, I'll give it that. Just don't expect it to be the greatest thing ever.… Expand"
68,ElCantanteMudo,"May 26, 2016",10,"Que estamos valorando aqui? Un videojuego.
Un videojuego para ser bueno, como debe ser? Divertido.
Como es Overwatch? Divertido. Extremadamente divertido."
69,Clarion,"May 26, 2016",2,"Just another generic team FPS that really brings nothing new to the genre. Add microtransactions over an already full priced game and you have a powerful cash machine. Since Blizzard fans are already in ""farm status"" for the company, they can keep releasing low effort software like card boards, MOBAs and team FPS and making a lot of money. Good for them, bad for the videogame market'sJust another generic team FPS that really brings nothing new to the genre. Add microtransactions over an already full priced game and you have a powerful cash machine. Since Blizzard fans are already in ""farm status"" for the company, they can keep releasing low effort software like card boards, MOBAs and team FPS and making a lot of money. Good for them, bad for the videogame market's overall creativity.… Expand"
70,Blackcesar,"May 26, 2016",9,"Note: I've played the beta and first day at launch so rating can change further in time.
Overwatch is an Arena Team Based Shooter with MOBA skills into it, so making comparisons with Battleborn makes no sense. That being said, the game is solid. Graphics are cartoonish and stylish, especially noticeable is that you will always understand what is going on on your screen and that's reallyNote: I've played the beta and first day at launch so rating can change further in time.
Overwatch is an Arena Team Based Shooter with MOBA skills into it, so making comparisons with Battleborn makes no sense. That being said, the game is solid. Graphics are cartoonish and stylish, especially noticeable is that you will always understand what is going on on your screen and that's really important in a game like this. Content-wise there is not so much right now but I do think that is not a real problem, first because Blizzard is always updating their games, second because what is important is the gameplay.
Gameplay-wise is where Overwatch shines the most. Fast-paced, skill-based and team compositions are fundamental aspects of the game, so it is highly recommended to play with friends. Each character feels unique and needs a different degree of training to be properly used, also the idea that you can swap characters during the match makes counter attacks much easier and avoids unnecessary boredom from people who cannot use that specific hero, if you are not good, you just change to someone more suited and go right back into the action. Apart from balanced issues (get ready to be headshoted everywhere by Hanzos in a few weeks) one problem is the absence of the sprint button for all heroes (apart Soldier 76), this leads to long walking times, but at the same time, it allows to be careful to engage because you cannot run so quickly off the action. Maps are pretty easy to memorize but have some nice ""twists"", like certain areas can be access quicker only by some heroes, increasingly the importance of a balance team.
I still have to understand how Blizzard was able to develop a game that feels ""easy"" in both the mechanics and the settings while still having a lot of depth, the game designers are pretty good at their jobs I would say,
Overall, Overwatch feels like a really polished game. Matchmaking is fast (only one time had connections problem and always zero lag at day one). Grab a couple of friends and jump in, this game will stay on the market for a long time so no worries about new content.
ps:I guess there is no need to say how user reviews with score 0 are useless.… Expand"
71,Ouideau,"May 26, 2016",9,"Peoples who gives 0 are working for 2K and Battleborn. My condolences.

Great game, great multiplayer. A solo campaign doesn't make any sense in this type of game and gameplay.
The game mods are original and works well with the level design.

Obviously, I hope for more maps, mods and heroes soon.
But : 21 heroes, 12 maps,  4 game modes, it's not so bad. That's enough for 100+ hours.Peoples who gives 0 are working for 2K and Battleborn. My condolences.

Great game, great multiplayer. A solo campaign doesn't make any sense in this type of game and gameplay.
The game mods are original and works well with the level design.

Obviously, I hope for more maps, mods and heroes soon.
But : 21 heroes, 12 maps,  4 game modes, it's not so bad. That's enough for 100+ hours.

I can't put a 10 because the game need ranked games. Blizzard is working on it and hopefully it's released in end of June !… Expand"
72,Yort515,"May 26, 2016",9,"I want to preface by saying that while have played a number of multiplayer fps games i have not been excited for one in a very long time. I had heard of Overwatch prior to release but didn't think much of it and was not impressed by the footage i saw. I decided to try the open beta prior to release after hearing the hype around the game, I was soon hooked. Overwatch is one of the mostI want to preface by saying that while have played a number of multiplayer fps games i have not been excited for one in a very long time. I had heard of Overwatch prior to release but didn't think much of it and was not impressed by the footage i saw. I decided to try the open beta prior to release after hearing the hype around the game, I was soon hooked. Overwatch is one of the most solid games I have played at launch and of of the most enjoyable multiplayer games I have played. The graphics while not mind blowing are still beautiful and the art direction has the Blizzard charm that they are known for.  All the character play differently from one another and are fun to play with enjoyable personalities to boot. the gun play is arcade like  but in a good way, all the mechanics are well balanced among the 21 heroes at lunch. My only issue with the game as of right now is map variety and game mode variety. None of the maps are bad but since they are small compared to other fps games it would be nice to have more locations. It would also be nice to see some more game modes down the road maybe ctf  of something similar to conquest with slightly larger maps. My issues with the game are minor gripes and are something that will be addressed as the months and years roll around. I encourage many people to purchase the game, particularly on pc since the base game is 40 bucks.… Expand"
73,Underclass,"May 26, 2016",10,"Amazing game from amazing company. It's a lot better than all FPS shooters like CS and also it's even better than games like DOTA 2. Different heroes, nice maps, interesting customization and really good optimization."
