,names,dates,scores,reviews
36,royben14,"Mar 28, 2018",5,"The game is perfect.
On a gameplay level it's perfect and balancing is only a problem for a short time after a hero launches.
Characters are perfect in every way and immerse you into the game.
Every smallest detail is made to perfection.

everything i wrote in my original review still stands but the game doesn't run anymore... it just doesn't open and I've searched for a solutionThe game is perfect.
On a gameplay level it's perfect and balancing is only a problem for a short time after a hero launches.
Characters are perfect in every way and immerse you into the game.
Every smallest detail is made to perfection.

everything i wrote in my original review still stands but the game doesn't run anymore... it just doesn't open and I've searched for a solution everywhere but Blizzard does not offer one.… Expand"
37,FLeXi,"Mar 12, 2018",3,"What isn't wrong with this game. Matchmaking is just rigged to do the same bs over and over. It goes by clusters of easy games followed by clusters of awful games. One team is always stacked no matter what. I've reached 1800 several times, then it gives me nothing but bad players for the next 15 games straight. Way too few maps, and too few characters. Game feels nowhere near balancedWhat isn't wrong with this game. Matchmaking is just rigged to do the same bs over and over. It goes by clusters of easy games followed by clusters of awful games. One team is always stacked no matter what. I've reached 1800 several times, then it gives me nothing but bad players for the next 15 games straight. Way too few maps, and too few characters. Game feels nowhere near balanced either, 1 player not picking right can make you lose 90% of the time. Not worth the time.… Expand"
38,jugadorhardcore,"Mar  6, 2018",0,extremly overrated. This IS NOT a GOTY. It just a good game. The scoreds from the critic are a joke.
39,filippo333,"Mar  6, 2018",4,"Update: I've lowered my initial rating to 4 as the matchmaking is now horrendous and Blizzard have made extremely controversial balance changes to the game. It's now not worth picking up until Blizzard fixes the game IMO.

I'm not entirely sure what to think of Overwatch.
It's a competitive shooter with an insane level of love and polish (like virtually all Blizzard games). UnderneathUpdate: I've lowered my initial rating to 4 as the matchmaking is now horrendous and Blizzard have made extremely controversial balance changes to the game. It's now not worth picking up until Blizzard fixes the game IMO.

I'm not entirely sure what to think of Overwatch.
It's a competitive shooter with an insane level of love and polish (like virtually all Blizzard games). Underneath however it just seems to be an underwhelming TF2 clone, defend or attack an objectives and level up.

The leveling up is pointless too as you just get appearance packs. You don't actually get to customize your load-out or anything like you can with Team Fortress.

I think I'll be trying out Battleborn again once the majority of the technical issues have been fixed. Right now I believe Overwatch is absolutely not worth the asking price and you should wait unless competitive shooters are really your thing. Overwatch doesn't try to do anything innovative or different for that matter compared to similar objective based shooters.

Is it fun? Yes, when your team is playing with the correct heroes.
The caveat: You will be utterly annihilated if just one or two people from your team play the wrong characters.

It's a very unbalanced game by design it seems, I can see what Blizzard were going for but in practice matches simply revolve around playing the correct character more than actually playing well. Heroes which aren't defenders cannot do much good on their own which is to be expected but requires complete team co-operation which is an unrealistic expectation unless you're playing with friends.

I don't recommend this game unless you have friends you're willing to play and co-operate with.… Expand"
40,ey3ball80,"Mar  6, 2018",0,"This review contains spoilers, click expand to view.
        
Overwatch ""auto"" balance problem 50/50 win lost

I always play gold again again again again. I feel must NOT play up diamond??. Even though I play well.

I have uninstall overwatch. Do NOT buy a game… Expand"
41,SpecterCritic,"Feb 26, 2018",1,"As a Team Fortress 2 soldier main, I expected fast gameplay with fast and chaotic games, but what I got was a waste of my 20$ I got for Christmas, games so slow that Team Fortress 2's Heavy revved up could go faster than any of the games I played, and the community more toxic than the Chernobyl Disaster Zone at the time of the incident. The only thing that I saw that Overwatch did sort ofAs a Team Fortress 2 soldier main, I expected fast gameplay with fast and chaotic games, but what I got was a waste of my 20$ I got for Christmas, games so slow that Team Fortress 2's Heavy revved up could go faster than any of the games I played, and the community more toxic than the Chernobyl Disaster Zone at the time of the incident. The only thing that I saw that Overwatch did sort of well was the amount of characters and the HUD, yet the HUD was more clunky than a broken SUV. I was just overall upset from the game after playing a few matches. I'm very disappointed that a huge team by the name of Blizzard could be easily beaten down by a team of almost 13. The awards it got at The Game Awards were screwy as heck, with Warframe winning the vote by taking more than two thirds of the pie chart, yet Overwatch winning due to straight up popularity. Then Blizzard treats all the players like children, and banned a competitive Torbjorn main, who was one of, if not, the best Torb main, that player being Fuey500. The soundtrack sounded boring, though fitting the style of characters a bit, just boring. And people say starting Warframe is a bit newbie-unfriendly. Just another game under a big developer.… Expand"
42,iougerfiuerf,"Feb 26, 2018",0,this game makes you suicidal 10/10 eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeend my life
43,mrq02,"Feb 24, 2018",0,"I have observed worse matchmaking systems, probably, but I can't be 100% sure as this one is pretty garbage."
44,puur0,"Feb 22, 2018",0,Crap game nobody lets me pick genji because are weebs are filling the servers
45,sergeymasterok,"Feb 14, 2018",0,"This game for stupid kids, or for very little played ""gamers"".  if there were no skins about this game forgot after a couple of months."
46,Dryani,"Feb  7, 2018",0,"This is either a poorly balanced moba without creeps, or a mediocre FPS with obnoxious special abilities. You decide.

There is zero character progression, cheaters are common, speech is policed in a creepy way, and new content crawls along at a pathetic pace.

Blizzard hasn't innovated for over a decade; Overwatch doesn't come close to changing that."
47,hallllloo,"Feb  6, 2018",9,"Tolle Grafik, sehr schnell, unglaublich kompetetiv und hoher Wierderspielwert. Overwatch ist ein Shooter bei dem nahezu alles stimmt, die verschiedenen Helden sind toll und jeder von ihnen ist in verschiedenen Situationen gut ,sowie auch die Steuerung sich sehr angenehm anfühlt. Es gibt zwar kleinere Bugs die aber kaum von Bedeutung sind und man sie oft gar nicht bemerkt. Die Lootboxen dieTolle Grafik, sehr schnell, unglaublich kompetetiv und hoher Wierderspielwert. Overwatch ist ein Shooter bei dem nahezu alles stimmt, die verschiedenen Helden sind toll und jeder von ihnen ist in verschiedenen Situationen gut ,sowie auch die Steuerung sich sehr angenehm anfühlt. Es gibt zwar kleinere Bugs die aber kaum von Bedeutung sind und man sie oft gar nicht bemerkt. Die Lootboxen die man bei dem Aufsteigen eines Levels bekommt sind ebenfalls eine sehr gute Belohnung, die einem nicht zum Kauf weitere anregt, da man auch alles mit der Zeit sich so erspielen kann.… Expand"
48,Xirhanna,"Feb  2, 2018",7,Jeff Kaplan is kind of a running joke.  The game is fun but it does get boring rather quickly.  Characters are amazing and the style of the art is one of my favorites.  Community sucks but what gaming community doesn't these days?
49,Ansatsu83,"Feb  2, 2018",2,"I am sorry but this team fortress 2 knockoff is so horrendously bad it makes me question if blizzard is still a triple A developer. There is a massive imbalance with the characters, the game modes are not unique at all and have been done to hell and back, the matchmaking is piss poor.

Blizzard has always had a balancing issue, but you cannot have that in a game like this. After 3I am sorry but this team fortress 2 knockoff is so horrendously bad it makes me question if blizzard is still a triple A developer. There is a massive imbalance with the characters, the game modes are not unique at all and have been done to hell and back, the matchmaking is piss poor.

Blizzard has always had a balancing issue, but you cannot have that in a game like this. After 3 matches I would rather be playing tf2. I am sorry 2 out of 10 cause the art style is good but the game is sheer RUBBISH! Dont even bother, blizzard screwed up. Those giving this game a pure 10 should be met with a grain of salt as the game is just terrible. Its not worth 60, not even worth 0. Dont bother. Also, the game is run by the PC Police, if you want to find a hive of SJW/feminazi's, go play this garbage of a game.… Expand"
50,VampireIdle,"Jan 24, 2018",0,"I originally pre-ordered the Game and have been playing since Beta.

I am sad to give this Game such a Low Score as I had my hopes up high for this FPS.

Blizzard is generally a company with excellent Games and outstanding quality, however Overwatch is no such thing.

Originally Overwatch was a first person MOBA Game that required team play and team communication to win. WithI originally pre-ordered the Game and have been playing since Beta.

I am sad to give this Game such a Low Score as I had my hopes up high for this FPS.

Blizzard is generally a company with excellent Games and outstanding quality, however Overwatch is no such thing.

Originally Overwatch was a first person MOBA Game that required team play and team communication to win. With different Heroes being good at different Things in their own Way. This used to be its Soul, which sadly has been completely destroyed.

Quick Play is now just a mode for you to try out heroes and get lucky. Arcade surprisingly is where people actually try and win, because each third win will get you a lootbox, for up to 3 Lootboxes.

Competitive Mode is completely destroyed, thanks to smurfs and Boosters. You can go and google ""overwatch boosting"" and find millions of people that boost you up to any rank you want via their smurf accounts. This is especially frustrating when you try and want to get better in the game by ranking up. To explain this a little bit better this is the current state:
Grandmasters & Master cant connect to anybody that isnt within 500SR Range, however if they make a new account they can play with anybody they want and stomp any SR below them.

This Game does not require team play anymore, thanks to heroes being nerfed to either being unplayable or buffed to do the max dps possible (yes even the medics). Whats the point in taking Widowmaker a defense hero on defense? If Ana the medic sniper can do more Damage.

The Game is not only incredibly unbalanced it is also rather unfair, especially when it comes to matchmaking.

As long as smurfes arent banned from the Game the Competitive Mode will never work correctly.

It seems Overwatchs Priority lays on one thing and one thing only, Lootboxes & Money. As they showed recently by adding a new currency you can only get by paying real money. Microstransactions in a 60€ Game is absolutely disgusting.

So is Overwatch recommandable? Not at all, Overwatch has lost its Soul and its Charm. The Developer Team has been arguing within development and it shows its lack of love towards the game. Heroes have been completely rehauled making the game even more unbalanced then it was before.

If it doesnt speak in Dollar Signs Overwatch does not care what you have to say. When they say they listen to the community, they mean we listen to the 1 percent of streamers and League players.

When Mercy first got her complete revamp there was a 200+ page thread of people being against it, but nothing.

The Team of Overwatch has completely gone off track and using it just to get money. Do not buy the game and dont support such greed!… Expand"
51,ChuchiMaster,"Jan 20, 2018",6,I have being playing overwatch for over 8 months and i'm still not tierd of it.
52,FuzzyBadger,"Jan 18, 2018",4,"Before reading ALL OF IT, it is a biased approach to the game (And other FPS games), read it with that in mind please.

Overwatch is a take on the FPS genre create by Blizzard. It is meant to give a fast, exciting, and teamwork orientated environment. However, this review is on my experiences with the game, tossed in with very personal opinions. This 'rant' (you can say) is for a smallerBefore reading ALL OF IT, it is a biased approach to the game (And other FPS games), read it with that in mind please.

Overwatch is a take on the FPS genre create by Blizzard. It is meant to give a fast, exciting, and teamwork orientated environment. However, this review is on my experiences with the game, tossed in with very personal opinions. This 'rant' (you can say) is for a smaller and fresh audience to the fps genre (Like I am).

This game has a learning curve that is not present with other non-fps games (Well, obviously, let me touch on it a bit more). If you are new on the fps genre, you are probably aren't aware of the most basic (And in my case, hard to learn) fundamentals of fps games. Checking your flanks, having steady aim, strafing, all while the game is so fast-paced, that you forget about it (or have difficulty, I was on a controller, I rather prefer keyboard). This can lead to other fps veterans to kill you on the spot with your predictable movements. Things like this can affect your mind, while getting frustrated on why it isn't working out.

Another aspect I want to dig into is the mental strength you require. If you are starting this game as your first fps, you have a massive cliff to climb. While you struggle with the basics, you are, to say it bluntly, a very likely burden for your team. This leads to losing, which happens a lot when starting, possibly flattening your confidence. This can lead to negative emotions.

Lastly, frustratingly playing the game with no visible enjoyment. Play this as your first FPS game can be like dealing with an annoying associate of yours. You can do so much, then before you know it, it can lead to a severely toxic atmosphere. This was me dealing with it myself (along with others playing the game).

Overall, Overwatch is a game that was born from an idea from Blizzard. It can be a hard and frustrating experience. Don't get this wrong, at times it is a rather fun game; it is just very difficult to squeeze out its enjoy-ability in the over-competitive, skill-lacking mindset of people like me. I hope you get some great insight out of what I have wrote.… Expand"
53,MiguelGordiano,"Jan 17, 2018",9,"I have to say that I'm not a fan of FPS games, but Overwatch sure is different. The game is fun and well made. I mean... it's Blizzard."
54,Legionnaire,"Jan 16, 2018",7,"Amazing fun. However, the developers are lazy as hell, makes updates so infrequently compared to other free to play games, and they can't stop smelling their own farts, saying that ""We know what we're doing, trust us, we da best."" Give me a break.

Oh and you're paying full 60 dollar price (or 40) for a multiplayer only game with no campaign. But it's okay, Blizzard makes this game. WeAmazing fun. However, the developers are lazy as hell, makes updates so infrequently compared to other free to play games, and they can't stop smelling their own farts, saying that ""We know what we're doing, trust us, we da best."" Give me a break.

Oh and you're paying full 60 dollar price (or 40) for a multiplayer only game with no campaign. But it's okay, Blizzard makes this game. We gotta fellate them dry am I right?… Expand"
55,Greedus,"Jan 10, 2018",10,"Use Google Translate to read this review if you don't understand my language.

Если хотите совершить самоубийство с помощью facepalm'a - просто почитайте негативные отзывы на данный продукт. Я понимаю, что многие из них были оставлены ещё аж год назад, когда игра была немного другой, но как можно назвать Overwatch неуклюжим клоном TF2 ?? И большинство этих отзывов не имеет никакойUse Google Translate to read this review if you don't understand my language.

Если хотите совершить самоубийство с помощью facepalm'a - просто почитайте негативные отзывы на данный продукт. Я понимаю, что многие из них были оставлены ещё аж год назад, когда игра была немного другой, но как можно назвать Overwatch неуклюжим клоном TF2 ?? И большинство этих отзывов не имеет никакой конструктивной критики, это просто поливание грязью...
Ещё больше меня раздражают комментарии типа :""эта игра должна быть бесплатной"". Почему?? Если OW должна быть f2p, то за игру в CS:GO вам вообще должны платить деньги!

Я играю в OW уже почти 2 года, то есть с его релиза (сделал предзаказ). За это время много чего поменялось: добавили новые карты, персонажей, разные облики, правили баланс (хоть и не всегда удачно). Также есть полно отличных короткометражек и официальных комиксов по игре, рекомендую их почитать! Играю на ранге ""Алмаз"" начиная со второго сезона. Могу с уверенностью сказать, что обычно негативные отзывы оставляют, так сказать, нубы. То есть они ноют потому, что не разобрались в механике игры или не умеют контрить определённых героев, из-за чего появляется их любимый дисбаланс. Кстати, негативных людей на низких рангах тоже намного больше.

Сейчас в игре почти всё идеально, но как и большинство онлайн игр она бывает сильно выводит из себя, из-за чего хочется винить игру, а не свой скилл или везение.

Единственные проблемы: бан за мейнерство, даже если ты играешь хорошо и, пожалуй, небольшой дисбаланс отдельных героев. Но так как меня эти проблемы не затронули, то я ставлю 10/10.

Use Google Translate to read this review if you don't understand my language.… Expand"
56,Crysan,"Jan  9, 2018",5,It would be a solid game. But you should expect a less buggy game and especially a server with less random disconnects. The character are rather balanced and the events are entertaining. Still the other flaws just pull it down. Don't get me started on the ranking system and the matchmaking.
57,Pnx725,"Jan  7, 2018",0,"This is an incomplete game,  it has only multiplayer and to me it is NOT even fun to play.  This game has the level of complexity for retarded monkeys.  But the real problem here is how Activision dares to put the **** damn lootboxes on top of a paid game that does not even include a freaking campaign.    If that **** is not enough, it is the fact that you get to see how this gameThis is an incomplete game,  it has only multiplayer and to me it is NOT even fun to play.  This game has the level of complexity for retarded monkeys.  But the real problem here is how Activision dares to put the **** damn lootboxes on top of a paid game that does not even include a freaking campaign.    If that **** is not enough, it is the fact that you get to see how this game gets rated so high as best sports game over and over when it is NOT and it is crystal clear that Activision is buying these titles.  It is a disgrace for the gaming industry to see this type of low standard.    PS, the game is not even fun imo, after some battles you are already bored.… Expand"
58,Damtitus,"Jan  3, 2018",5,"I bought Overwatch almost immediately after release, and at first it looked like a great game. (I played till April 2017, scoring high plat-low diamond in competitive, spending 300+ hours ingame.)

Very polished engine that runs decently even on old PC, flashy graphics, Blizzard's name & fame - all these promised top-tier multiplayer shooter for years to come.
However, the reality wasI bought Overwatch almost immediately after release, and at first it looked like a great game. (I played till April 2017, scoring high plat-low diamond in competitive, spending 300+ hours ingame.)

Very polished engine that runs decently even on old PC, flashy graphics, Blizzard's name & fame - all these promised top-tier multiplayer shooter for years to come.
However, the reality was disappointing.
- This is so called ""team"" game where you can not see your (or anyone's else) team-related performance. If something goes wrong, you can only make wild guesses. We have completely useless and misguiding medals instead, which tell nothing about teamplay or team contribution or team needs at current moment.
- Blizzard promised great ""casual-competitive"" gameplay, but solo queue competitive is abysmal. Every third game is won or lost due to reasons-related-to-ONE-player (someone is a troll and decided to throw a game, someone is 4000-rating genji main in 3100 game and just eliminates opposing team, someone is unlucky to have crappy ISP and disconnects midgame, someone is that special person who plays ONLY Torb/Widow/Hanzo, etc, etc - you can't do anything in these cases to change the outcome). The only way would be to find your own 6-10-20 man team of similar skill & mindset; but that is completely opposite of ""casual"" - and required too much effort for majority of the players.
- There is NO way to perma-mute trolling or harassing players. I was lucky enough never to meet really stinky trolls in game, but once I was paired with ""widow only"" player 3 times in a row. This person admitted they are losing on purpose, so I reported/muted them - and I was still put into the same team 2 more times... Report system apparently don't work, and some players just insult everyone else, spoiling the mood a bit. They are never banned. As a result, there are trolls in every second game.
- There are too few maps, and map design is mediocre at best. 2 of the maps have the sole entrance in the beginning, which is easily blocked - that makes both defense and offense quite boring and repetitive quite often. Number of game modes isn't great either.
- Outside of the game, heroes are great - they have their own stories, agendas and characters. Ingame you do not feel of see ANY of that. Storywise, you don't understand why brutal killers from Talon are fighting on the same team, as their Overwatch adversaries, or why they are fighting at all. There is no  singly player mode at all, which is really sad for a game with such rich background.… Expand"
59,Koolaidburglar,"Jan  2, 2018",9,"Bought this game originally for playstation, loved it. Since I just purchased a computer, had to get one of my favorite games for the pc (23.99 at best buy). It definitely a TF2 clone, with abilities that would find in a MOBA. This game has a strict learning curve. Graphics are nice and colorized, and lore is getting more interesting the more the game goes on. All the characters areBought this game originally for playstation, loved it. Since I just purchased a computer, had to get one of my favorite games for the pc (23.99 at best buy). It definitely a TF2 clone, with abilities that would find in a MOBA. This game has a strict learning curve. Graphics are nice and colorized, and lore is getting more interesting the more the game goes on. All the characters are different and unique. What I really like about this game, you have COD character (soldier 76) Red Dead Character(McCree) and now you have skyrim spellcaster character(Moira) so on... This is what sold me on this game. Can't forget about the YEAR OF THE LOOTBOX, nasty those things are. Yes they are cosmetic, but... why do I need to gamble for them? Can't I earn them through in game achievements, instead of grinding for the same spray you have unlocked 5 time... if this game would of left of out lootboxes, might of been 10/10 for me. Been playing this game since it came out, and I've been enjoying all the new content they have been putting out. Helps the game feel fresh and it is technically free content... Hopefully you get that skin you want, because you only have 3 weeks to unlock it. Other then that problem very enjoyable game.… Expand"
60,CobaltFox,"Dec 31, 2017",1,Blizzard lost their way a long time ago when most of their talent left the company. Never mind the fact that they can't balance anything to save their lives anymore. Overwatch itself was fun at times but the community is extremely toxic and the game is full of cheaters. Don't ever point out anyone that could be suspicious (cheating). You will get attacked like a Trump supporter at aBlizzard lost their way a long time ago when most of their talent left the company. Never mind the fact that they can't balance anything to save their lives anymore. Overwatch itself was fun at times but the community is extremely toxic and the game is full of cheaters. Don't ever point out anyone that could be suspicious (cheating). You will get attacked like a Trump supporter at a Hillary rally by Liberal kids. Never in my life of gaming have I seen such an extremely poor and unsupportive community.… Expand
61,ChickenSquash02,"Dec 28, 2017",10,"Characters-Each character in overwatch feels like a combination of outside inspiration and inside creativity. Each character has an interesting backstory abilities. They all shake up the playing feel and make every overwatch match new and interesting. There’s something for everyone with the different skill sets and abilities attributed to each character.
Maps-Every map in overwatch isCharacters-Each character in overwatch feels like a combination of outside inspiration and inside creativity. Each character has an interesting backstory abilities. They all shake up the playing feel and make every overwatch match new and interesting. There’s something for everyone with the different skill sets and abilities attributed to each character.
Maps-Every map in overwatch is unique and beautifully created. The amount of detail and style put into every aspect of every mp is breathtaking.
Graphics-overwatch's cartoony and fun yet surprisingly detailed and beautiful graphics make it a unique and fun game to play.
Gameplay-For the most part, the gameplay in overwatch feels fluid and satisfying. All the different arcade and quickplay gameplay modes provide a lot of content and experimentation, which leads to a lot of fun.
Overall, I don’t really have any really big problems with otherwatch, its just in general, an all around good game
It's also worth mentioning the surrounding story behind overwatch is very interesting and provides hours of exploration and learning into the games lore… Expand"
62,majuya,"Dec 25, 2017",1,"Now that I have played this game for over ONE year I can say this. The critics are incorrect and more than likely paid off to sell the game faster. The dev team at Blizzard doesn't care about this game. It's been found that the report system is controlled by the community and so does the balance around in the game. When someone get beaten by another character constantly they tend to cry onNow that I have played this game for over ONE year I can say this. The critics are incorrect and more than likely paid off to sell the game faster. The dev team at Blizzard doesn't care about this game. It's been found that the report system is controlled by the community and so does the balance around in the game. When someone get beaten by another character constantly they tend to cry on the forums, with others in agreement, then the balance team nerfs said character into oblivion. They have been known to consistently lie and also consistent into not listen to a lot of forum posts asking simple questions, BUT if it defies Blizzard by all means you get banned for it. I DO NOT recommend wasting money nor time on this game. I feel terrible for the voice actors for this game, they are being played for fools and probably being lied to about stuff too.… Expand"
63,iLIAVCH,"Dec 25, 2017",0,"Before playing this game, you expect to see something unusual.You expect to see a game at 91 points scores on the metacritic.But dreams are shattered about reality, and the **** does not meet expectations.
In fact, it comes out like a usual Free-to-Play Shooter MOBA with doubtful balance. Laure promised - a pair of poor quality comics and short films. But the publisher requires a fullBefore playing this game, you expect to see something unusual.You expect to see a game at 91 points scores on the metacritic.But dreams are shattered about reality, and the **** does not meet expectations.
In fact, it comes out like a usual Free-to-Play Shooter MOBA with doubtful balance. Laure promised - a pair of poor quality comics and short films. But the publisher requires a full price for the game. And Blizzard needs all your money so DISCOUNTS ARE RARITY. F*ck this game!… Expand"
64,holyshootdude,"Dec 17, 2017",0,"First of all, the game itself is super unbalanced and the arcade modes are awful most of the time. Why can't we just have every game mode avaliable all the time like the old CoD's? Anyways, with that being said, I just finished a 4 hour session of comp to drop about 200 sr in total, with getting at least 2 gold and 1 silver medal on average for myself, I main supports and I was ranked platFirst of all, the game itself is super unbalanced and the arcade modes are awful most of the time. Why can't we just have every game mode avaliable all the time like the old CoD's? Anyways, with that being said, I just finished a 4 hour session of comp to drop about 200 sr in total, with getting at least 2 gold and 1 silver medal on average for myself, I main supports and I was ranked plat but now I'm back at gold levels, but they let me keep the plat emblem which makes me feel a little better, and I play in the NA servers. Let's recap on some of the things that happened: My friend got made fun of for having a mexican accent, someone died because I was zenyatta and couldn't get over to then fast enough and spammed ""I need healing"" the entire game,  someone threw because I didn't rez them and I got specifically singled out for losing because I played support, someone begged me to go tank because I'm ""bad at support"" so I changed and then someone completely different got angry at me for switching because he wasn't getting healed and some one admitted that ""dude, I'll be honest, I am so stoned rn"" and I had the new Star Wars spoiled. Also no one talks about how weirded out people are by roleplayers, they make my friends and I uncomfortable. Can't you make your own servers to keep that kind of stuff private in? I'm going back to playing modded Diablo 2, forget this.… Expand"
65,ONeverNewO,"Dec 17, 2017",1,Thanks you Blizzard for very-very BAD MATCHMAKING((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((
66,Beggo,"Dec  8, 2017",8,I love this game. it has so many heroes to pick one of. Blizzard has done good work once again. I like overwatchs events very much. I recommend Overwatch 5/5
67,andrymas,"Dec  3, 2017",10,Anche io non avendo amici e un computer performante mi diverto.dhnjeuhuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuyytftvgrfght
68,dontloveme,"Nov 30, 2017",9,"This game is awesome when you know what is teamwork. I have been playing counter strike and battlefield for more than 10 years. really like this game for the past 3 months and cant stop playing.
why it is not perfect? we need more maps more modes that we can have fun with."
69,Diugo,"Nov 30, 2017",4,Fun with friends but starts to become really boring after a few matches. I just can't get myself to play overwatch more than an hour a week. and that's not something good in my opinion.
70,Roger1718,"Nov 28, 2017",9,"The game is worth the money. It is a fast paced FPS that I genuinely enjoyed, and if you like this type of games, you will certainly love it just like I did."
71,Seriousrevweiw,"Nov 28, 2017",0,Game is gay cause Tracer is GAY! This game supports North Korea causeof war elements! lolololololollollolololoololiolololollololollololollololollolollololollolololollololololollolololollololollolololololollololollolololollololollololololollololollo
72,Spydominator,"Nov 27, 2017",5,"If I were to recommend this game at its launch date, I would honestly do it, but as it stands now I would not recommend this game to my worst enemy and I will explain below why with pros and cons:

Pros:

- If you wanted to play TF2 in the modern era, this game would be its successor.
- Astonishing graphics with minimum requirements from your hardware
- Unique character personalitiesIf I were to recommend this game at its launch date, I would honestly do it, but as it stands now I would not recommend this game to my worst enemy and I will explain below why with pros and cons:

Pros:

- If you wanted to play TF2 in the modern era, this game would be its successor.
- Astonishing graphics with minimum requirements from your hardware
- Unique character personalities that we can all identify with
- Music and sound effects are top notch
- Different ways to play the game, at least that's what they want us to believe

Cons:

-Balance is really out of control and it gets worse from patch to patch. Blizzard is unable to find a middle ground between overnerfing or overbuffing a hero, thus creating frustrations for months to come.
- Lack of transparency between Blizzard and its community. No patch notes for most of their updates.
They act like they care, but instead they do the opposite of what the community wants.

Example : D.va had gone through so many changes, back and forth, that her role isn't even clear at this point.

- Releases are really really rare. So far it's like 3 heroes per year, which compared to other games is not something to brag about. Events are not that often, you can count them with just one hand.

- Balance changes and bug fixes take forever to happen.
Example 1: Torbjorn's hammer was bugged, thus making him build and repairing turrets 25% slower, making him a pain to have on your team. Blizzard was aware of the bug, yet they fixed it after 3 months, 3 months in which Torbjorn was unplayable.

Example 2: Widowmaker had been nerfed since launch for her quick scope and easy kills. It took Blizzard more than a year to even start repairing her issues.

- Unless you have a group, it's extremely frustrating to play this game alone. The game focuses on 2 game modes:

1. Quickplay is oriented towards the casual scene where people can train and get the hang of new heroes. Problem is nobody is playing this mode as a team. Everyone chooses whatever they want to play with no regard to what the rest of the team needs to even have a chance of winning the game. Team cooperation is close to impossible, unless you've got a group which can easily cause you to regret playing the game. The matches are utterly either a stomp fest on you where the opposite team doesn't even let you touch the objective, or you're stomping the enemy team, thus making it unchallenging and boring for you. I've yet to see Quickplay matches actually fought on equal terms, it's always one team is superior to the other in most cases. It's the mostly the game's MMR that does a bad job at matching equally skilled players, whereas favoring how much a game is found for you, rather than the quality of it.

2. Competitive is meant to entertain the hardcore crowd, so you'd expect cooperation to be better than Quickplay. Well, yes and no. Most people do want to cooperate to win, but they literally force you to play whatever they want to make sure of it. Popular opinion is extremely influenced by the meta. If you're playing something out of the meta, they start being toxic towards you, before even getting a chance to show what you can do. This is literally the most toxic game that I've ever seen.

- Game is getting more and more casual with each patch. Player skill is starting to count less and less, while the accessibility of easy kills with hero abilities is rising with each patch.

Conclusion:

As it stands right now, do not buy this game.… Expand"
73,MinehDerp,"Nov 25, 2017",4,"I would like to say something before this review, I love the game, the animation, the game play, the characters, almost everything! Though there is one major thing I find horrible is...

The matchmaking, it is atrocious! You are constantly thrown in to games where the match is one sided, ending in your defeat. And worst of all, you can't get out of it! You just keep on losing and losingI would like to say something before this review, I love the game, the animation, the game play, the characters, almost everything! Though there is one major thing I find horrible is...

The matchmaking, it is atrocious! You are constantly thrown in to games where the match is one sided, ending in your defeat. And worst of all, you can't get out of it! You just keep on losing and losing until you've practically smashed your computer with a hammer and thrown it off of a two-story building! Competitive is even worse! You'll get paired with the worst players on the planet, and then get bronze and be mocked for it.

Some tips I have on countering the never ending losing streak, is to play vs. ai, or play custom games. playing vs ai can be assuring because you can actually win. And obviously custom games are just pure fun.

Like I said, I love this game, but the horrible matchmaking has lead me to giving this game a 4/10 (also junkrat led me to this, he's op Jeff)… Expand"
74,NintendoJapan,"Nov 24, 2017",10,"This game is incredibly well made with an amazing team behind it. The combat is fluid and smooth and with free events this game keeps you coming back. The random lucky moments you sometimes have and the random skillful moments you have make the game play extremely addicting. Overwatch is one of the best first person shooters released in the 2010s due to the amazing design and balanceThis game is incredibly well made with an amazing team behind it. The combat is fluid and smooth and with free events this game keeps you coming back. The random lucky moments you sometimes have and the random skillful moments you have make the game play extremely addicting. Overwatch is one of the best first person shooters released in the 2010s due to the amazing design and balance blizzard has done, the animations are beautiful and the game overall is beautiful. Incredible game that will keep you coming back.

I'll probably get disliked for this because metacritic has a circle jerk around disliking Overwatch for some odd reason. Each to their own by a 6.8 user score does not do this game justice.… Expand"
75,Med1a,"Nov 23, 2017",0,"Подбор соперников ужасен,баланс чуть выше среднего,огромное количество тролей на рейтинге 3000-3500+ ,поддержка игроков со стороны разроботчиков  безполезная.
Итог 1/10"
76,Questrion,"Nov 22, 2017",6,Its to expensive for what you get. Its to forgiving and it feels like you have little to contribute to the match. When you die you do not know what you did bad and when you kill people you do not know what you did right.
