,names,dates,scores,reviews
46,savionen,"May 25, 2016",6,"Fun to play, but wears out quickly. There's only a handful of modes and maps, and flat-out no deathmatch. The game lacks any sense of real depth, I'm honestly not sure why this game is 40+ dollars, it could have easily been F2P. Most of the people giving this game a 10 probably won't be playing it a week from now.

I also fail how this game will become part of the ""competitive scene""Fun to play, but wears out quickly. There's only a handful of modes and maps, and flat-out no deathmatch. The game lacks any sense of real depth, I'm honestly not sure why this game is 40+ dollars, it could have easily been F2P. Most of the people giving this game a 10 probably won't be playing it a week from now.

I also fail how this game will become part of the ""competitive scene"" when the netcode is so sloppy. On death, you can watch the kill cam and they very rarely portray what actually happened. Blizzard has tried to combat this by having extra-large colliders, but it makes anything above the waist practically a headshot.… Expand"
47,PbFarmer,"May 25, 2016",9,"After an extremely smooth launch, playing the open beta extensively and now the launch let me just say the game is incredible.  If you want a single/solo experience, it may not be for you seeing as there's no campaign, but the reality is the mechanics are fantastic, the teamplay dynamics are stupendous, and the characters are so varied and unique that there's a reason to pick up and playAfter an extremely smooth launch, playing the open beta extensively and now the launch let me just say the game is incredible.  If you want a single/solo experience, it may not be for you seeing as there's no campaign, but the reality is the mechanics are fantastic, the teamplay dynamics are stupendous, and the characters are so varied and unique that there's a reason to pick up and play everyone at some point.  There's a play style for everyone.

The game emphasizes team work and going for the objective as opposed to straight up eliminations and the game is all the better for it.  You have to work strategically and try to fill gaps where your teammates roster has them, or swap to characters who can counter your opponents (see Genji as a counter vs. Bastion).  Matches last a nice amount of time ranging from 5-15 minutes which is perfect, and having loot/micro transactions locked purely to cosmetics is a welcome point.  There's no reason to do a micro transaction unless you really want to try unlocking stuff faster but otherwise you'll be all set.

Hard not to recommend this game as it scratches every itch I have for a multiplayer shooter.

TL;DR, if you love Team Fortress 2, you've found the next iteration for the new generation in Overwatch.  Buy.… Expand"
48,Beazy,"May 25, 2016",10,"I was invited to Overwatch beta sometime after Blizzcon last year. I played Overwatch for hundreds of hours. This game is the new FPS king. Don't be fooled by the idiotic reviews here. People talking about the ""tick rates"" as if they have any understanding of what they are saying.  Don't be fooled by ""no content"" reviews. Its a FPS, the content is shooting people.  At the end of the day,I was invited to Overwatch beta sometime after Blizzcon last year. I played Overwatch for hundreds of hours. This game is the new FPS king. Don't be fooled by the idiotic reviews here. People talking about the ""tick rates"" as if they have any understanding of what they are saying.  Don't be fooled by ""no content"" reviews. Its a FPS, the content is shooting people.  At the end of the day, this is a Blizzard game, so you don't even need to know anything else other than that.… Expand"
49,Zedentin,"May 25, 2016",3,"First of all Overwatch is fun to play, I wont deny that. But and this is a big ""but"" for a couple of hours.
The game has no content besides Multiplayer, and a few cosmetics to get.
This is clearly a F2P game, and just because it has Blizzard as a developer it can charge players for a full price and also have micro-transactions already in-game.
With so many small developers creatingFirst of all Overwatch is fun to play, I wont deny that. But and this is a big ""but"" for a couple of hours.
The game has no content besides Multiplayer, and a few cosmetics to get.
This is clearly a F2P game, and just because it has Blizzard as a developer it can charge players for a full price and also have micro-transactions already in-game.
With so many small developers creating amazing games, people need to open their eyes and stop
encouraging this AAA companies to release ""polish"" games and boast as they had an immense work to release such shallow games.

Another thing that bother me is the ""lore"" factor of the game. Blizzard created interesting characters and lore that don't related at all with how the game plays! It feels very forced to say that the Overwatch team was needed in a war crisis against robots and they stood by humanity security, but now they just shoot themselves off. If there was at least a small single player campaign ,  maybe, all this released you tube videos would make sense, and then I would agree with the MP being a ""free for all, no lore sense"" of the game. But its not fair to with costumers to released a couple of videos and say it has a rich lore and at the same time the game itself its a full price shallow experience.

This is incomplete F2P game with a full price tag (and in-game store) just because it can, since its a Blizzard game.… Expand"
50,PONTIFEXdues,"May 25, 2016",10,"This game is absolutely amazing and to hell with all the haters.  I have been an avid hater of blizzard games for years, I can't stand the gameplay of Wow, Warcraft, Starcraft, Heroes, or Diablo.  This game mixes the elements I like from these games with the gameplay I love.  The game may not be F2P but that's not the issue.  Blizzard has announced that all future maps and characters areThis game is absolutely amazing and to hell with all the haters.  I have been an avid hater of blizzard games for years, I can't stand the gameplay of Wow, Warcraft, Starcraft, Heroes, or Diablo.  This game mixes the elements I like from these games with the gameplay I love.  The game may not be F2P but that's not the issue.  Blizzard has announced that all future maps and characters are going to be free to all players.  a $60 investment for guaranteed future content is just fine with me since Blizzard does have a good track record for keeping a game fresh with content.… Expand"
51,gay69,"May 25, 2016",10,"Hello,
This game is great.

Im writing this just so i can submit it. T
hanks for reading.
Really, thanks.

AND
Goodbye, cause its JONH CENA TIME!"
52,ReDDoTNeckbeard,"May 25, 2016",10,"This is the only game where I was excited to play every hour of beta, which gave me the confidence to buy the game. Since launch, I have put in more hours than I am willing to admit and I am very happy to see this game come to life with such strong community and hopefully developer support. From here, everything is set in motion for overwatch to both become a popular PC game as well as anThis is the only game where I was excited to play every hour of beta, which gave me the confidence to buy the game. Since launch, I have put in more hours than I am willing to admit and I am very happy to see this game come to life with such strong community and hopefully developer support. From here, everything is set in motion for overwatch to both become a popular PC game as well as an eSport title - it comes down to how Blizzard will handle future updates, the inevitable cheaters (they already announced a zero tolerance policy so hackers are banned forever, no excuse) and many other aspects that make a good game great.

The other part I am REALLY happy about is the ""pay wall"". If this was a free2play title, we would see a huge amount of brazillians and peruvians ruining our games (i.e. dota 2, league, etc). This way, you get decent players and less of a chance of hackers buying 20 copies of the games (i.e. csgo steam sales).

tl;dr: great game, get it.… Expand"
53,IgorKondr,"May 25, 2016",10,"BEST FPS EVER
Best fps ever
Best fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps everBest fps ever"
54,Drunkdrood,"May 25, 2016",10,"Easily the best FPS in the past decade. Everyone saying it is to expensive and should be F2P clearly does not understand how F2P works. It would take years to get all the characters on a F2P model. Glad I was able to buy the game. Characters are diverse and fun and each feel different from the last. Most fun I have had playing with my friends for a long long time. I have no doubt blizzardEasily the best FPS in the past decade. Everyone saying it is to expensive and should be F2P clearly does not understand how F2P works. It would take years to get all the characters on a F2P model. Glad I was able to buy the game. Characters are diverse and fun and each feel different from the last. Most fun I have had playing with my friends for a long long time. I have no doubt blizzard will release more game modes and characters to further expand on this amazing universe. I suggest watching all the videos released that fill you in on the lore., they are great fun.… Expand"
55,ninjao,"May 25, 2016",9,"The game is Fantastic. It's a very accessible shooter that's easy to learn and hard to master. I see a lot of the negative reviews of this game from players saying the fact that it's ""so easy"" and ""for noobs"" is a bad thing. Or ""Where is the scoreboard?"" etc. I challenge any of those people to play at the pro level. Yes, this game is more accessible and probably easier to play than otherThe game is Fantastic. It's a very accessible shooter that's easy to learn and hard to master. I see a lot of the negative reviews of this game from players saying the fact that it's ""so easy"" and ""for noobs"" is a bad thing. Or ""Where is the scoreboard?"" etc. I challenge any of those people to play at the pro level. Yes, this game is more accessible and probably easier to play than other FPS's out there but once you get to the top and start playing in organised teams it's just as challenging as any other game can be.

I love the lore and characters and really look forward to the developments. The animations in this game are really top notch and everything just feels so good. The movement is awesome and game play is intense. I saw some people complain of it being slow? That sounds ridiculous to me, I feel like this game is a lot faster than other FPS's out there (not. incl. Arena Shooters).

In the end gaming comes down to having as much fun as you can and this game delivers fun en masse.

I highly recommend it.… Expand"
56,Sniggnog,"May 25, 2016",10,"Overwatch is one of the best shooters i've ever played. Its so unique with all its characters, lore and ""goodie""-system. Its even more fun with friends!"
57,Serd,"May 25, 2016",10,"Best game what I've ever played, I highly recommend this game. It might be expensive, but you're going to have fun while playing this game with your friends."
58,yaboimaxxx,"May 25, 2016",10,"The game is a fantastic twist between moba and fps and it's done so well. The artwork, game play, even the controls. Nothing about this game is lacking, there's even voice chat unlike most moba's. This game deserves every award in their way. Usually, hype destroys a game even if it's remotely good, but this game is so good that it fit to the hype. The difference in characters and theThe game is a fantastic twist between moba and fps and it's done so well. The artwork, game play, even the controls. Nothing about this game is lacking, there's even voice chat unlike most moba's. This game deserves every award in their way. Usually, hype destroys a game even if it's remotely good, but this game is so good that it fit to the hype. The difference in characters and the amount of fun it brings with your friends is the best and personally, the most bang for your buck game right now for PC. The only early on problem is balancing, but the game came out so it's not worth talking about.… Expand"
59,berry1981,"May 25, 2016",9,"You could pick this up for a quick game or whittle hours away playing it, never gets dull, always leaves you wanting more.
Long story short, its is a tremendous game."
60,ekolet,"May 25, 2016",0,Literally a dumbed down team fortress rip off. Way too easy to spot and hit people. Clearly made to cater console kids. What a joke from makers of warcraft
61,WiLdEcaRd,"May 25, 2016",4,"Nothing more then a RIP-OFF by AAA Corp,desigh to be f2p changed to b2p by artificially created hype on twitch.As one of first beta player's i was bored to tear's after one week.Now after 5 month nothing changed and they want me to pay 60 euro for this joke of a unfinish low quality do highly polish game? well not this time activblizz corp.See you on 90% sale !"
62,derperHerper,"May 25, 2016",10,"People who spend a fortune each year on Call of Duty, it's DLC, and microtransactions are giving this game 0/10 because they feel it should be free to play."
63,Pwnographyz,"May 25, 2016",10,"At first,, I didn't seemed to like the game by watching gameplay videos or streams. Still bought it, since I was lookin for another competitive game. I wasn't disappointed. You are into it very fast. Its really easy to pickup, but hard to master. Makes ton of fun. Nothings a better feelin than seeing your play in the play of the game clip at the end."
64,Sindoray,"May 25, 2016",7,"UI:

Interface isn't that good, and actually needs more work. It's hard finding what you are looking for, and most of the time it's unclear what a button would do. How to change my icon? I had to spend a minutes before actually finding where it was. UI is a mess.

Balance:

The game is far from balanced. Tracer triple dashing for a ""mine"" then going back have a very low counter play.UI:

Interface isn't that good, and actually needs more work. It's hard finding what you are looking for, and most of the time it's unclear what a button would do. How to change my icon? I had to spend a minutes before actually finding where it was. UI is a mess.

Balance:

The game is far from balanced. Tracer triple dashing for a ""mine"" then going back have a very low counter play. Same goes for Bastion, the turret of Tjor or whatever the **** his name is. Hanzo throws random arrows for the hope of a bounce/ricochet that gives a kill. D. Va launches her robot for kills since her weapon range sucks, and once robot is destroyed you are almost a siting duck. Sometime you die to random **** that is being thrown as there is no initiatief to safe abilities/throwables. Free kills!

Also, since the ammo is infinite, and loading is like 0.5 sec.... there is no reason not to hold the fire button down. Hold the button down and wander around killing people you face, since they die way too fast anyway.

Map design:

The look of maps is great, but maps aren't balanced at all. Maps almost always favour 1-2 types of heroes and discourage other types. Ofc, support is always needed.

Invisible walls are also to be found. Why? No reason. Sometimes you hit a ""wall"", and cannot fly/dash over it, or past it.

The game itself is kinda boring after a long time. There is no much difference between matches. Maps do change, heroes not so often. Bastion, Widow Maker, Tracer, Mercy and Hanzo to be found everywhere.

Match Making:

This 1 plain sucks. Played 12 matches with 8 of them with the same people being thrown from team A to B and back. I cannot believe i'm getting matched with the same people over and over and over again. From time to time 1-2 players join/leave, but it's almost always the same people.

Loot Boxes:

These are expensive as hell, RNG as **** and you will never be able to get everything from just playing the game. It's a Buy2Play game, but you still need to pay to unlock skins. I'm ok with this, but not when it's random, and you are not even guaranteed to get what you want. Not even when paying for the overpriced ""Loot boxes"".… Expand"
65,Gyrusho,"May 25, 2016",8,"General impression is Good. the game is living up to the hype. It's combat is very versatile and differs from the usual FPS. The integration of a RPG based skill-set in a shooter is in my opinion a very good choice which leaves room for a whole new era of strategies. It's exactly what i'd hope Overwatch would be: Not better, not worse. Great job Blizzard"
66,turdefaroth,"May 25, 2016",5,"team fortres 2.1 no campaign mode, gameplay too simple, very expensive, repetitive and lineal, very small maps. but its beauty and It has charismatic characters. Its not bad game, only not bad...."
67,Beiqhy,"May 25, 2016",8,"Good job Blizzard, the games is very smooth, fun and challenging. People complaining that there is no campaign but Blizzard never say there will. The games looks very good on PC, the AI is fun to play against when you start playing the game.
Pros:
A lot of heroes
Nice Graphics
Good Maps

Cons:
The games feels awkward while moving because you can't run like any other FPS, it takes aGood job Blizzard, the games is very smooth, fun and challenging. People complaining that there is no campaign but Blizzard never say there will. The games looks very good on PC, the AI is fun to play against when you start playing the game.
Pros:
A lot of heroes
Nice Graphics
Good Maps

Cons:
The games feels awkward while moving because you can't run like any other FPS, it takes a little time to get used to.… Expand"
68,dilemma,"May 25, 2016",10,"The reviews seem to be mixed for users.

My thoughts are....

Gameplay.

+ Fast, addicting.  Games can last 5-10 minutes and only take a few seconds to hop in one.  At the end of each game you are always begging for more.

+ If you ever played an arcade shooter like Quake, Dirty Bomb, Enemy Territory, and you enjoyed them, well then this game is for you.  It fits in perfectly withThe reviews seem to be mixed for users.

My thoughts are....

Gameplay.

+ Fast, addicting.  Games can last 5-10 minutes and only take a few seconds to hop in one.  At the end of each game you are always begging for more.

+ If you ever played an arcade shooter like Quake, Dirty Bomb, Enemy Territory, and you enjoyed them, well then this game is for you.  It fits in perfectly with those in terms of arcade fast pace fps.

- Although there ""can"" be a high skill cap just like any game there is a limit.  Spells are simple.  Characters like Lucio have a heal and a speed buff.  Outside of timing when to use it, there isn't much challenge and reward into playing the character.  You don't get rewarded for swapping between the speed and heal, or anything of that sort. This follows with all the characters.

Characters

+ There's currently 21 and given how short games are, I was abled and pleased to play them all.  Some of them feel like clones off others games, (Reinhart = Mordakaiser) and others are copies straight from their own franchise (Torbul = Valve TF but uses a Dwarf race as an engineer)

+ All of the characters seem to have a fun addicting style of game play that keeps the game interesting.

Maps

+ There's roughly 13 (??) I've enjoyed most of them and seem to have the best action in smaller more enclosed areas then the larger opposite.

- A lot of maps have HEAVY choke points that when on attack side can feel like a real pain trying to push through 2 bastions and a torbul turret.

- Some maps seem to have dead ends (The Chinese one for example).  Also my friends and I occasionally get lost after a spawn has been moved and the walk is a good 20 seconds from the battle.

Meta

- The current pro scene seems to be playing lot of Reinhart + Mercy setups.  I don't mine Mercy has a main healer but it appear that if you aren't using Reinhart has your #1 tank, you aren't playing correctly.  I hope Blizzard nerfs him or finds away to introduce tanks better.

Performance

+ It's top notched.  The game runs smooth like butter. It feels like one of the most polished games I have played.  Joining lobbies, games, navigating the menu system, is all fluent and quick.  It's a masterpiece by Blizzard.

Overall

Best way to describe my Overwatch experience ...... It's FUN.  If you want to enjoy playing a game, pick it up. It's missing a hardcore competitive edge to it so it'll never bypass games like Counter-Strike but that's not it was designed.… Expand"
69,Chengalang,"May 25, 2016",10,"This is what you get when you combine a MOBA like League of Legends or DOTA and throw in some Halo. Very team based game focusing on objectives while mixing in the intensity of crazy firefights. Focusing on team position and communication is key. This game is a lot of fun and it's still fresh, once Blizzard releases more game modes then the game will just grow."
70,MrRater,"May 25, 2016",7,"A serie with alot of hype, mainly because it is a Blizzard game with their ""Blizzard polish"". This game is fun, but won't have a long longevity for me after spending a decent amount of hours(around 100) playing this game. I will explain it as short as possible for the people who wants quick and short reviews to compare it with each other:

EDIT: It isn't as short as I thought it wouldA serie with alot of hype, mainly because it is a Blizzard game with their ""Blizzard polish"". This game is fun, but won't have a long longevity for me after spending a decent amount of hours(around 100) playing this game. I will explain it as short as possible for the people who wants quick and short reviews to compare it with each other:

EDIT: It isn't as short as I thought it would be, so my appologize.

Positive:
- It's a fun and solid teambased shooter when you're new to this game:
It's a fun and fresh experience, when you're learning each maps and characters. Every character is unique, but also easy to learn/understand. The maps are also well designed enough for each character.

This is subjective and a negative for some gamers: People who wants complex characters won't get what they want. So this could be a negative. For example, Mei is a hero with a tier 4 difficutly, yet she doesn't feel that different in difficulty compared to a tier 1 character like Bastion.

- You can switch characters during game and also able to play as the same heroes as your teammates::
So you and your team can accustom to how your opponents are playing incase you have chosen the wrong hero. Or you can experiment by changing your heroes till you find the synergy to win the game. Or go crazy and have fun with weird hero combinations(even though this may be disrespectfull for your opponent).

- Teamplay is pretty important in the game:
For example, your health won't regenerate, hence you need a healer. However, you don't need a healer if you don't want to play that way, since there are healing items lying around the map with a respawn/cooldown timer. This will slow down your teamplay if everyone is scattered around to find the healing items and heal themself. Each hero has their role(attackers, defenders, supporters and healers).

- Game isn't technically impressive. However, we're gamers and the visual presentation and performance is nice and that's what matters:
It looks like a Pixar movie(not hitting that lvl, but the style is similiar) and the gameplay is fluent. Especially on the console, since it's pretty hard for developers to hit the 60fps on consoles and Overwatch is one of those game hitting the 60fps with a dynamic resolution.

Negatives:
- Short longevity for some gamers:
This doesn't apply to everyone ofcourse. But the amount of content is pretty small for a priced game. This game is only PvP and while the game is fun to play, it's all you will get(with the exception of future contents(but the question is, will that be enough)). All the heroes are unlocked and the maps. The only thing you will get are sprays, skins(some are interesting if I'm honest hehe), taunts, etc. As you may noticed, all the things I've mentioned doesn't add any value to the actual game, beside being aesthetic. All the character will play the same, meaning you won't be able to personalize your character like some other games do. Hence this longevity will be short after knowing how all your heroes plays and how to play in each maps. This is the main reason why I won't give this game a high score/perfect score like a 9 or 10.

- The game isn't complete, since the competitive gamemode will come in the next update:
Meaning, you're buying a game which isn't complete. Similiar towards SFV, but that one is far worse. This may be a trend in the future where publishers releases an incomplete game for the full price(sadly, I also bought this game, meaning I can't say much about this). Also another reason why I won't give this game an 8.

Hence my final verdict being a 7. I hope you understand why I gave this a 7 and this is my personal opinion anyways for the people who disagrees :) 7 is a good game IMO, even though it isn't a 9 or a 10. Hope I helped some people with this review. And if you will buy this game or have bought this and still read this, because of curiosity:

I hope you're enjoying your game and hope we will be teamed up and teamed against in Overwatch :P

PS: Srry for my English.… Expand"
71,TheWaffle,"May 25, 2016",7,"Overwatch: Spam the Game. After putting in several hours of gameplay in the beta and the release, there's no doubt that this game has great potential. It's simple, accessible, and well-polished. It is Enemy Territory polished to a mirror sheen. However, it is very simplistic. The game evokes Enemy Territory's gameplay, but lacks the experience and talent development system of that game. ItOverwatch: Spam the Game. After putting in several hours of gameplay in the beta and the release, there's no doubt that this game has great potential. It's simple, accessible, and well-polished. It is Enemy Territory polished to a mirror sheen. However, it is very simplistic. The game evokes Enemy Territory's gameplay, but lacks the experience and talent development system of that game. It also lacks any kind of inventory or character customization. That would be fine, except the classes are extremely barebones. The fact that most abilities cooldown within 2-4 seconds leads to crazy amounts of spam, and the winning teams almost exclusively include some combination of Mei and Junkrat. Ice wall spam ruins the fun and Junk Rat is easily able to get his ultimate and get 2+ kills every time. It would make sense to work off of the audio cues to try and dodge, but since his bomb-tire has so much health and can be controlled and has a massive blast range, it's hard for all but the most agile heroes to dodge. Roughly 50% of my deaths in game came from that one ultimate, even after I learned the audio cue to spot it.

Allowing multiples of the same hero on the same team, while often touted as a deep strategic choice, only encourages spam. There are enough characters with enough tactical overlap that it would not be detrimental to limit teams to one of each character. Allowing people to change characters mid-match is also a bit goofy, since the matches are only about 10 minutes long, while players are locked into the same class for 20+ minute games of Heroes of the Storm.

I look forward to the game after some balancing changes, specifically: increasing the cooldown on Mei's ice wall and reducing the damage or radius on Junkrat's ultimate.… Expand"
72,brave2000,"May 25, 2016",10,"It's a nice shooter from Blizzard, not to serious, not to cheesy. For me, person who hates military shooters this title suits well. The game is very fast paced and there is always some action going on, which is great."
73,Hooker21,"May 25, 2016",1,"Game just desigh to be f2p.
it look's like robbery then you see only 2 game modes.
And this collection items - mostly boring junk. There's nothing to achive
Game fastly become boring, lack of variety and all maps structure are same.
Dead ends and long corridors everythere."
74,pamesa,"May 25, 2016",10,"This game is awesome i will buy it when i could because i love this game. Some people thinks it is a copy of team fortress two i don´t think so. Definitly, i love this awesome game for all."
75,Jumatron,"May 25, 2016",10,"17 years has passed since Blizzard develops a new IP, and now, they has develop the best FPS game I have ever see. Overwatch is amazingly fast, fun and full of action, with probably the best potential for being the king of e-sports games. Lack of content? No problem, Blizzard is gone give this game more and mpre content, like new characters, maps, the incoming competitive mode and more.17 years has passed since Blizzard develops a new IP, and now, they has develop the best FPS game I have ever see. Overwatch is amazingly fast, fun and full of action, with probably the best potential for being the king of e-sports games. Lack of content? No problem, Blizzard is gone give this game more and mpre content, like new characters, maps, the incoming competitive mode and more. Solo mode? Yes, it has no adventure/co-op/solo mode, but even that doesnt matter, because its a game focused in the online experience. What about universe and characters plot? Blizzard is incredible in this way, the created amazing shorts with the quality of pixar or even more, comics and characters with deep history. This game gave me the faith in FPS games, thanks Blizzard.… Expand"
76,sevenw1nters,"May 25, 2016",10,Overwatch is a class based shooter that does everything right. I won't lie my faith had been waning with Blizzard as of late but in Overwatch you can clearly see a passion that I wasn't sure Blizzard was capable of anymore. 10/10.
77,heisnberg0,"May 25, 2016",3,"I feel like i have been ripped off, getting constant 200~ ms ping no matter what region i choose.
I have 100/40mb internet, and there should be no reason for me to get this kind of ping.

Not after spending $69 for a PURELY multiplayer game. WHERE ARE THE AUSTRALIAN SERVERS?!?!

If i could refund, i would.

game is is highly frustrating due to poorly balanced teams, you will getI feel like i have been ripped off, getting constant 200~ ms ping no matter what region i choose.
I have 100/40mb internet, and there should be no reason for me to get this kind of ping.

Not after spending $69 for a PURELY multiplayer game. WHERE ARE THE AUSTRALIAN SERVERS?!?!

If i could refund, i would.

game is is highly frustrating due to poorly balanced teams, you will get smashed 9/10 times if you play solo.… Expand"
78,KingLich,"May 25, 2016",10,One of the best FPS games I've ever played. And I'm saying this as a die-hard arena-fps fan. The newest Unreal Tournament and this is going to be in a great competition!
79,RayHawkeye,"May 25, 2016",10,Everything in this game is awesome. Every hero feels super unique. The game feels is easy for newcomers but has a high skill ceiling for veterans. The cinematics are also superb and the scenarios beautiful.
80,WBF,"May 25, 2016",10,"Overwatch is a excellently crafted piece of software. The effort put into the refinement of an, at first glance, simple game is something i wish other developers would put into their released betas, too. (i.e. Battlefront). 1080p, constant 60 FPS, quick loading times, intelligent level design, complex characters, good matchmaking, satisfying gun feedback - all necessary components thatOverwatch is a excellently crafted piece of software. The effort put into the refinement of an, at first glance, simple game is something i wish other developers would put into their released betas, too. (i.e. Battlefront). 1080p, constant 60 FPS, quick loading times, intelligent level design, complex characters, good matchmaking, satisfying gun feedback - all necessary components that make a great game. Price politics:
The latest patch for Diablo II was released 2 months ago - 16 years after the game came out. So that kind of dedication and support is the real value you get for your 40 Dollars (PC), despite the fact that the game is already pretty balanced. I started playing  in a time where new maps were free after buying a game, and im glad Blizzard is continuing this tradition. A Black Ops 3 Map pack for 15 bucks each...never mind EA is the opposite of Blizzard. Sorry for bad english im german. Banana… Expand"
81,gsq,"May 25, 2016",5,"blizzcon 2014: ""check out a very early version of our new game overwatch"" --- yeah it's great fun, eager to see where it's going.

24.05.2016: ""we have added 555 cosmetics and some polish, enjoy !""

1 game mode called ""run to a certain spot on the map and do your thing"". 1 hour in and you have seen everything the game has to offer. that's just insane. but i guess we have shiny shortblizzcon 2014: ""check out a very early version of our new game overwatch"" --- yeah it's great fun, eager to see where it's going.

24.05.2016: ""we have added 555 cosmetics and some polish, enjoy !""

1 game mode called ""run to a certain spot on the map and do your thing"". 1 hour in and you have seen everything the game has to offer. that's just insane. but i guess we have shiny short movies and 555 skins. all that WASTED development time *sigh*. but i guess you have to set priorities when it comes to such a huge game like overwatch ...
and we are talking about blizzard here. that's the actual shocking part. they just leisurely cut ranked mode ""to make it fun"" but still release the game as if there's enough content anyway. that would not have happened 10 years ago. and then all those 10s from magazines. who are they trying to fool ?

if this wasn't a blizzard game players would jump in, play for 2 to 3 hours and never touch it again, because there is nothing to touch. if this wasn't a blizzard game magazines would be like ""nice idea ... fun gameplay but 0 content/longevity, wait for it to go f2p"".

i guess hopefully one day even blizzard will get punished for their bold game releases these days ...… Expand"
82,DWBOSS,"May 25, 2016",4,"It's pretty and polished, but the gameplay is **** garbage.  If you're one of those people that doesn't mind dying over and over to attacks you can't counter (aka ultimates, op heroes), then you'll have fun with this game.  Anyone that likes balanced, skill-based gameplay will not."
83,z0mbielol,"May 25, 2016",6,"This game is no where near a 90+ game. I honestly thing Blizzard must have paid off the reviewers.

The game is slow, boring and caters for the casual noobs. The game has no long term playability, its not competitive at all.. the game doesn't even have a scoreboard ffs! (Pretty sure it doesn't even have ranked play yet either, but I tell you now no one will take seriously the game is soThis game is no where near a 90+ game. I honestly thing Blizzard must have paid off the reviewers.

The game is slow, boring and caters for the casual noobs. The game has no long term playability, its not competitive at all.. the game doesn't even have a scoreboard ffs! (Pretty sure it doesn't even have ranked play yet either, but I tell you now no one will take seriously the game is so low skill.)  What FPS doesn't have a scoreboard, as a result games feel boring, bland and you have no reason to get better when you can't compare yourself to other players.

The skill cap is so low you literally can destroy teams camping in a corner playing one handed as Bastion. Skill-less game for the casual market that will be dead in 6-12 months time.

I actually had high hopes for the game coming from a TF2 background, but sadly Overwatch is just a bit of casual fun that gets boring after a few hours. I tell you now the only reason a lot of people are liking at the moment is because it makes noobs feel like they are pro with the pointless plays of the game sh*t that you can get by just pressing one button. Game is a joke tbh.

Its definitely not worth its price tag, its literally looks, feels and plays like a free 2 play game.

This is also coming from a big Blizzard fan.. played WoW for over 5 years. since its beta... that also started to cater for the casuals and literally ruined the game. Looks like they have still not learnt. £££ comes first I guess.… Expand"
84,matinek,"May 25, 2016",9,"Overwatch is a pretty good step up from the already well established arcade FPS games such as TF2. While it doesn't have any weapon unlocks it includes a heft cast of 21 heroes all with a unique role and set of abilities. The balance is pretty good in the main game, and if you're not into a balanced shooter you can hop unto the weekly brawl which uses various modifiers to create a new andOverwatch is a pretty good step up from the already well established arcade FPS games such as TF2. While it doesn't have any weapon unlocks it includes a heft cast of 21 heroes all with a unique role and set of abilities. The balance is pretty good in the main game, and if you're not into a balanced shooter you can hop unto the weekly brawl which uses various modifiers to create a new and entertaining gamemode every week. I've seen a lot of people complain for the lack of maps or gamemodes, and honestly as to this point I have no complaints over the amount of content in this game. Just keep in mind that this is a multiplayer only game and I don't believe that a lack of a story mode is a good enough argument against this game. Nobody complains about the lack of a singleplayer in other competitive shooters and besides, the way the game is designed I don't believe a singleplayer mode could actually be implemented well.

Overall, I'll give Overwatch 9/10. I trust Blizzard will update this game adding new heroes and maps constantly as they've promised, but the ability to purchase loot boxes just leaves a bad taste in my mouth. That said there is no advantage to skins or in-game currency so it is in no way P2W.… Expand"
85,Darkmanatee,"May 25, 2016",10,"In the times of gaming we are in now, a lot of us will agree that perhaps, some games, some developers even, are too afraid to abandon the notion of what they know is right, the fear of their game failing petrifies them. Financially it could be the end of the line. So us, the consumers have begun suffering consistent titles that rinse and repeat year after year.
Afraid to create their ownIn the times of gaming we are in now, a lot of us will agree that perhaps, some games, some developers even, are too afraid to abandon the notion of what they know is right, the fear of their game failing petrifies them. Financially it could be the end of the line. So us, the consumers have begun suffering consistent titles that rinse and repeat year after year.
Afraid to create their own identity.. and This to me, is what Overwatch is not afraid of.
With its own style and its own attitude many hardcore gamers dedicated to military shooters have shown to be somewhat intimidated by Overwatch and its colourful, quirky humour.
But that is not all Overwatch is about:
The effort put into balancing not just on characters but maps too, is outstanding. Everything can be Strong. Everything can be countered

The lack of a single player campaign has bothered many but their is plenty lore out there if you need that sort of thing, you can even check out some overwatch shorts on youtube

Blizzard have put all of their love and attention into the multiplayer and it shines bright

When I first picked up and played Overwatch I gave a sigh of relief, finally something that feels natural again.
Its diverse character roster has something for everyone
If you like sniping, Widowmaker is for you, If you like face paced teleporting madness, then try out Tracer, a fan of DOOM? Why not try Pharah or even Titanfall? Play D.Va
Yes I realise to some that may seems as though I contradict myself, That's not its own personality.
Sure you got me.
Could this just mean you could try something different and at the same time as not really having to leave home? hmm Give it a go and see what you think :) You might just fall in love again like myself and many others :)
This game deserves your attention… Expand"
