,names,dates,scores,reviews
38,SaviourI,"Jun  6, 2016",9,"I'll start by saying this is the most FUN I've had playing a game in many years. It reminds me the days I used to play Super Smash Brothers 64, or the first year I played league of legends. I'm 60+ hours in, and I'm still having an amazing time. I believe i'll still be playing this on into 2017. Here's why:

A lot of people writing these reviews are giving this game poor ratings simplyI'll start by saying this is the most FUN I've had playing a game in many years. It reminds me the days I used to play Super Smash Brothers 64, or the first year I played league of legends. I'm 60+ hours in, and I'm still having an amazing time. I believe i'll still be playing this on into 2017. Here's why:

A lot of people writing these reviews are giving this game poor ratings simply because they want a niche competitive shooter where they don't have to rely on teammates to win, and they can ""main"" any character a pull off a victory. If you're looking for a game like that, then obviously overwatch is not for you. You do need to work with your team to achieve victory, and you'll have to play lots of different characters along the way. This may sound like a bad thing, and it would be if all the characters were not so interesting and fun to play.

The beauty of Overwatch is that it IS still fun even when you are not winning. This may be due to the fact that the game is very new and that I have not played enough matches so that I require myself to win in order to feel the gratification needed to feel like I'm having fun. (as so many people do)

Overwatch was made with the casual gamer in mind, so you can be successful at this game even if you've never played a shooter before. Pick up a support like Mercy, or a defense character like Mei. Both require very little skill and can have a huge impact on a game. For offense, try Reaper, or Soldier 76. Again, both require little skill. This doesn't mean that Overwatch is simply about being easy.

If you're looking for a more challenging experience, you could always try characters like genji and hanzo, both of whom require a great amount time to understand and appreciate, and will never truly be mastered. It is especially rewarding to play these characters since you can feel more accomplished in making a big play with them because you know it requires more skill.

Matches are generally very short if they are one-sided, so if you're being crushed by the enemy team you know it will be a quick game, but if it's a close game they are usually very intense and can last a long time. This ensures you are rarely 'stuck' in a bad game for very long, and spend more time in the 'good' games.

Another thing I love about this game is how little down time there is between matches. I've rarely had to spend more than a minute between matches, and on average I spend about 5-10 seconds between one game ending and the next game loading up for me to pick my hero. This is huge for those who play moba's, (I played both league and heroes of the storm) where down time between games could average about 10 minutes, which got agonizing for me. It's a really nice change of pace.

What about the cost? Is 40 dollars too much for a game like this? I would say no, but I could understand why some would say yes. Many want to keep pushing games being free to play, but it's ridiculous for us to expect no investment on our part when these big companies put in millions of dollars of investment on theirs. Overwatch will continuously be updated for free. Free new characters, maps, and modes. All you have to is drop that initial 40 dollars on it, and you have game that will entertain you for the next year. (at least)

What about microtransactions? How do they affect the game? They don't at all. Microtransactions are only for buying cosmetic items. You have no reason to spend any more money on this game unless you simply gotta have something cosmetic that makes your favorite character even cooler.

There are some negatives to this game:

There is pretty much no story in game, since there is no single player campaign or co-op mode exploring characters background. For some people this may be a deal breaker, but who's to say that such will not exist in future patches.

There are only 2 game modes right now. Another thing that could be fixed in the future.

Summary: Overwatch can be enjoyed by anyone. Casual gamers will love how easy it is to get into and have fun. Hardcore gamers will love the challenge certain characters bring, and the reward of playing them well. (I respect anyone who can play hanzo and genji well) It's a game that's only gonna get better with time, as new characters, maps, and modes are promised for free. As far as arena based shooters are concerned, Overwatch can't be beat.

Pro's:
+ Lots of different characters to play of all different skill levels
+ Gorgeous graphics, sound, and atmosphere
+ Very little downtime between matches
+ Once you've both the game you don't need to spend any more money
+ Free updates planned for the future ensures game will be fun for a long time at no cost

Cons:
- No story in game, only multiplayer (no single player campaign, co-op mode, or anything of that nature)
- Only 2 game modes (Payload, point capture)

Hope this helped.… Expand"
39,Xenobeagle,"Jun  6, 2016",5,"So I watched the trailers and the character videos, which initially had me saying ""Oh my god this is Pixar the shooter, amazing! I went into this game excited by the style and variety of heroes. I was not left completely disappointing as the animation of the characters is stunning, and at times the game can be pretty fun.

The unfortunate thing about this game is it feels terriblySo I watched the trailers and the character videos, which initially had me saying ""Oh my god this is Pixar the shooter, amazing! I went into this game excited by the style and variety of heroes. I was not left completely disappointing as the animation of the characters is stunning, and at times the game can be pretty fun.

The unfortunate thing about this game is it feels terribly unfinished for a 40-60 dollar game. There are so few maps, like 3 game-types, and although there are 20+ heroes, there really isn't any way to customize their play-styles.

The game is a full price game with the most disgusting F2P micro-transaction system I've seen in a game (crates drop when you level up, no other way to receive in game currency or crates even though you already spent full price on it).

Another issue is characters are just terribly unbalanced. I play D'Va personally and find myself switching to junkrat and demolishing (literally) the opposing team considerably, and this is due to a terrible lack of damage, and very little thought to her ultra (with that being said her E attack can be pretty useful when timed correctly). Character like MCree will just need to see your team and instantly gun them all down from any distance thanks to his ultra, and Hanzo's insanely cheap through the wall arrow shot is sure to hit a few people as well. D'Va's ultra is composed of a big shiny mecha catching anybodies field of vision, giving five+ seconds before blowing up, and giving everybody plenty of time to find cover.

The rubber-banding issues are insane, and I've had blizzards servers crap out on me a total of 3 times so far. If your looking for a good hero shooter with a decent f2p model, look no further than Dirty Bomb. At least Loot Cases drop after matches, heroes while not perfectly balanced are far more balanced than Overwatch, and the shooting mechanics don't feel like a tacked on afterthought.

I really wanted to love overwatch, but instead I'm left dissapointed at a Beautiful, yet overprice, overhyped, and under-balanced product. Had this been free to play or even maybe 15$ or less, maybe I'd not feel quite as strongly as I do, but until Blizzard gets it together I really have nothing better to say for them.

TLDR: If you love Moba's but wish they played more like a shooter then Overwatch might be for you, if you want a great hero shooter however don't make the same mistake I did and avoid this one like the bubonic plague, and hop on Dirty Bomb.… Expand"
40,parkmincheol,"Jun  6, 2016",10,"40$ to get matched up with retards. 2 game modes, less than 10 maps. Less content than Battlefront. 1 point because it doesn't crash that much. Waste."
41,mrparker502,"Jun  5, 2016",10,"Your opinion of Overwatch will likely hinge on how much you value each of the two pillars of game design:  content and playing experience.  Overwatch has theadbare content, it's true.  It is JUST online multiplayer, 12 maps, 3 modes.  The next part of my review might confuse a few people . . . . THAT'S PERFECTLY FINE FOR THIS GAME.  Overwatch is designed ground up to be a fast paced,Your opinion of Overwatch will likely hinge on how much you value each of the two pillars of game design:  content and playing experience.  Overwatch has theadbare content, it's true.  It is JUST online multiplayer, 12 maps, 3 modes.  The next part of my review might confuse a few people . . . . THAT'S PERFECTLY FINE FOR THIS GAME.  Overwatch is designed ground up to be a fast paced, hyper-action, competitive FPS game.  This design choice requires meticulous balance and well designed heros, each with strategic depth relative to other heroes, maps and game modes.  Blizzard succeeded in every category here.   Overwatch is the single best multiplayer FPS I've ever played, even better than Counter Strike.  It's polish is unmantched and the game to game experience leaves you wanting more.… Expand"
42,Nowayder,"Jun  5, 2016",0,"I can't believe blizzard do this to us. This game is something we see in TF2 before, and now are a lot of games like this but Blizzard sell us at 40$. I regret of buying this."
43,zandaa29,"Jun  5, 2016",4,Honestly the game was very fun maps and characters feel unique. But if ur like me and have zero friends to play with do not bother getting the game unless you love losing to OP characters and worst matchmaking. Game should have stay F2P. They need to balance this game OP characters quick.  Hanzos BS arrow hitbox/ damage angers me every time I get killed but wait here's the best part theyHonestly the game was very fun maps and characters feel unique. But if ur like me and have zero friends to play with do not bother getting the game unless you love losing to OP characters and worst matchmaking. Game should have stay F2P. They need to balance this game OP characters quick.  Hanzos BS arrow hitbox/ damage angers me every time I get killed but wait here's the best part they don't even need to aim to one-shot u. save yourself the hassle and rage and 40$ better game out there… Expand
44,Demonicstab,"Jun  5, 2016",0,"Well.
A Blizzard game, without camping.
Oh, wait, if you really want to check the true story about Overwatch, go to Youtube, It's free.
A really big disappointment."
45,lilkillpappy,"Jun  5, 2016",0,"not worth playing. All the this hype and it isn't better than some free to play games. The same game mechanics that a hundred other games have already done. A bunch of different characters, but they aren't very interesting in themselves. I guess this could be a good game for little kids."
46,Darius_84,"Jun  5, 2016",0,"Great disappointment.
I got the Collector's for 130$ and it was probably the worst Collector's I got. The game is nice, but it lacks everything would make a good fps... good. No innovation, no ranking system, and as usual it is plagued with Blizzard's shi*ty matchmaking system.
It's also plagued with a lot ot cheater already, tons of Aimbot primarly, and surprisingly, a huge amount ofGreat disappointment.
I got the Collector's for 130$ and it was probably the worst Collector's I got. The game is nice, but it lacks everything would make a good fps... good. No innovation, no ranking system, and as usual it is plagued with Blizzard's shi*ty matchmaking system.
It's also plagued with a lot ot cheater already, tons of Aimbot primarly, and surprisingly, a huge amount of trolls in its playerbase, considering its cost (40$ for the cheapest version).
I cannot understand how this crap got a 92 as metascore... except for some HUGE bribe from Blizzard (well most of the SH now does it so...).
It could be a good option if it would cost roughly ~10$ top, but as it is now stay away from this game… Expand"
47,PlaysGames,"Jun  5, 2016",6,"Over all Overwatch is a very pretty and mechanically decent multiplayer shooter. The biggest reason it gets such a  low score for me is the poor hit registration. After playing for a few days I've noticed I die pretty frequently just after moving behind a wall or just after dashing out of the way. The kill cam doesn't show me moving at all, even at very low (>20ms) ping. It feels likeOver all Overwatch is a very pretty and mechanically decent multiplayer shooter. The biggest reason it gets such a  low score for me is the poor hit registration. After playing for a few days I've noticed I die pretty frequently just after moving behind a wall or just after dashing out of the way. The kill cam doesn't show me moving at all, even at very low (>20ms) ping. It feels like Overwatch uses a ""favor the shooter"" approach to discrepancies in hit registration. Making twitch reactions or last second clutch plays impossible.

I've also had issues with people leaving my games, or being put into games as they end. Someone leaving basically gauntness victory for the other team, and joining a game where a team was one player down for a few minutes is no fun either. There do't seem to be any penalties for leaving, and as far as I can tell its actually encouraged in some places. If a friend invites you to play while you are in a game, a message comes up on your screen inviting you. If you accept you abandon the current game and join a lobby with your friend, screwing over your teammates from that match as they are now down a player.

Other than that, the game modes and maps aren't super special but it is still a pretty fun game to hop into every now and then and blow off some steam. I would not recommend taking the game to seriously or trying to play competitively as there are too many things out of your control that effect the outcome of the game. (Poor hit detection, a couple unbalanced heroes, people joining and leaving games, lack of information about team, etc.)… Expand"
48,tensa2341,"Jun  5, 2016",8,"This by means is not a perfect game and the value in its state is a bit overly expensive but as you reach the core of the main game itself, the gameplay, characters, and production value that was put into it; the game shines in a new identity for itself. In full honesty, I'd say wait for a sales drop, like 30-40 dollars to make this pruchase, otherwise though it's a great game."
49,winj3r,"Jun  5, 2016",5,"Pros:
Great desing for caracters and levels
Team based gameplay
Well optimized

Cons:
Average graphics
Very limited gunplay
Simplistic gameplay
Only one gun per caracter
Few maps and content"
50,AcidRivix,"Jun  5, 2016",5,"The game is fun, I will give blizzard that. but at 40 dollars and 60 dollars for the origin edition, this is a complete rip off. Not only that, to play online is extremely taxing on your internet connection. You need to have a high end Wi-Fi connection to be able to enjoy this rip off of a game."
51,tekki,"Jun  5, 2016",7,"Overwatch is an ok game, good to play casually for some fun. At this point in time it suffers from severe lack of content which might put some off. The biggest problem it has however is the gameplay which will divide the masses, overwatch puts team first before individual skill, you cant carry your team likewise the emphasis is on team ""abilities"" synergy.

an example : a well defendedOverwatch is an ok game, good to play casually for some fun. At this point in time it suffers from severe lack of content which might put some off. The biggest problem it has however is the gameplay which will divide the masses, overwatch puts team first before individual skill, you cant carry your team likewise the emphasis is on team ""abilities"" synergy.

an example : a well defended point may drop immediately if the other team has the right combo to counter your teams skills and abilities. this is very different from other FPS where a lone ranger can hold point, or if one team is too dominant in skill, the other team will fail.

what happens is, if you are caught with a lesser team, no matter what you do will fail.

another probrlem is their servers, blizzard has SEA and USA servers linked, this is a huge problem cause suddenly you may find yourself playing on the other side of the world with 200+ ping.

As it stands id recommend this game for TF2 fans and die hard lovers of Blizzard, but will caution anyone who wants to get into it.… Expand"
52,Rade8888888888,"Jun  5, 2016",0,Tottaly not worth the 40$. I would be able to put up with it if it didn't have day 1 microtransactions . It would make a great f2p game but this is just a hot mess after 10h of gameplay.
53,Free1oader,"Jun  4, 2016",8,"Think a typical beat-em-up roster thrown into an FPS and you have overwatch. Loads of totally different characaters tonsuit each playstyle. Fun, aesthetically pleasing and addictive. Fairly standard from Blizzard. Let down by one or two characters being unbalanced and limited map and game-types."
54,PandaMasterPlum,"Jun  4, 2016",9,"Overwatch is an absolutely amazing shooter that rivals Halo, Battlefield, and Call of Duty in new and exciting ways. For those wondering because many reviews do not know what they're talking about, there are 21 characters, 12 maps (not including Practice Range), and 4 modes (including a hybrid mode. The lack of modes does look intimidating, but the team based gameplay makes each encounterOverwatch is an absolutely amazing shooter that rivals Halo, Battlefield, and Call of Duty in new and exciting ways. For those wondering because many reviews do not know what they're talking about, there are 21 characters, 12 maps (not including Practice Range), and 4 modes (including a hybrid mode. The lack of modes does look intimidating, but the team based gameplay makes each encounter completely different from the last. As for the maps, each invites characters of multiple playstyles to have at it, tackling each differently. Finally, the characters are no more alike than my shoe and Donald Trump, each unique and exciting in their own way. I have not once been bored of the game and have played hundreds of matches. Also unlike some games (*cough* BO3 *cough*) loot boxes only contain cosmetics and items that do not change stats, making microtransactions for them completely harmless. Plus more maps and characters are on the way as free DLC, so I eagerly await them, as should you.… Expand"
55,theirrelephants,"Jun  4, 2016",5,"The controls are solid, the graphics are pretty, the lore is embarrassing.

Overall, Overwatch is exactly what it tries to be - an average class based shooter.

Unfortunately, that's ALL it is.  There is nothing special here.  If you're looking for a few hours of mindless point and click fun, than look no further.  If you're looking for something spectacular, look elsewhere."
56,Chadbrochill,"Jun  4, 2016",6,"The game is pretty, well-balanced, and has variety.  However, this game has the lowest skill-cap I've ever seen in an FPS.  Auto-aim abilities, slow average run speed ,movement options being restricted to cooldowns, aoe stuns, and a 20hz tick rate means that your aim and dodging ability never really get tested in a meaningful way.  This leaves matches to be mostly decided byThe game is pretty, well-balanced, and has variety.  However, this game has the lowest skill-cap I've ever seen in an FPS.  Auto-aim abilities, slow average run speed ,movement options being restricted to cooldowns, aoe stuns, and a 20hz tick rate means that your aim and dodging ability never really get tested in a meaningful way.  This leaves matches to be mostly decided by decision-making and roster choices rather than talent.  As a result, don't be surprised if you feel you've almost mastered a character in under an hour.

It's easy to get into, but anyone who grew up on faster paced shooters will likely find this game boring after a few weeks.… Expand"
57,K7avenged,"Jun  4, 2016",6,"As is expected from Blizzard, this game has gotten its fair share of polish, and it shows. Its stable, the art design is great, the audio is on point, and the characters are all fun to play as. So where could you go wrong?

Solo play. That is, playing the game without a group. See, this is a game where teamwork reigns supreme. If you can't work as a team, your side will lose, horribly.As is expected from Blizzard, this game has gotten its fair share of polish, and it shows. Its stable, the art design is great, the audio is on point, and the characters are all fun to play as. So where could you go wrong?

Solo play. That is, playing the game without a group. See, this is a game where teamwork reigns supreme. If you can't work as a team, your side will lose, horribly. Like, embarrassingly bad. So when you join a game where your team refuses to work together (whether through character roles or just playing together) not only will you lose, but you won't even have fun. You will start to dread playing solo.

And then you play as a pre-made group with communication and all of a sudden, this is an awesome game! You're having fun, you're winning and losing games, and before you know it, 4 hours have passed and you're wondering where the time went.

But like anything, you'll remember the negatives more than the positives. I can't recommend this game to people who don't have a dedicated group already. Solo matchmaking is a gamble you'll more often lose, and winning doesn't even feel that rewarding anyways. Its stomp or be stomped, out of 194 matches, i've had 2 that I would consider anything nearing ""a close game"". Plus, an event in which no one could have possibly saw comming some characters are in need of a bit of balancing. Who would have guessed?

I give it a 6. The good games are fun, let there be no doubt. Playing as a team, against other teams, is fun and rewarding, but playing solo is such an infuriating experience. I imagine some people will quit just from that alone, and I wouldn't blame them. Good teams are rare, but the bad teams make you regret buying the game in the first place.… Expand"
58,iulixmax,"Jun  4, 2016",2,it is a good game to play with friends bat ti sud be free to play because after a wild the player base it well be 0 and well by dead :(:(!!!!!!! the same like titanfall and Evolve and u bay a game and u have microtrans is stupid !!!!!﻿
59,daniel_albo91x,"Jun  4, 2016",0,"I played the demo and the original game. I must say that has little content , but the demo looked somewhat promising ... testing the final game I realized , it's a scam , does not bring almost nothing , playing the same modes becomes boring, never before a game I was bored so fast, the last was Evolve ... although I must say that to play a few games occasionally is fine , you can have fun,I played the demo and the original game. I must say that has little content , but the demo looked somewhat promising ... testing the final game I realized , it's a scam , does not bring almost nothing , playing the same modes becomes boring, never before a game I was bored so fast, the last was Evolve ... although I must say that to play a few games occasionally is fine , you can have fun, but with this I think ... that there is equal and free games that offer the same or even more fun by playing them occasionally . I do not understand even as he got so good grades. Maybe, by the publicity so people had to spend money on this ...… Expand"
60,Faller,"Jun  4, 2016",8,"Its a great team based fps, in the same vain as Team Fortress 2. The individual heroes that are well crafted, interesting, and fun. The only down side of the game as on release is the lack of some content. There are only three game play modes and about thirteen different maps. Their is promise from Blizzard for a ranked mode, more maps, and heroes to look foreword to in the future."
61,Garfie1d,"Jun  4, 2016",0,"Blizzard removed the support of 21:9 monitors with its latest patch. Seriously, Blizzard?

That was exactly the reason why I bought such a monitor: I just love those big black strips on the right an left side.

Uninstalled. Wasn't too interesting anyway."
62,Kornyous,"Jun  4, 2016",4,"Overwatch without any doubt has many aspects that makes it a great game. It has great graphics, smooth gameplay and excellent quality of music and sounds. However, I am bound to mention that many aspects of the game are lacking in respect to the price of the game.

As many other reviewers have said, this is a multiplayer-only game. The big issue and the elephant in the room is theOverwatch without any doubt has many aspects that makes it a great game. It has great graphics, smooth gameplay and excellent quality of music and sounds. However, I am bound to mention that many aspects of the game are lacking in respect to the price of the game.

As many other reviewers have said, this is a multiplayer-only game. The big issue and the elephant in the room is the pricing of the game. I really do not feel I received in fun the $40 I invested in the game; further, Blizzard disrespectfully decided not to refund the purchase even though I bought the game a day before.

Despite the graphics, sound, and game-play, Overwatch is a lacking game in matters of:
-Story: (giving a short background for every character in a Multiplayer-only game is as useful as waiting for a shoe to sing).

-Matchmaking: I understand this feature will be added in the near future, but the fact is that this aspect should have been done before the game was made public.

-Campaign: This would give light to the story behind each character, and I hope they bring it in the future (for free)

In short, Overwatch is a BETA game released to the public as a whole game for $40 or more. For the playable contents of the game it deserves an 8.0. However, since half of the game is non existent, I will give it a 4.0. The fair price for this game is not $40-$60. It should be $20-30.… Expand"
63,Sirik_Matak,"Jun  4, 2016",0,"What a sad joke this empty shell of a game is.

But, holy **** it's like the most popular thing right now, there're even ads for it all around my city.

This steaming pile of stolen, recycled mechanics from all over the place (moba design butchered EVEN FURTHER from HOTS, TF2's map design and modes, but lazy and worse, etc.) with virtually NO content whatsoever (FOUR MAPS and 4 BUT ONEWhat a sad joke this empty shell of a game is.

But, holy **** it's like the most popular thing right now, there're even ads for it all around my city.

This steaming pile of stolen, recycled mechanics from all over the place (moba design butchered EVEN FURTHER from HOTS, TF2's map design and modes, but lazy and worse, etc.) with virtually NO content whatsoever (FOUR MAPS and 4 BUT ONE MODE) with r/p/s character ""balance"" where you can **** pick mirrors, with laughable 20 tickets servers and the fastest established cancerous, toxic community of autistic spergs who will ridicule and offend everyone who even DARE to state they won't buy this game. Come on, this game isn't even out for a month yet! There's no content to even talk about. Yet, at my job (QA company) I keep hearing them spergs (not all employees, fortunately) talking about how competetive this empty game box is, how high sky ceiling it has (what?). My ears bleed constantly.
Skill ceiling ends at the skill floor in this game. There's no skill to talk about in R/P/S moba design on designless maps with obvious checkpoints and characters with ultimate actions that quarantee you at least few kills with no effort whatsoever. No matter how good you could be in BF, no matter how good you could be in UT, Tribes or Planetside. You will own scrubs and scrubs will own you, because there's no skill development at all to practice. The only ""skill gap"" is caused by solo queue team being matched with full premade teams that win by default just thanks to the voice com.
And there's the price tag. This is simply a God damned joke. Every other company would get murdered for such behaviour. But not Blizzard, which turns out to be the new Antichrist of gaming, beating Valve. Holy crap, what times to be alive, where Ubi and EA are more competent and customer friendly than recent ""saviours of PC gaming"".
Even Bethesda's Fallout 4 and ID's WOOD are quality products compared to Blizzard's garbage shovelware.… Expand"
64,DwaneDibbley,"Jun  4, 2016",0,"This game is **** in so many ways, theres no way any half decent critic give it 10/10.
Its presented as shoter game, but shoting is almost meaningless for most classes. It goes all down to skill usage and cheap unavoidable deaths, be it by retarded combos like mccrees flash+m2 instadeaths, or ""press Q to wipe half of enemy team"".
Poor content for 40€ game with terribly designed maps fullThis game is **** in so many ways, theres no way any half decent critic give it 10/10.
Its presented as shoter game, but shoting is almost meaningless for most classes. It goes all down to skill usage and cheap unavoidable deaths, be it by retarded combos like mccrees flash+m2 instadeaths, or ""press Q to wipe half of enemy team"".
Poor content for 40€ game with terribly designed maps full of small chokepoints. Terrible 20tick servers (thats sooooo last-century in FPS genre).
Plenty of heroes? Well, half of them are very situational, while few are pretty universal on every map. As theres this stupid rock-paper-scissor mechanism (and some scissors are so sharp to cut even mountains), u cant even play what u want as u have to counterpick, making high hero counts meaningless.
Its team-based game. Its soooo hardcore in this, that if u dont have 5 friends playing with you all time, its just **** game as u gona most likely face pug vs premade.
All in all, if ur interested in shoter game, this is not for you.… Expand"
65,Spookyer,"Jun  4, 2016",5,"Underwhelming for the price. I have put almost 3,000 hours into TF2, I love that game. During beta I really liked overwatch but I feel the community is just giving it a straight pass because it's a Blizzard game. The game has some deep running flaws people refuse to admit to. They are choosing to be blind to it.

I really want to like this game, but in its current state? No, not at all.Underwhelming for the price. I have put almost 3,000 hours into TF2, I love that game. During beta I really liked overwatch but I feel the community is just giving it a straight pass because it's a Blizzard game. The game has some deep running flaws people refuse to admit to. They are choosing to be blind to it.

I really want to like this game, but in its current state? No, not at all.

+20 tick servers are primitive.

+Some heroes have such low skill ceilings.
- This can be good for attracting a casual audience, but since this is supposed to be such a 'competitive game' - even having tournaments arranged before release it seems somewhat wrong.

+ There is nothing more to the characters than is intended by Blizzard.
- No forms of complex movement, something that really makes or breaks a game for me.

+ Ultimate's require no skill to use.
- How effective an ult is is based completely on timing and luck. There is no SKILL in lucky timing.

+ Some classes have weapons which literally require you to aim within 75 degrees of an enemy to hit them. It's a little ridiculous for a ""Skilled"" FPS.… Expand"
66,Casualplayer,"Jun  4, 2016",6,"This game is The competitive game of the moment and it will be for a while.

Perfectly polished, easy to play and evolve in gameplay as you go along with the matches.
I prefer robust single player campaigns but this multiplayer game really got me.

If it had a focused-story single player campaign with the in-game characters, overwatch would be a 10/10 game. And blizzard knows how toThis game is The competitive game of the moment and it will be for a while.

Perfectly polished, easy to play and evolve in gameplay as you go along with the matches.
I prefer robust single player campaigns but this multiplayer game really got me.

If it had a focused-story single player campaign with the in-game characters, overwatch would be a 10/10 game. And blizzard knows how to go big in campaigns.… Expand"
67,GrandScale,"Jun  4, 2016",8,"This game is pure fun! There are some minor balancing issues with the 21 characters, some of them seem overpowered, but most of the time the game is really well balanced.

I'm soloing this game since launch and don't have any issues with it. Been playing for 11 hours so far (according to the game stat). I'm pretty sure it's more fun playing with friends, but for people who don't haveThis game is pure fun! There are some minor balancing issues with the 21 characters, some of them seem overpowered, but most of the time the game is really well balanced.

I'm soloing this game since launch and don't have any issues with it. Been playing for 11 hours so far (according to the game stat). I'm pretty sure it's more fun playing with friends, but for people who don't have that reference to compare with, it's safe to say that it's a fun game for them as well.

The characters feel very different from each other and trying out different ones is one of the fun part in this game.

Teamplay is key - you need to contribute to the objective. Kill count doesn't matter at all. In fact, a match is won when the objective is completed, or the timer runs out, not when certain kill count has reached.

The playability is top notch. It feels tight and responsive, nothing to **** about.

But having such little content (4 game modes) I have my concerns whether this game will entertain me in the long run. I don't know. But so far I'm having a blast and I've only tried out 6 out of 21 characters so far.… Expand"
68,FranJmnz,"Jun  4, 2016",9,"Alright, first of all...this game is amazing. It is in my opinion the most addictive and fun game of 2016 (so far)
Everything about it is absolutely beautiful. The maps, the characters, the overall art style, the fluid game play...
This game screams quality.
But... the lack of content is not to be ignored. There are (as of June 4th) 12 maps, 4 game modes, no campaign nor interestingAlright, first of all...this game is amazing. It is in my opinion the most addictive and fun game of 2016 (so far)
Everything about it is absolutely beautiful. The maps, the characters, the overall art style, the fluid game play...
This game screams quality.
But... the lack of content is not to be ignored. There are (as of June 4th) 12 maps, 4 game modes, no campaign nor interesting single player experience and 21 heroes.
I have to admit this turned me off a bit and almost convinced me to pass on this game. But i had waited for this game for over two years so i wasn't gonna do that.
The funny thing is that i don't even regret it.
This game is just wonderful. It's fun, pretty good looking and just plainly addictive.
With the future updates including game modes, Heroes and Maps, i can easily say i'll be hooked on to this game for a while.
At it's current 40 dollar price tag on Battle.Net i can recommend this game to anyone interested in it, don't let the lack of content be a turnoff.… Expand"
69,Chomag7,"Jun  4, 2016",6,"First of all, the game is overpriced. There is nothing to justify the 40$ price for a game with such low content when other very similar games are f2p and they also have more content than Overwatch.

There is a 20 tick rate, that means the servers are crap and you're going to be shot behind a wall because the server is too slow to register that you moved.

There is no solo queue. YouFirst of all, the game is overpriced. There is nothing to justify the 40$ price for a game with such low content when other very similar games are f2p and they also have more content than Overwatch.

There is a 20 tick rate, that means the servers are crap and you're going to be shot behind a wall because the server is too slow to register that you moved.

There is no solo queue. You will be put up against premades plenty of times, and you will get rekt over and over.

There is no match making. Your mixed team may be put against other teams with more pros in them, meaning you will get rekt. And if you're a pro, you may be put in noob groups and you will lose because your team members suck.

Some heroes are extremely annoying to play against. Especially when the more mobile heroes also make plenty use of ""bunny hopping"" making it impossible for you to hit them.

There is no single player experience, nor group PVE such as in Battleborn.

The game is not for casuals. This game is only fun when you play it with friends or in a premade. If you're mainly a solo player, stay away from it, you won't have fun unless you really don't mind dying a lot and often without even knowing what happened.… Expand"
70,Revannur,"Jun  3, 2016",2,"Маркетинговая пустышка от близов!
Мало Героев .
Мало карт.
нет прокачки .
однообразность.
надоест за пару дней."
71,OrionHamake,"Jun  3, 2016",10,"Joguei o beta do jogo é posso dizer que é um game muito divertido. Apesar dos poucos modos do jogo, dificilmente enjoa devido a grande quantidade de personagens únicos com habilidades únicas que fazem com que as partidas se tornem bastante diversificadas. É meio sem sentido ficar martelando o jogo por ter poucos modos, pois independente da quantidade de modos que o game tenha, quem jogaJoguei o beta do jogo é posso dizer que é um game muito divertido. Apesar dos poucos modos do jogo, dificilmente enjoa devido a grande quantidade de personagens únicos com habilidades únicas que fazem com que as partidas se tornem bastante diversificadas. É meio sem sentido ficar martelando o jogo por ter poucos modos, pois independente da quantidade de modos que o game tenha, quem joga vai querer fazer oq se faz em todo fps, que é matar os inimigos que aparecem na frente . Nao tem como ir muito além disso. Dominar o seu personagem e se tornar um master killer com ele  exige bastante tempo, e talvez seja por isso que demora bastante para se enjoar do jogo.  A produtora também já afirmou muitas coisas serão lançadas com decorrer do tempo.… Expand"
