,names,dates,scores,reviews
74,OOoooX,"Jun 26, 2021",0,"Don't waste your money, the game's dead.

I recently reinstalled OW after a ~2-year ""break"" (honestly no idea why), played it for 2 days, then uninstalled. Here's a postmortem of that gruesome experience:

-queue times are still off the charts
-still no map vote
-still no surrender vote
-still can't mute the idiotic announcer
-still no hero ban phase, which means toxic unbalancedDon't waste your money, the game's dead.

I recently reinstalled OW after a ~2-year ""break"" (honestly no idea why), played it for 2 days, then uninstalled. Here's a postmortem of that gruesome experience:

-queue times are still off the charts
-still no map vote
-still no surrender vote
-still can't mute the idiotic announcer
-still no hero ban phase, which means toxic unbalanced heroes are still terrorizing the game, forcing the same mind-numbingly unfun comps and strats every_single_effing_match
-solo and group queues are still combined (and it won't ever change because there just aren't enough players left to support this much-needed split any more), how bad that is can only be fully understood by those who experienced it
-it's still just a shield-shooting simulator
-looking at the patch notes, it seems that development has completely stopped, pretty much the only new stuff in the game compared to two years ago are new hero skins (whose sole purpose is to drive lootbox sales), one poorly designed hero, and some seemingly random balance changes that didn't do squat; the game literally plays the exact same as it did when I quit, i.e. it's just plain awful

RUN!!!… Expand"
75,EricNeo,"Jun 23, 2021",0,"Was a good game when it come out but Blizzard let the toxic players, bullying, and locked special event items get out of control. Everyone I used to play with stopped playing because of the bullying and toxicity. You picked a hero that you're good at but someone else didn't like you're the problem. Non stop verbal abuse the entire match and the next match.

You eventually reach a pointWas a good game when it come out but Blizzard let the toxic players, bullying, and locked special event items get out of control. Everyone I used to play with stopped playing because of the bullying and toxicity. You picked a hero that you're good at but someone else didn't like you're the problem. Non stop verbal abuse the entire match and the next match.

You eventually reach a point were you feel worse after playing the game and that's why most people stopped playing.… Expand"
76,BillHolmstead,"Jun 18, 2021",1,"Un jeu super à l'origine mais injouable désormais. Que vous soyez vétéran de la première heure ou nouveau joueur ne jouez pas. La communauté est en roue libre: insultes, racisme, smurfs, trolls et aucune réelle sanction. Chaque mode de jeu vous expose à une communauté exclusivement toxique. Les joueurs semblent jouer leur vie à chaque instant et se comportent comme des enfants capricieuxUn jeu super à l'origine mais injouable désormais. Que vous soyez vétéran de la première heure ou nouveau joueur ne jouez pas. La communauté est en roue libre: insultes, racisme, smurfs, trolls et aucune réelle sanction. Chaque mode de jeu vous expose à une communauté exclusivement toxique. Les joueurs semblent jouer leur vie à chaque instant et se comportent comme des enfants capricieux et mal élevés dans chaque partie. Dommage quand on sait quel plaisir c'était au début...… Expand"
77,TaintedFates,"Jun 18, 2021",0,"besides graphical component game is complete waste

no balance
terrible matchmaking
smurfs everywhere
cheese skills, ultimates everywhere
one-shots

not worth playing at all. only good thing about the game is porn."
78,PotentPoppers,"Jun 10, 2021",6,"This review contains spoilers, click expand to view.
        
If you enjoy team based shooters and don't take them too seriously, this game can be blast with friends.  That being said if you prefer to play alone and/or are looking to take shooters more seriously, this game will constantly work against you. You have been warned. It is a visually appealing, fluently animated, versatile video game that is hindered by a matchmaker that is constantly aiming to provide terrible players with forced wins by placing them purposefully with experienced players in a vain attempt to balance the odds 50/50. In a game where one player can cost your entire team the match, Consistently having a solid group to play with is highly recommended for an enjoyable experience.… Expand"
79,ekdegs,"Jun  8, 2021",0,i download this game once a month just to get mad at some broken character or a bug that causes me to lose the game and delete it after one day of playing. the devs don’t give two flying **** about this game because they buff characters until they are broken and then they nerf the rest so if you like a character chances are you can’t play them and expect to win. this game is such a piecei download this game once a month just to get mad at some broken character or a bug that causes me to lose the game and delete it after one day of playing. the devs don’t give two flying **** about this game because they buff characters until they are broken and then they nerf the rest so if you like a character chances are you can’t play them and expect to win. this game is such a piece of **** i can’t believe blizzard is okay with this game. holy **** it is so **** bad.… Expand
80,kluader,"Jun  8, 2021",10,"This game is a blast. Very polished, lots of heroes for every taste, many game modes to play and I never get bored."
81,Obstinal,"Jun  3, 2021",5,Game used to be fun. Now it's filled with cheaters and bugs. I miss old overwatch. Blizzard please fix this game.
82,omglioromg,"Jun  2, 2021",0,"Great game visualy but not much beyond graphics, gameplay boring since its all based on chaos, point and click while fly all over the place, even with teamwork, its all chaos based. Unbalanced ultimates, unbalanced abilities, unbalanced roles.
Knowing all game progress is ""how many lootboxes you got"" and all lootboxes are paid for real money, I cannot recommand this game, you are betterGreat game visualy but not much beyond graphics, gameplay boring since its all based on chaos, point and click while fly all over the place, even with teamwork, its all chaos based. Unbalanced ultimates, unbalanced abilities, unbalanced roles.
Knowing all game progress is ""how many lootboxes you got"" and all lootboxes are paid for real money, I cannot recommand this game, you are better off playing pretty much 99.99% of other shooter games since they do not try to manipulate you into buying casino machine cosmetics.
0/10. Blizzard created a minimal game, while doing many bad things such as banning people for supporting human rights, falsely advertizing warcraft 3 reforged as having new cinematics, ignoring fans when it comes to diablo not being played only on phone and many many other terrible things which is insulting againts their fanbase. So yes, even if you ignore that the game was created by Blizzzard, it is still zero out of ten due to the nature of casino as the only progress you can have in the game. And you are way better off buying games from other companies that respect you, since most games nowdays are made as first person shooter, you have many options to choose from, and many better companies to go with.… Expand"
83,FabioLopes,"May 30, 2021",0,"Desbalanceamento constante entre os heróis, mapa de Paris ridiculamente chato, rankeamento pífio, um monte de habilidades de stun e um monte de jogadores que vivem quitando das partidas."
84,MrPajamas,"May 27, 2021",6,"Overwatch is one of the games that just didn't interest me at all, but not at all. I've said from the start that this review is subjective and the game itself isn't bad at all, but for me it's nothing more than an above average FPS affair in the form of LOL. The game has several champions to choose from and there are also several maps, which is nice that unlike LOL you don't play the sameOverwatch is one of the games that just didn't interest me at all, but not at all. I've said from the start that this review is subjective and the game itself isn't bad at all, but for me it's nothing more than an above average FPS affair in the form of LOL. The game has several champions to choose from and there are also several maps, which is nice that unlike LOL you don't play the same one over and over again. However, I just don't like the game graphically. This is purely a subjective thing. I'm not some fan of realistic graphics, and I love the Borderlands style for example, but Overwatch just didn't do it for me at all. The whole game ultimately feels to me like some sort of F2P title, not to mention the fact that it's not and you have to pay for the game. On top of all this, expect to see more of the developers trying to scrounge money out of you in the form of various skins. The matches are fine, but nothing that makes me want to shell out the dough. As I said the game isn't bad, but I don't like Overwatch and therefore don't want to recommend something I don't like myself. For me, this is nothing more than an above average game that in my opinion deserves to be free-to-play.… Expand"
85,Atecno,"May 24, 2021",8,Awesome game filled with compelling stories and characters. However the game is not really that fun to keep on playing. Hoping for the sequel!
86,ks_krypto,"May 18, 2021",9,"Overwatch has it's ups and downs as with any game, but even then, the ups continue to bring me so much enjoyment and is what keeps me attached to this game. The sense of building team comps or having fun interactions with teammates mixed with the game itself, a game that can have so many tempos and so much variety, brings me satisfaction. The downs are tough on all of the people who haveOverwatch has it's ups and downs as with any game, but even then, the ups continue to bring me so much enjoyment and is what keeps me attached to this game. The sense of building team comps or having fun interactions with teammates mixed with the game itself, a game that can have so many tempos and so much variety, brings me satisfaction. The downs are tough on all of the people who have played this game, cheaters and toxic players can instantly ruins games but overall Overwatch is a game that continues to be solid years after being released and I cannot wait to see what the team has to give for OW2.… Expand"
87,lil_malaria,"May 14, 2021",0,"The game frequently fails to launch on startup. When it does decide to launch, I experience frame drops and stutter for the first 10 minutes of gameplay. This means that my first game when I boot is often unplayable. These issues combined with the toxic community and the lack of a serious competitive meta means this game is not enjoyable at all to play. Please don't buy Overwatch 2 as itThe game frequently fails to launch on startup. When it does decide to launch, I experience frame drops and stutter for the first 10 minutes of gameplay. This means that my first game when I boot is often unplayable. These issues combined with the toxic community and the lack of a serious competitive meta means this game is not enjoyable at all to play. Please don't buy Overwatch 2 as it means continuing to support awful design and gameplay decisions.… Expand"
88,MaxFlame,"May  8, 2021",0,"Used to play it a LOT when it just came out. Then, after few years so many updates, all there is - is broken game and cheaters. Constant freezes on top hardware. When blizzard sold themselves to activision, they lost everything. They care only about money, and they won't have it from me. Not a cent anymore."
89,Yagoda123,"Apr  7, 2021",0,Миша заебал со своим овервочем дрочит каждый день и дрочит
90,pur__0_0__,"Mar 31, 2021",6,"Overwatch is a bit confusing and complicated for new players, which is exactly what I was when I started playing the game (duh). There are too many controls for a simple shooter game, the tutorial doesn't teach anything properly and the games we play while waiting for an online game ends abruptly without giving any indication that there was a time limit the whole time. Every singleOverwatch is a bit confusing and complicated for new players, which is exactly what I was when I started playing the game (duh). There are too many controls for a simple shooter game, the tutorial doesn't teach anything properly and the games we play while waiting for an online game ends abruptly without giving any indication that there was a time limit the whole time. Every single character has a different move set, which is great, except, there are too many characters. Mastering all the characters is hard, especially considering you can pick only those characters that have not already been taken.

The biggest problem probably comes from its provider. Battle.net is a trashy platform that makes the PC run very slowly. This in turn makes the game constantly drop the frame rate and there are no settings to stop it from happening (it happens even in the lowest graphic settings). And this in turn makes aiming super difficult. By the time I reach my crosshair at the enemy, they have already taken me down.

The lore given to the game is also very nice. Every character has a short based on them. It's nice to see how much depth they have given every character. Just seeing the characters itself makes it look interesting - a girl with a robot, a gorilla, a hamster, an Indian demigoddess etc. You know you're in for a good time when you have characters like these.

So overall I'd say this is an excellent game ruined by its bad server.… Expand"
91,HussainDude1,"Mar 22, 2021",0,"Pretty much everything about this game feels fresh and exciting: the class-based combat, the art style, the roster, the modes. It's equal parts strategic and twitchy, encouraging you to think while also rewarding skill, and its roster is a delight. Overwatch may well be the best new multiplayer shooter to come along since Modern Warfare and Team Fortress 2 took 2007 by storm. I can't waitPretty much everything about this game feels fresh and exciting: the class-based combat, the art style, the roster, the modes. It's equal parts strategic and twitchy, encouraging you to think while also rewarding skill, and its roster is a delight. Overwatch may well be the best new multiplayer shooter to come along since Modern Warfare and Team Fortress 2 took 2007 by storm. I can't wait to play more.… Expand"
92,KleberValente,"Mar 21, 2021",0,"Um baita disperdício de jogo no sistema da Blizzard. Cansado de jogar com time nerfado porque a blizzard não consegue equilibrar os níveis nem os times. Era pra ser bom, mas a experiencia se resume em uma perfeita porcaria."
93,kurtisisgood,"Mar 16, 2021",0,"I really wanted to give this game an amazing review. But I can't. Because on one hand, I've sunk 100 hours on this game spanning two accounts (one on pc and the other on Xbox). But on the other hand, my pc account got banned with no warning. Yes, I've had a few leaver penalties and even a chat ban. But nothing has gone this far. No warning or email. No message when I got on the game.I really wanted to give this game an amazing review. But I can't. Because on one hand, I've sunk 100 hours on this game spanning two accounts (one on pc and the other on Xbox). But on the other hand, my pc account got banned with no warning. Yes, I've had a few leaver penalties and even a chat ban. But nothing has gone this far. No warning or email. No message when I got on the game. Nothing. The only way I figured it out was by logging onto my account in a forum. Like are you kidding me? I sat trying to figure out why I couldn't log into my account for almost two hours. Other than that, my experience wasn't even that good. Terrible teammates, 2cp, getting Hanzo sniped across the map, the whole shebang. Blizzard clearly can't balance the game, as it's either making a hero op like ball or nerfing a hero to the ground like Orissa. I would only buy this game if it's on sale for 20$ or less. Even that's a bit much. If I didn't get banned, maybe the game would be a 4, but it's still not worth it.… Expand"
94,Redrako,"Mar 13, 2021",1,"Really nice graphic style, boring gameplay and one of the worst community i ever meet.
I would like to unlock the character skins but hey! You should pay for them! After you have payed for the game!
Of course you can get some chest for free playing in multiplayer and hoping for victory, and maybe if you have a lot of luck you can find something nice.

In the end, just another way toReally nice graphic style, boring gameplay and one of the worst community i ever meet.
I would like to unlock the character skins but hey! You should pay for them! After you have payed for the game!
Of course you can get some chest for free playing in multiplayer and hoping for victory, and maybe if you have a lot of luck you can find something nice.

In the end, just another way to earn money for giving nothing back.
(even paying you won't get what you really want)… Expand"
95,nazarkin123,"Mar 12, 2021",6,Played it a bit and except for cartoon-like graphics nothing that exciting. Just a regular shooter for kids.
96,KnightNoldor,"Mar  1, 2021",0,"what Chris Metzen devised as a masterpiece, the completely incompetent Kaplan has turned into a real disaster"
97,Asandberg,"Feb 28, 2021",7,"Very fun in the beginning but only with friends and the game gets extremely boring after a while because of how repetitive it is. There are not that many fun gamemodes and the fun ones are either on rotation or only during special events. The game has lootboxes that you can buy and I really hate that, the chances of getting a legendary skin is really low (atleast in my experience) and youVery fun in the beginning but only with friends and the game gets extremely boring after a while because of how repetitive it is. There are not that many fun gamemodes and the fun ones are either on rotation or only during special events. The game has lootboxes that you can buy and I really hate that, the chances of getting a legendary skin is really low (atleast in my experience) and you can't even see the skins because it's a first person shooter.… Expand"
98,MoistNugget,"Feb 15, 2021",5,"I have played Overwatch in and out for 3 years now and have amassed more than enough hours to be able to give an actual review of the game. The TL:DR is - I would be lying if I said the game hasn't given me good memories but frankly I can count the times I closed the game in a good mood on my fingers. The simple truth to why the game leaves a sour taste in many people's mouths, as well asI have played Overwatch in and out for 3 years now and have amassed more than enough hours to be able to give an actual review of the game. The TL:DR is - I would be lying if I said the game hasn't given me good memories but frankly I can count the times I closed the game in a good mood on my fingers. The simple truth to why the game leaves a sour taste in many people's mouths, as well as mine, is that it's just not really an FPS. The marketing and surface-level gameplay make it out to be just that, but I would argue the game possesses much more MOBA elements rather than FPS ones. Sure, you shoot guns and the game is first-person but the focus is more on team fights, and getting something done by yourself is a rare occurrence, much rarer if you stick with the game and actually climb the ladder. Frankly, no other game is similar to Overwatch in that aspect and a large portion of the community, as well as the balancing team really, can't handle such an innovative concept, which results in the infamous toxic players. You'd think there would be some compensation in terms of varying game modes but there is just one - a competitive mode. Even that mode is barely playable due to the constant smurfing as blizzard has put 0 effort in trying to put a stop to it, with many signed players openly smurfing on streams. ""Ah, but what if I play with 5 of my mates"", you would be matched against another 6 stack with at least 1 being a booster/smurf. ""At least the lore is good and the characters are interesting"" you might have heard but the lore consists of 5 animated shorts and 10 comic books. Even so, all of them are build-up with none actually attempting to progress the story in any way. If you are reading this and still wondering whether you should buy this game - just don't bother, play any other shooter or MOBA as this doesn't excel at anything.… Expand"
99,Ilmu011,"Feb 12, 2021",7,"Overwatch is an Online Hero Shooter.

The standard gameplay consists of two 6-player teams playing an objective, like holding a control point or pushing a payload. It is set in a first person shooter setting.

The main excitement about Overwatch is the huge gallery of heroes. In contrast to traditional shooters, the main emphasis in Overwatch in addition to the gunplay are the specialOverwatch is an Online Hero Shooter.

The standard gameplay consists of two 6-player teams playing an objective, like holding a control point or pushing a payload. It is set in a first person shooter setting.

The main excitement about Overwatch is the huge gallery of heroes. In contrast to traditional shooters, the main emphasis in Overwatch in addition to the gunplay are the special abilities of the characters. No one hero plays out the same as another one and trying out different heroes and their respective playstyle is fundamentally fun, there is no doubt about that.

However, like most online matchmaking games with emphasis on diverse abilities, Overwatch particularly suffers balancing issues resulting in stale meta games and frequent occurences of games where one team gets ""steam rolled"".

At worst, those games can be extremely frustrating and make you quit the game for a while, but you'll eventually come back for it, because when it comes down for it, it is a good game. The games, that are balanced and where you can say ""gg, close"" at the end even if you lost the match bring a certain type of satisfaction, which will make you come back to this game, even if you run the risk to get a game where your team gets absolutely steam rolled.

With how the dev team handles the game, I am convinced they care about their game, making frequent updates to the game to (sometimes desperately) ensure a balanced experience, which in my opninion probably will never happen because there are simply too many heroes with too diverse and powerful abilities and they keep pumping out new heroes all the time.

In short: A fun hero shooter with some balancing issues which is fun to play once in a while.

PS: I disagree with Metacritic saying a 7/10 is ""Mixed"", I still think this game is positive, but if I could give it a rating out of 5 stars, I wouldn't give it 4.

Playtime at review: 800 hours… Expand"
